dis_1 dis_2 ang_1 e_har
1.01764 1.02649 122.92831 0.3902728668
0.9435 0.94793 109.4251 0.0241891662
0.9681 0.95496 103.70787 0.0028691579
0.96785 0.9542 103.17922 0.0035413605
0.92807 0.93424 108.6939 0.0491508559
0.84598 0.98348 117.27009 0.409111002
0.98343 0.89668 100.33521 0.1398086454
0.95569 0.95781 109.04169 0.0143346618
0.95029 0.94916 111.99517 0.0426615418
0.9719 0.96846 106.09492 0.0098685329
1.00466 0.88193 96.23294 0.2970015374
1.0042 0.93428 106.74979 0.0770579768
0.9572 0.95885 109.18751 0.0152203728
0.91113 1.09211 121.68277 0.518077089
0.91858 1.08569 79.33737 0.5707650794
1.00579 1.04412 108.00818 0.2641811525
0.97613 0.89934 103.04514 0.1051973595
0.94115 0.99179 107.00459 0.0416009247
1.16749 0.89998 84.29871 1.6791665284
0.94442 0.95512 106.34321 0.0075212362
0.95658 0.9849 105.20274 0.0190855243
0.97494 0.98095 93.43917 0.0824390759
1.00329 1.00442 90.26434 0.1747590912
1.00642 1.02628 133.11467 0.7225607739
1.05226 0.86832 95.21638 0.5551204488
0.93005 0.95546 102.7762 0.0252636795
0.8936 0.99024 94.25707 0.205582591
0.91955 0.92331 115.78923 0.1669905209
0.99118 1.24361 97.15982 1.9982712218
0.94523 0.97863 103.14723 0.0159505767
0.92237 0.9245 115.8096 0.1599514557
0.83362 1.00053 116.55478 0.4933333378
0.79617 0.97404 128.36896 1.0364389065
0.9669 0.96075 86.20027 0.2886558509
0.87095 0.96647 95.11564 0.2858188732
0.91509 1.34096 103.9238 3.9134503604
0.94556 0.95041 112.25929 0.0463808744
0.95982 0.9602 109.8078 0.0197678512
1.0574 0.8986 88.10612 0.6544759563
0.88023 0.8768 87.89242 0.7545667116
1.2184 0.84337 85.10272 2.6400140562
0.9699 0.95323 103.36247 0.0046283922
1.01257 0.95961 100.72875 0.0796658382
1.11521 1.04789 103.93658 0.8452774473
0.76679 0.9537 101.99715 0.9918629013
0.93673 0.93059 106.20755 0.0339395621
0.95657 0.98603 109.53304 0.0363416827
0.92801 0.92719 93.52366 0.1805583523
0.95023 0.96581 105.2038 0.0036898075
0.94438 0.97707 122.11553 0.2156736816
0.9713 1.22308 104.01689 1.844641912
0.92249 0.90211 107.1037 0.1195054194
0.91888 0.92679 115.59029 0.1566478778
0.93897 1.13875 91.83134 0.7184274824
0.83408 0.99063 114.11851 0.4570363209
0.98344 0.98144 103.61087 0.0284905477
1.02504 1.27205 97.06611 2.4919246499
1.23651 0.81622 105.11286 2.6009881172
0.93148 0.90179 114.55657 0.1870268193
1.00415 1.00287 99.45926 0.1012762109
0.94651 0.94474 106.45257 0.0109202828
0.93727 0.93739 113.99785 0.0873047764
0.93142 0.93559 106.25182 0.0340270491
0.98257 0.94497 103.15848 0.0208881898
0.96622 0.96732 104.13367 0.0032463349
0.99994 1.00301 138.2992 1.1351758887
0.94745 0.94433 105.33299 0.0089108435
0.99033 0.92675 100.42204 0.0676360589
0.94978 0.98831 102.72358 0.0255722872
0.93931 0.93666 114.12557 0.0886326479
1.15346 0.99486 110.18152 1.0861143002
1.00516 0.863 133.92739 1.522534794
0.95317 1.17564 83.88633 0.8438304123
0.92978 0.93033 106.01736 0.0430067618
1.06069 0.90846 88.85436 0.5944478134
0.90795 0.90675 111.62672 0.1698379333
0.98037 0.98065 109.97884 0.0480528441
0.99635 1.03273 125.40277 0.3907198246
1.1984 0.97182 104.12988 1.518343487
0.93697 0.89632 77.89976 1.1543526297
0.97593 0.98176 95.22477 0.0606069961
0.99376 0.90462 95.95433 0.1890964119
0.96184 0.96011 109.81141 0.0203221701
0.95409 0.95467 103.14103 0.0023475259
0.95079 0.96491 105.56027 0.003566984
0.92961 1.0171 98.90161 0.1176727042
0.96319 0.89185 108.81634 0.132845391
1.03881 0.89813 121.44867 0.5963268057
0.94948 0.93488 83.68674 0.4984768497
0.86949 0.8719 103.1404 0.4136048891
1.22192 0.93306 90.24968 1.9556871102
0.98824 0.96896 109.20503 0.0449170581
0.9198 1.07602 86.6503 0.3960761838
0.91034 1.11023 78.84356 0.6581872672
0.98579 0.95658 105.17245 0.0204263873
0.94176 0.97331 102.92933 0.0146347409
0.93088 0.92974 106.82019 0.0438049687
1.06011 0.88133 130.10507 1.30709452
0.98023 0.94312 106.5018 0.0226878396
1.03017 0.95074 102.31221 0.1359708727
0.99609 0.77192 113.96239 1.0789348948
0.85939 0.89439 135.29759 1.4977706667
1.04906 0.9703 98.81118 0.2214263612
0.91091 1.01519 118.03787 0.20994758
0.93404 0.93469 105.97752 0.0312713446
0.86841 0.77912 122.65535 1.4884221201
1.01999 1.25561 108.52411 2.4399173443
1.02156 0.91587 74.07693 1.4410715639
1.19249 1.14247 97.53823 2.1849964019
0.94143 0.9786 106.91917 0.0221970359
0.94821 0.9498 104.09962 0.0052631501
0.77849 1.03073 112.96265 0.9866823089
0.98702 0.94765 138.41234 1.3591353209
1.03266 1.02784 103.24947 0.2626464775
1.07595 1.07264 91.00944 0.6078041987
0.98427 1.25234 96.61206 2.0965736422
0.92034 0.82502 131.45118 1.53326637
0.9947 1.03021 124.2362 0.354743154
0.99183 1.09776 79.03565 0.5266819844
0.93612 0.91877 111.28361 0.087053428
0.92098 0.98164 103.46609 0.0528766514
1.04921 0.95443 103.66252 0.2153442162
0.95203 0.95255 103.79683 0.0026536197
0.97032 0.97085 101.34372 0.0106380334
0.93079 0.94438 108.22154 0.0326619277
1.00373 0.94896 95.08911 0.1161785568
0.96625 0.96684 104.37869 0.0031340486
0.96152 0.9598 110.11411 0.0224725762
0.98348 0.93349 109.16671 0.0522128538
0.92467 1.00399 110.81496 0.1025176281
0.98747 0.95555 105.05843 0.0228812069
0.94511 0.96555 103.75086 0.0065590296
0.94105 0.94834 132.75557 0.7917427153
1.09264 1.07472 88.8464 0.7164048002
0.95395 0.95308 101.7468 0.0070739976
0.97989 0.98726 99.19936 0.0389721945
0.86152 0.86903 91.16251 0.7435605098
0.95682 0.95762 108.69666 0.0123055953
0.89042 0.88856 121.76102 0.5320039905
0.96602 0.94049 94.83129 0.0908881563
0.95195 0.94554 108.14019 0.0143681528
0.90265 0.88131 83.63464 0.8879236604
0.87105 0.88471 94.17794 0.5084402345
0.93916 0.95873 100.04328 0.0253833265
1.08528 1.15351 133.01243 1.3881503064
0.95474 0.95626 109.13409 0.0151148012
0.94819 0.94912 97.06339 0.0508235341
0.96388 0.92757 106.70674 0.0296339367
0.9123 0.96892 107.07726 0.061720633
0.95153 0.94564 95.56452 0.0739386028
0.94434 0.94766 106.40195 0.0103571164
0.9623 0.96299 122.00497 0.2288916249
0.83872 1.23173 108.98587 2.358594006
0.98466 0.97055 106.49975 0.0261360528
0.96662 0.96549 102.12319 0.0049511708
0.93369 0.96344 101.85095 0.0228030467
0.89935 0.87101 79.47485 1.2986366314
1.15131 1.12574 99.20161 1.6225248609
1.13867 0.99407 91.24268 0.9043095156
1.12056 0.93909 129.25807 1.4118288638
1.06651 0.97757 83.34982 0.6195408162
0.85747 0.88341 82.6521 1.1521340449
0.93611 0.94525 113.8334 0.0764458361
0.95185 1.12807 82.66409 0.5662497339
0.94735 0.98245 107.17256 0.0233873468
1.00584 0.97907 100.88942 0.0686340448
0.95736 0.9574 101.6644 0.0052586728
0.8898 0.9986 113.92358 0.1978816148
1.00238 0.95253 105.39019 0.0532131047
0.9925 0.96427 74.13433 1.0818098919
0.94249 0.93644 99.63677 0.0435257892
0.98324 0.95962 101.96356 0.0178658598
0.94309 0.93966 103.15687 0.0183510433
0.91878 0.91592 120.66518 0.313745057
0.97394 1.00084 107.7909 0.0626342311
1.03141 1.0305 87.21745 0.3234598891
1.03711 0.97159 123.2625 0.4611612332
0.9295 0.9364 98.09265 0.077536218
0.91939 0.92537 115.64549 0.1598507424
0.96189 0.9684 90.61349 0.1399298816
0.95582 0.97666 101.29946 0.0126063049
0.96645 0.8988 104.60753 0.0967415452
1.10759 1.10209 80.3425 0.9683570785
0.96283 0.94947 112.02495 0.0440947228
0.92264 0.95603 99.42853 0.0573501825
0.91761 0.97655 79.40874 0.6667141512
0.89413 0.96952 103.32514 0.1162390555
0.96443 0.95831 101.50583 0.0059244409
0.98648 0.97776 105.78493 0.0324584061
1.05985 0.97257 89.48131 0.3927834518
0.9948 1.14671 110.78844 0.9795729376
0.97801 1.0023 101.62493 0.0570585954
0.97697 0.97664 95.79762 0.0536181852
0.97053 0.97091 106.55803 0.0117542121
0.95376 0.98006 101.09596 0.0168735808
0.9338 0.93898 114.08159 0.0895987058
1.00712 0.95547 103.62324 0.0614646098
0.96148 0.96517 90.53712 0.145525464
0.8464 0.85299 116.39524 0.7406584081
0.87829 0.92095 128.94324 0.773030277
0.96741 0.91958 110.71384 0.0739122677
1.05648 1.03411 80.93594 0.5937253506
0.98561 0.84434 142.70011 2.7615635951
1.0943 1.06763 104.61218 0.7919348224
0.92021 1.00187 114.11877 0.1271210675
0.97126 0.94109 121.84359 0.2701376512
1.06901 0.95615 135.51483 1.4076616164
0.98999 0.98293 101.5111 0.0402588626
0.88745 0.84908 135.02465 1.7315193673
0.96651 0.97549 103.09767 0.0088243457
0.91703 0.96328 106.25356 0.0470674205
0.95855 0.95701 101.47508 0.0059407888
0.95322 0.94043 113.23162 0.0653815395
0.90487 0.88276 121.03413 0.4931681772
0.94095 0.95986 102.89568 0.0105727984
0.94609 0.96564 98.59893 0.0282988882
1.03994 0.86129 115.73593 0.5845848062
0.8986 0.79491 91.96848 1.1079498184
0.94773 0.94416 109.21108 0.0230368041
0.96665 0.9875 98.77991 0.0332978588
0.97296 0.9733 107.22444 0.0177524205
0.99765 0.9699 102.16808 0.0425867778
0.95306 0.95547 99.4359 0.0196773591
0.95763 0.95749 108.9833 0.0140380755
0.8367 0.99728 134.15195 1.0201410897
0.95736 0.95761 101.67354 0.0051826996
0.84391 1.02658 75.0662 1.2000876153
1.13598 1.20445 94.99433 2.1565986855
1.04268 1.02 88.52655 0.3311637485
0.96413 1.04797 110.4609 0.2296296373
0.98029 0.79591 125.71084 1.3695885628
0.9611 0.96168 105.36631 0.0011688697
0.98231 0.98283 102.87817 0.0285751977
1.32826 0.90388 90.85288 3.7943929136
0.97895 0.96104 99.75522 0.0222124199
0.96084 0.8655 118.34312 0.4371835163
1.18818 0.89279 85.38958 1.8937307813
0.99476 0.94693 111.38447 0.0793325979
0.97707 0.98441 95.28925 0.0619013389
0.96672 0.96544 101.63121 0.0063289142
1.19876 0.98674 102.25557 1.5245168916
0.94222 0.93761 100.17493 0.0375824283
0.77808 0.93513 101.94521 0.8942748152
0.97543 0.96534 97.88909 0.0320472647
0.98022 0.9403 96.60762 0.0709699489
0.96431 0.97067 110.73052 0.0313700421
0.96912 0.97707 99.79099 0.0196850652
0.93133 0.98408 116.90229 0.1192176218
0.89885 1.13102 74.04976 0.9159564604
1.08481 1.08071 92.97247 0.7060601658
0.90114 0.91905 101.47296 0.1436750636
1.33532 0.94266 109.07059 3.8220632369
0.96104 0.95439 107.06675 0.005561098
0.91514 1.05383 88.56856 0.3214572988
0.93412 0.98947 107.355 0.045999197
0.985 0.98644 94.54476 0.0780765149
0.88864 0.96444 101.80342 0.1400502661
1.14556 1.08059 118.22571 1.4084575902
0.97321 0.98318 117.00121 0.1208609932
0.99505 1.10331 78.60395 0.55237052
1.02081 1.02308 111.42054 0.2468256939
0.95817 0.96572 91.68425 0.1195575712
0.89345 0.86249 127.18634 0.953328671
1.06105 1.08255 93.40255 0.5846289679
0.96891 0.97932 84.19707 0.3302733771
0.93867 0.98673 96.7873 0.060895038
0.95868 0.95596 107.43463 0.0063947647
0.97576 0.91289 98.9425 0.0963957903
1.01235 1.14042 111.19512 0.9619515963
1.0892 0.95388 112.97046 0.5332944497
1.06659 0.87678 92.34207 0.660399248
0.92507 0.91017 120.18174 0.3085829772
0.97788 0.97372 120.32248 0.1920588239
0.90934 0.94075 84.54623 0.5132362094
1.1809 1.09504 116.94547 1.8786192427
1.01245 0.94083 104.66507 0.085496464
0.97111 1.00569 121.51418 0.2201422173
1.10639 0.91533 121.40449 0.9678641242
0.92381 0.91952 114.89086 0.1523853601
1.01325 1.00995 111.78147 0.187031479
0.9446 1.32688 110.1609 3.5789443598
0.88529 1.23464 114.58801 2.0695557063
1.16877 0.93835 83.50572 1.5430114052
0.84707 0.80481 91.19185 1.2986039583
1.12051 1.18877 94.20262 1.8245155053
0.91618 0.96182 103.06235 0.050888119
0.96394 1.07916 111.51247 0.4010106647
0.85824 1.00248 129.92561 0.6733574366
0.97517 0.96861 106.929 0.0154057517
0.90868 1.09809 123.76816 0.5567700054
0.96649 0.86357 116.84311 0.4045980322
0.85956 0.88084 103.28367 0.423158945
0.95504 0.97689 101.42168 0.0126389584
0.99412 0.93873 107.95113 0.0557068643
0.96461 0.96583 101.48199 0.0063089975
0.95796 0.95928 111.19677 0.0307412107
0.99624 0.98856 104.85533 0.0608668316
0.91857 1.12652 127.92028 0.6943745336
1.03059 1.02095 88.41566 0.2900796223
0.98358 0.9357 97.57054 0.0696017433
0.95547 0.94834 107.00014 0.0072528377
0.95941 1.00541 103.08843 0.0561438613
0.95602 0.90133 110.97898 0.1208292878
0.84234 1.08436 82.86833 0.846604715
1.00631 0.86165 129.19772 1.1235497461
0.97245 1.02404 93.14793 0.133449281
1.07326 1.09991 90.22949 0.7162887028
0.96578 0.96498 101.4434 0.0065558476
0.95668 0.85968 77.38906 1.4680496326
0.96178 1.0261 99.19841 0.1152515918
1.04488 0.87605 113.1954 0.4712368025
0.97563 0.9403 106.22878 0.019364609
0.87988 0.901 121.39395 0.4978374483
0.95912 0.95788 132.19445 0.7208520822
0.93461 0.96142 101.45657 0.0230043689
0.94382 0.92824 105.8197 0.0304310923
0.9217 0.9394 92.91951 0.1796300719
0.8597 0.96749 117.62344 0.3398585595
1.01838 1.0273 111.28645 0.2517976138
0.96439 1.06774 88.80341 0.2869198309
0.99181 0.92554 107.95121 0.0698413975
0.92232 0.92389 115.93856 0.1639388434
0.89865 0.89147 124.44965 0.6111547399
1.13994 1.0135 110.88537 0.9997521072
0.81117 0.84983 98.10805 0.9718864385
1.07541 0.84875 130.56552 1.6841381221
0.99895 0.82594 115.25714 0.6528711558
0.9689 0.95251 102.97568 0.0049543609
0.95969 0.9168 116.46866 0.1710238657
0.85759 0.89294 85.12282 0.9308946178
1.03725 1.04142 85.2025 0.3943391061
0.97871 0.92642 100.48484 0.0530488842
0.96573 0.9691 102.25011 0.0056434654
1.12489 1.17182 82.93603 1.3955778714
0.88275 1.21955 84.52629 1.426364675
0.95649 0.95654 104.35848 0.000278891
1.05709 1.07073 79.66587 0.6479276274
0.98357 0.9246 106.40762 0.0507802778
1.00254 1.00706 99.7447 0.1062060112
0.94038 1.04242 105.61995 0.1972080829
1.20356 1.0943 110.62672 2.1148419961
0.9522 0.95292 103.79546 0.0024691246
0.94644 1.00179 94.32872 0.0918926467
0.99435 0.83461 115.6926 0.5929058122
1.0772 0.83374 79.36262 1.8180442457
0.95689 0.95686 104.37834 0.0001969679
0.94175 0.96061 102.69366 0.0103220508
1.00182 0.95678 96.78283 0.0825041622
1.08554 0.9501 111.73401 0.4910806322
0.9401 0.95334 103.77187 0.0106309342
0.87269 0.88914 133.33926 1.2997530773
1.08377 1.16819 121.94721 1.4973582942
0.97894 0.97782 105.02194 0.0210220563
0.93326 0.97043 117.11215 0.1163693157
1.17617 0.95957 91.14691 1.3096635137
0.95183 0.95624 108.31457 0.0109682183
0.98807 0.9447 99.94832 0.0413251414
0.99096 0.92154 102.06403 0.0697154791
0.94402 0.97465 107.12483 0.0168971754
0.97751 0.98253 110.42319 0.0499304565
0.8644 0.79241 118.62641 1.1852305508
1.31083 0.91623 97.93953 3.3184855042
1.00759 0.82013 89.94428 0.9207703946
0.9702 0.95629 101.5888 0.0081899898
0.99785 0.99495 87.44489 0.2239806001
0.94988 0.9501 101.23437 0.0127353092
0.95896 0.93431 97.27821 0.0638304595
0.83523 1.21036 106.53185 2.0965737308
1.23125 1.11535 106.37302 2.6124944616
1.0227 1.01042 122.77384 0.3841001617
0.95306 0.93244 107.7947 0.025879662
1.04663 0.91319 88.18116 0.5347152203
1.08848 1.08363 89.54766 0.7256037622
0.8674 0.99177 90.26316 0.3954391253
0.8724 1.06639 92.49029 0.5059522048
0.84019 1.07194 81.34613 0.8744005749
1.01773 1.02662 101.71401 0.2023832728
0.94988 1.08998 113.53604 0.4692172284
0.9718 0.85732 77.56799 1.4663185816
1.1906 0.96305 87.32844 1.5583029757
0.91542 0.94686 105.277 0.0525126972
1.04434 1.04514 85.43452 0.4209526767
0.94838 0.95993 106.87144 0.0063984453
0.96785 0.99651 91.48839 0.1146223763
1.0114 0.99591 112.64411 0.1593506057
1.10039 1.12202 100.78388 1.1783278054
1.0852 1.07713 89.53701 0.6784026831
0.83537 1.04984 128.51513 0.7499454028
0.97013 1.05883 106.80619 0.2753382013
1.13496 1.18975 94.19677 1.9569935543
0.94769 0.92655 106.09651 0.0311785311
0.90503 0.84948 85.31673 0.9932446825
0.98012 0.9352 117.90701 0.1813128997
0.94795 0.94888 104.8473 0.0055739352
0.91503 0.80081 119.73529 0.992015259
0.97316 0.97008 100.81309 0.0137382411
1.1393 0.99707 111.86766 0.9681290146
0.93082 0.9323 82.01252 0.6371162752
0.85256 0.82515 101.34851 0.7930688714
0.91227 0.91899 107.99379 0.1015733017
1.01521 0.97758 103.85288 0.091792146
0.93698 0.91566 83.47612 0.6142119306
0.94349 0.9945 106.39806 0.0431502495
0.94855 0.93331 110.87307 0.0481383114
0.96773 0.95743 90.5584 0.1554782802
0.96455 0.93782 102.8287 0.0150752144
1.00356 0.9775 68.13349 1.7347370829
0.95711 0.94575 112.58017 0.0517025287
1.05779 0.84892 117.44109 0.8035092621
0.95378 0.95524 109.18382 0.0157009435
1.00073 0.98255 105.78256 0.0645192501
0.98863 0.83397 116.73114 0.6172392093
0.86662 0.81633 98.45391 0.8375761376
0.8626 1.09768 76.47823 0.9461526691
1.31583 0.90677 113.39786 3.6068678237
1.0908 1.11221 115.28328 1.1198150761
0.87622 0.81584 94.7229 0.9028846886
0.96908 0.96884 104.6644 0.0056151441
0.9723 0.83914 117.8328 0.5930706306
0.96359 0.94944 96.60225 0.050861157
1.0343 0.98386 101.65223 0.1619907229
1.05192 1.07106 85.09509 0.5070919469
0.96687 0.96443 84.53194 0.3491402107
0.92663 0.903 78.67413 1.0600900219
0.95409 0.97741 104.65744 0.0099478839
0.85881 0.86648 127.97582 1.1049896425
1.25363 1.07377 105.74462 2.64575091
0.92859 0.93353 98.88386 0.074424982
0.8992 0.96497 114.67003 0.1466821539
1.06503 1.0983 90.84528 0.6686479212
0.79084 1.00083 113.5414 0.7941115021
0.95869 0.95354 99.06491 0.0219373467
0.86278 0.91926 105.78119 0.2797048653
0.95638 0.95775 109.4175 0.0167291452
0.7684 0.95604 115.7143 0.9850669531
0.98546 0.98418 96.42221 0.0590173153
0.99972 0.87351 146.53256 3.1643339237
0.92008 1.27442 86.7759 1.9882947367
1.01786 1.15326 129.44747 0.9695354782
0.93155 0.9315 100.97929 0.0536582597
0.99744 0.94979 106.06304 0.0453151783
0.95293 0.98811 105.98269 0.0260512475
1.10059 0.86265 133.01325 1.9886088267
0.91201 1.02813 114.72017 0.2151277837
0.98504 0.95782 108.01446 0.0297659916
0.94987 0.97291 103.22302 0.0079914312
0.8555 1.02864 130.21753 0.6830707196
1.0743 0.85637 81.75408 1.3962289131
0.95179 0.95482 106.69823 0.0047672201
0.95533 0.96094 103.96386 0.0005537145
1.10677 0.97646 122.04812 0.8715149719
1.1526 1.12735 100.882 1.67651866
0.96461 0.96665 101.61936 0.0060798725
1.09683 1.09997 119.00269 1.0871033162
0.7922 1.03975 88.1183 1.0413903415
0.90677 0.91208 113.14006 0.177534698
0.82327 0.85436 129.71901 1.5126901641
0.97139 0.92294 110.14969 0.0642987885
0.92217 0.91545 114.43314 0.1572231166
1.04937 0.9164 87.67389 0.5532800438
0.96029 0.93836 107.70768 0.0182277669
1.08636 0.82948 133.64081 2.2280135116
0.98856 0.98342 94.34192 0.083347425
1.20101 1.15245 75.85143 2.0601673528
0.93204 0.89425 102.33986 0.1373252473
0.94526 0.996 102.59288 0.0417605221
1.01435 0.92356 67.61738 2.2263997397
1.29116 1.02579 110.66982 3.1113632872
0.94372 0.94088 92.43999 0.1509811372
1.09537 0.91983 85.79156 0.8766650576
1.01468 0.93261 95.37994 0.1665135731
0.97258 0.95863 103.96013 0.0049524927
0.98563 0.93167 116.43785 0.1635287465
0.9852 0.97085 95.03822 0.0699587426
0.93961 0.93954 101.68078 0.0278844866
0.78626 1.00538 95.01591 0.9209868298
0.959 0.96417 111.53974 0.0342784018
0.98719 0.9854 110.05098 0.0644309406
1.20462 0.83032 93.97217 2.17636194
0.95633 0.9589 101.46863 0.0059701256
0.92717 0.79034 122.16877 1.1903878797
1.00418 0.99685 90.818 0.1636627553
1.21465 0.97117 101.65403 1.7158950025
1.04104 1.09492 105.46661 0.6695499255
1.01866 0.99541 80.75979 0.5201759782
0.98927 0.96672 98.94129 0.0391350362
1.05497 1.01855 95.18178 0.3225614803
1.2106 1.10625 93.42701 2.056282317
0.95926 0.93738 108.14009 0.0213171838
0.97452 0.95118 103.10066 0.0089450473
0.93444 0.92921 106.84136 0.0400377833
1.00637 0.92054 104.4554 0.0995405449
0.96137 0.95544 128.79187 0.5224644311
0.9638 0.94974 107.15327 0.00817083
0.99285 0.99897 99.8067 0.0713789994
0.98299 1.03513 102.99225 0.164389918
0.78832 0.85828 111.78041 1.0422548457
1.06008 0.91213 87.57578 0.6258419367
0.96025 1.03063 139.18553 1.0475525598
0.96022 0.95875 110.8458 0.0281275764
0.85078 1.02329 90.02606 0.5228258037
1.06561 1.08149 88.3765 0.5847746362
0.95666 0.95825 108.84099 0.0131063824
0.94333 0.94547 82.38545 0.5376407111
0.93523 0.88942 109.94781 0.1607499352
0.926 0.93612 82.82659 0.5809031933
0.97675 1.02892 99.95177 0.1300725334
0.93106 0.9337 96.93472 0.0952507569
0.99558 0.89562 96.12781 0.2222589915
0.96454 0.93549 133.91164 0.9541790685
1.05756 0.91149 89.01054 0.5600978408
1.03072 0.96315 95.6263 0.172473572
1.11401 0.99749 91.5748 0.6923772965
1.0524 0.98716 136.6483 1.279226289
0.97709 1.08179 71.40133 0.9303721214
1.10104 1.0778 116.55676 0.9783116307
0.9359 0.9414 108.0937 0.0282131316
1.16751 0.89758 95.96841 1.301754673
0.99847 0.93028 103.48463 0.0640534027
0.9657 0.9664 102.42537 0.0042401543
0.81871 1.06301 129.1897 0.8912647299
1.01467 0.95206 97.37703 0.1112188043
0.93363 0.93058 98.90026 0.0712496185
0.98555 0.97791 110.08877 0.0534566046
0.92033 0.96978 110.49357 0.0598093701
1.26321 1.07279 109.20828 2.8345147433
0.88748 0.91674 98.43424 0.2310455508
0.95014 0.9915 76.39686 0.7671290069
0.97849 0.95376 101.70016 0.0148219224
0.97834 0.98096 106.46752 0.0276530162
0.8859 0.86713 123.16733 0.724439452
0.97279 0.96335 110.51447 0.0328686362
1.02198 1.01939 103.13411 0.1961414676
0.95885 0.95886 101.14156 0.0069802314
1.14877 1.16583 97.12678 1.9213355295
0.98411 0.96716 73.55449 1.1183766267
0.84678 1.19841 116.25098 1.7407051256
0.95591 0.95647 104.53567 0.0003664656
0.93159 0.92835 107.26989 0.0462727745
0.96832 0.96483 102.43568 0.0047668317
0.99309 1.00112 98.98577 0.0775694042
0.9573 0.9295 102.35076 0.0278582727
0.9761 0.93705 103.48252 0.0213281149
0.90481 0.99986 95.42468 0.1636503819
1.26274 0.9783 99.75746 2.417743184
0.94963 0.99074 102.81107 0.0293728193
0.89885 0.90512 98.77457 0.2178710366
0.98253 1.25885 101.40402 2.338734942
0.92941 0.93274 106.91571 0.0419145381
0.98131 0.96343 103.86596 0.0136403903
0.93841 0.92001 108.6184 0.0597912771
0.96908 0.97655 118.02603 0.1320090095
1.04237 0.95149 98.77264 0.1977139838
0.95455 0.95456 109.27139 0.016331791
0.95111 0.95139 104.27873 0.0030360114
0.91226 0.9168 79.81301 0.9194088367
1.19549 1.06079 118.70498 1.8969757508
0.95228 0.95461 104.58022 0.0015573773
0.98095 0.98393 102.9816 0.0283421918
0.91542 0.97178 107.12833 0.0565294787
0.95639 0.98909 103.07481 0.0241258211
0.95115 0.96018 111.99396 0.0383951265
0.97392 0.96963 106.55664 0.0135423346
0.8936 1.04889 122.24787 0.3867964432
0.80253 0.98135 123.73469 0.8188595195
0.93863 0.96534 99.90737 0.0264748761
0.81825 1.01701 116.46673 0.6284954448
0.91377 0.98127 97.15991 0.1017567209
0.95588 0.97878 106.66813 0.01477863
0.95068 0.95087 104.357 0.0033884694
1.02102 0.96476 94.10592 0.1592047122
0.95719 0.95522 101.93724 0.0048135432
1.10754 0.99508 93.60267 0.6211926941
1.13643 0.94893 80.58531 1.3478581852
0.87794 1.24754 104.60214 2.3909609479
0.94875 0.9623 107.27518 0.0079123348
0.97033 0.97195 98.91573 0.0223267876
0.87543 0.89966 121.52689 0.5251513667
0.93716 0.98118 97.38115 0.0534625572
0.97201 0.9766 112.14461 0.0530998155
0.97694 1.04794 89.77234 0.2210550812
0.9065 0.90394 112.51068 0.1927322506
0.84228 0.98961 114.62353 0.4093381127
0.86061 0.78983 98.44897 1.0913012923
0.98641 0.89839 99.93685 0.1417293193
1.23615 1.09596 83.2517 2.2708003517
0.96242 0.98553 100.78486 0.0224632687
1.02627 1.02166 102.06608 0.2145913999
0.90597 0.97234 102.3945 0.0834864708
0.77458 0.86706 113.91268 1.1506829727
1.19709 1.11425 85.29277 1.8319446303
0.93264 0.93275 106.86338 0.0372844725
1.06085 0.93827 101.57091 0.2873996482
0.95628 0.95596 108.89278 0.0136212044
1.035 0.98731 104.73727 0.1748609077
0.86484 0.87908 103.05904 0.4051813948
0.9457 0.97766 103.61801 0.0142311391
0.9775 0.97406 103.99355 0.0149132779
0.9507 0.95316 103.78601 0.0030051336
0.90778 0.99644 96.32056 0.1414757161
1.02923 0.86669 102.76457 0.3628886412
0.96608 0.96623 101.56673 0.0065159425
1.08746 0.91266 86.90798 0.8070949737
0.97313 0.9744 98.42326 0.0278860653
1.0003 0.82442 124.47585 1.0741445794
1.06966 1.11314 122.74836 0.986055483
1.11889 0.98245 73.94538 1.5596785659
0.89729 1.11793 119.99216 0.7141184303
0.94448 0.93816 110.59403 0.0411483198
1.1688 0.8898 95.23434 1.3609005075
0.97699 0.94507 103.86021 0.0139763452
1.13819 0.95575 132.17694 1.7246090595
0.88223 0.87954 91.9202 0.5560156823
0.96209 0.9632 101.3696 0.0059006495
0.98462 0.98106 102.60898 0.0295020104
0.95701 0.92976 105.04321 0.0222193734
0.8389 1.21426 100.88571 2.0879445405
0.96908 0.96408 102.46049 0.0049114561
1.10768 0.9174 124.63663 1.1166707058
0.94664 0.94352 90.595 0.1908591394
0.9811 1.22462 103.22445 1.8636307136
0.97243 0.97271 84.53557 0.3297851818
1.18589 1.10194 110.85479 1.9486686284
0.97823 0.9571 113.42291 0.0705775966
1.01171 1.03362 95.10377 0.2047783152
0.96211 1.18385 90.14428 1.0478402725
1.07105 1.0838 122.30057 0.8351297806
0.98743 1.0092 96.70465 0.0930007654
0.95304 0.96985 99.71276 0.0167890482
0.86743 0.87854 91.6223 0.6419938895
0.98938 0.96463 98.7529 0.0405462136
1.06501 1.04931 81.72329 0.6064778086
1.00847 1.14116 110.62142 0.9588141488
0.96496 0.9476 103.32782 0.0052703687
0.94702 0.95127 101.23612 0.0138665385
0.9514 0.95067 104.31652 0.003196733
0.96577 0.93068 107.2215 0.0275266298
0.98387 0.9807 109.65793 0.0506861351
