dis_1 dis_2 ang_1 delta_int
0.93977 0.97676 104.05325 0.0002320988
0.80182 1.01763 105.6848 0.0018174448
0.89447 0.90441 130.32971 -0.0792522592
0.93055 0.92694 86.77007 0.0377000834
0.94638 0.9448 109.92913 -0.0041229525
0.88877 1.09051 130.85156 0.0486368733
0.88975 0.91512 129.63737 -0.0729966014
0.89025 1.0104 105.49639 0.0016195645
0.95425 0.95434 103.12195 0.0003030435
0.87878 0.99153 104.44325 0.0014020709
0.97615 0.98187 104.67125 0.0001818312
0.96376 0.96994 91.09444 -0.0069589443
1.00433 0.99903 90.86483 -0.0374278034
0.96152 0.96181 105.381 0.0001673807
0.97606 0.95198 100.86446 -0.0009976469
0.97627 0.98341 108.67617 0.0046378037
0.95653 1.1571 83.42197 -0.1426918437
0.78124 0.87205 95.09348 0.0793608041
0.94704 0.91902 120.76434 -0.0217447801
0.96478 0.9512 106.42163 -0.0000611206
0.95888 0.97017 123.87005 0.0054111931
0.96202 0.98255 102.09209 -0.0017666895
1.23292 0.96924 101.4744 -0.0226394836
0.95122 0.96595 105.20857 0.0000278231
1.04646 0.96127 95.88821 -0.0232337533
0.91604 0.91658 107.44796 -0.0085291939
0.9706 0.94879 105.65317 0.0001532083
0.95528 0.95402 103.01957 0.0003047392
0.93113 0.93572 106.43673 -0.0033150715
0.98202 0.98157 108.43174 0.0047237272
0.8688 0.8694 115.10004 -0.0589296729
1.019 1.02694 123.10906 0.0518839783
0.96244 0.94894 98.48565 0.0011318777
0.95762 0.95724 101.58131 0.0002237893
0.9363 0.97754 100.48119 0.0006492399
1.02127 1.03185 101.36285 -0.0135265850
0.92325 1.06861 87.14476 -0.0448334839
0.96127 0.93319 132.20152 -0.0150240852
1.14485 1.12497 101.37181 -0.0438821900
0.83247 0.93967 85.55376 0.0988619154
1.21475 0.95433 100.98941 -0.0217347822
0.867 0.8952 126.72339 -0.0934523461
1.0011 0.86453 132.75911 -0.0288146227
0.95293 0.95765 114.76095 -0.0019236023
0.96869 0.94976 102.91373 0.0000247827
0.90947 1.18207 118.78435 0.0679828717
0.83317 0.79836 101.65339 0.0160928617
0.98812 0.96121 98.88619 -0.0051616327
0.94067 0.92291 81.83581 0.0463110391
0.90994 0.99526 96.05958 0.0034387471
0.78136 0.91236 122.44555 -0.1116473437
0.97193 0.88724 90.42571 0.0269062302
0.92721 1.04534 104.4438 0.0017808777
0.95821 0.98633 105.14942 0.0006320765
1.00136 1.00403 110.9704 0.0136117346
1.09153 0.94504 111.26929 0.0225108201
0.94449 0.96789 106.2184 -0.0001690532
0.91474 1.10186 121.07125 0.0457025417
1.00741 0.78549 128.7836 -0.0600910978
0.97017 0.9153 101.68223 0.0027656372
1.02043 0.92123 111.43037 0.0064531115
1.02128 1.02007 102.80767 -0.0072677858
0.94772 0.9471 132.34042 -0.0151562091
0.9882 0.92144 100.90298 0.0012925050
1.02539 0.89953 132.84315 0.0101454928
0.96582 0.96617 108.59853 0.0016393777
0.96713 0.94821 105.62064 -0.0000122777
0.94571 0.94611 106.68776 -0.0017810591
0.94724 1.00407 95.02651 -0.0097358740
0.97362 0.96869 103.29764 -0.0007780409
0.80792 0.96712 80.1131 0.1287720000
0.93135 1.214 81.10499 -0.1904743299
1.08285 1.0825 117.86333 0.0621707656
0.96288 0.95971 105.06595 0.0001048268
1.19939 0.99402 99.67963 -0.0385824257
0.9192 1.12343 103.1641 -0.0004455568
0.82256 1.15803 111.52854 0.0336231220
0.93929 0.97801 100.03726 0.0002219489
1.07454 0.76686 96.90026 0.0213059345
1.08279 1.06121 91.8885 -0.0881932509
0.97022 0.95038 111.62345 0.0006603471
1.12883 1.19813 91.49164 -0.1598844869
0.95632 0.964 93.26975 -0.0009436320
0.9913 0.99104 87.25067 -0.0375177746
0.80586 1.13521 109.53911 0.0236447176
0.96236 0.96242 99.54335 -0.0010116730
0.92137 0.97449 98.8401 0.0038427195
0.95368 0.98779 105.07247 0.0005793914
0.9826 0.98127 105.9328 0.0017374194
0.93888 0.93447 108.58769 -0.0054589091
1.00957 1.0085 96.17563 -0.0254094213
0.9841 0.96195 104.0366 -0.0002687255
0.85414 1.02325 100.42986 0.0070197215
1.03797 0.98449 80.33943 -0.0926888216
0.9436 0.939 78.96596 0.0350824428
0.94349 1.00943 100.6988 -0.0034229814
0.95817 0.92952 102.22742 0.0018788883
0.98328 0.98073 99.66828 -0.0065468877
0.95797 0.98615 105.15844 0.0006375264
0.80907 0.99765 84.01039 0.0754490212
0.95682 1.00596 104.31323 0.0000199671
0.91456 0.97401 98.69795 0.0051803870
0.91395 1.11095 119.22576 0.0448747939
0.83055 0.97838 115.61335 -0.0293454789
0.89296 0.92818 75.15114 0.1196810584
0.89965 0.9615 105.84826 -0.0023115846
0.95983 0.96052 100.99789 -0.0002611764
1.11499 1.08654 118.45835 0.0704738957
0.97881 0.98466 110.09306 0.0066463195
0.95546 0.99876 100.06644 -0.0045547390
1.19961 1.05535 83.11479 -0.2339140348
1.1389 1.1534 102.19773 -0.0404902941
0.95918 0.92837 103.1481 0.0010848444
0.98122 0.96259 103.79354 -0.0004310842
0.86882 0.80383 116.42216 -0.0923335515
0.9713 0.96698 110.65641 0.0034207765
0.96881 0.90142 136.44854 -0.0343674206
0.87057 0.85611 126.25659 -0.1158509437
0.82926 1.19083 106.89854 0.0272429036
0.80052 1.00758 124.31643 -0.0434394945
1.00483 1.02092 121.29308 0.0406916978
0.95549 0.9654 92.47372 -0.0012396169
0.96318 0.9751 104.95904 0.0003444817
1.00141 0.99464 99.43632 -0.0118501181
0.89849 1.06193 89.22543 -0.0230834993
1.08958 1.08317 91.73252 -0.1002937299
0.95756 1.04195 96.7709 -0.0186849973
0.97042 1.01649 99.61604 -0.0098159810
1.02725 1.02653 111.05936 0.0197112619
0.93467 0.9323 98.33035 0.0092139655
0.93522 0.92321 111.09798 -0.0113845794
0.97075 0.97148 107.04659 0.0017602187
0.97529 0.92799 101.43717 0.0015027626
1.07426 0.78999 97.92001 0.0148764604
0.97235 0.93972 100.3185 0.0008034739
0.96183 0.96172 105.34539 0.0001684447
0.95361 0.92924 102.55947 0.0017734655
0.96762 0.97759 95.61114 -0.0074597004
0.95718 1.00721 103.67702 -0.0008270277
0.96428 0.95246 101.25306 0.0001028921
1.04212 0.85684 111.81938 0.0035480097
0.97538 0.97604 104.11863 -0.0003341143
0.9498 0.94314 97.1254 0.0054826263
0.89904 0.9997 108.13699 -0.0002423440
0.95301 0.93379 117.64754 -0.0105882576
1.07133 0.87861 114.01097 0.0161897035
0.96161 0.96191 105.20354 0.0001436187
0.99549 0.96526 102.60504 -0.0022501451
1.16386 1.11916 82.28503 -0.2628415203
0.93719 0.92015 111.05738 -0.0115494901
0.96154 0.96158 105.29475 0.0001495694
1.21939 0.92195 83.55226 -0.1613304723
1.18008 1.1115 114.70232 0.0549480255
0.97698 1.0959 92.82485 -0.0557122387
0.98928 0.95396 102.57389 -0.0012248856
0.91897 1.07303 86.74449 -0.0465151838
0.95128 0.97456 103.26299 -0.0001774622
0.95084 0.97462 103.33998 -0.0001393547
0.99726 1.00505 99.22418 -0.0133571499
0.94538 0.95182 104.2735 -0.0000056362
0.96629 0.96621 101.47588 -0.0012396999
1.00307 0.92824 117.74364 0.0060351424
1.06663 0.84041 79.24425 -0.0049944751
0.97991 0.81749 79.48817 0.1097267824
0.91748 0.92757 114.98231 -0.0214146559
1.01939 0.97261 93.32349 -0.0258810098
0.93333 1.0438 138.39263 0.0482912052
0.93482 0.9701 78.92456 0.0122970753
1.07503 0.91493 86.36311 -0.0468443118
0.98888 0.97395 117.29063 0.0142463456
0.97784 0.97811 104.68238 0.0001958670
1.04923 0.77845 112.59326 -0.0043901182
0.97524 0.95055 103.37829 -0.0001368010
0.89345 0.99379 105.59927 0.0003343386
0.98758 0.97256 101.87767 -0.0031655753
0.96744 0.99665 103.41252 -0.0013883081
0.93568 0.93388 104.86403 -0.0009699691
0.91223 0.91119 112.29222 -0.0219820961
0.96875 0.97062 99.62909 -0.0030485129
0.98462 0.99721 96.98753 -0.0145273961
1.01628 1.00242 123.75675 0.0434439019
0.96264 0.94165 102.95743 0.0005870268
0.86859 1.21841 121.39875 0.0871388463
0.86897 0.84318 87.37082 0.1288036417
0.96738 0.9657 104.12038 -0.0001080740
0.98401 0.83874 129.3581 -0.0524969192
0.98267 0.94431 106.30289 0.0007598393
1.19654 1.08444 84.09951 -0.2355394418
1.08539 0.91806 86.51516 -0.0543066927
0.85189 0.8339 115.94397 -0.0847783905
0.91274 0.85904 124.07029 -0.0774825456
0.97698 0.94315 104.98896 0.0002446806
1.06259 0.93633 83.6602 -0.0615505555
0.88291 0.88258 86.44762 0.1004951664
0.94846 0.94864 104.60864 -0.0002118968
0.97409 0.96908 98.39583 -0.0045718321
0.88009 0.88016 138.74599 -0.1363398359
0.88298 0.87932 91.95204 0.0653481386
0.88728 1.05838 121.77711 0.0196697828
0.95812 0.95787 101.45988 0.0001400016
1.1952 1.1089 113.84733 0.0496448401
0.96035 0.99405 87.57626 -0.0211036240
1.08192 1.08778 93.25388 -0.0867802361
0.95518 0.95897 99.11582 0.0005486573
1.00638 0.99781 124.61752 0.0392372702
1.0695 0.86531 92.81717 -0.0065977608
0.79707 0.83782 116.43982 -0.1108063226
0.99657 0.89121 78.63325 0.0265445641
0.96049 0.9616 101.18455 -0.0004058344
0.91983 0.94412 105.07033 -0.0013929982
0.97031 0.91709 106.41441 -0.0013947683
0.96475 0.96619 101.60446 -0.0010572020
0.94391 0.98092 103.63236 0.0000641557
0.97084 0.96605 99.56213 -0.0027367357
0.96221 0.96132 105.28874 0.0001589916
0.95821 0.98564 104.93037 0.0004596418
0.94246 0.97572 103.58459 0.0001722051
0.97231 0.97299 118.25402 0.0094769694
1.06219 0.86257 93.17642 -0.0026964592
0.96076 0.96145 105.86109 0.0001955758
0.79735 0.873 100.03427 0.0289110707
0.91779 0.96913 105.80595 -0.0009685286
0.90142 0.9577 146.14553 -0.0551300666
0.90911 0.92308 110.06709 -0.0146976447
0.90215 0.99669 96.35175 0.0049405240
0.97852 0.96744 100.19897 -0.0034799148
0.96792 0.93682 101.23975 0.0012987657
0.98271 0.97658 104.93509 0.0004745845
0.96547 0.97325 85.00269 -0.0144105231
0.96809 1.12232 131.41847 0.0996529799
0.91738 0.96668 109.04867 -0.0040441897
0.94932 0.95103 100.76908 0.0017989046
0.9111 0.893 99.83013 0.0145859836
0.87849 0.86825 93.43684 0.0619115555
1.01163 0.94246 103.27389 -0.0006213479
0.90139 1.02527 99.77062 0.0001093454
0.77916 0.99884 106.57204 -0.0035578937
0.8372 0.98796 126.81315 -0.0455360197
1.03119 0.99409 134.4242 0.0689774829
0.95261 0.94772 112.48184 -0.0037923182
0.97126 0.97304 99.10505 -0.0041769499
0.92656 1.12649 130.84363 0.0853507480
1.16211 1.14103 111.5286 0.0320636468
1.19792 0.9587 88.46822 -0.1202303797
0.94423 0.96597 106.46127 -0.0003515725
0.94272 0.97793 97.25195 -0.0005475524
0.98767 0.97432 108.04104 0.0041538361
0.92318 1.1547 85.54992 -0.1042635657
0.96163 0.966 85.79774 -0.0064924737
0.97429 0.96388 104.51509 0.0000791994
1.01977 1.13528 106.93741 0.0082181289
1.03437 0.91004 73.71326 -0.0406781280
0.92989 0.97048 112.60929 -0.0034249992
0.91007 0.89431 105.94577 -0.0070161635
0.96312 0.95877 128.89494 0.0024661917
0.90239 0.92208 97.90409 0.0180922900
0.7905 0.91656 128.21407 -0.1321735040
0.97297 1.02971 109.05794 0.0099339956
0.92978 0.94174 105.67237 -0.0019738466
0.96693 0.94422 106.73758 -0.0003291137
1.18625 1.06266 80.42251 -0.2678365488
1.00581 1.13081 111.91463 0.0336826565
0.9021 1.15834 96.1034 -0.0316379703
1.14451 0.98686 134.38106 0.1286222806
1.02419 0.84211 130.4134 -0.0210085733
0.8866 1.14257 97.26002 -0.0191170133
0.9268 0.93895 84.96582 0.0366378023
0.97764 0.9928 80.88099 -0.0459327994
0.97544 0.97326 107.193 0.0023017269
0.90785 0.89485 99.51403 0.0160058812
0.94755 0.94802 103.28922 0.0006183790
0.93509 0.99379 99.12807 -0.0014436330
0.94647 0.94411 109.92209 -0.0042110719
0.91372 0.9318 81.64852 0.0628702565
1.04324 1.03742 84.18002 -0.1122260977
0.94179 0.96891 106.13181 -0.0002022398
0.94465 0.9372 113.88055 -0.0092043418
0.95123 0.9648 106.55169 -0.0000625847
0.93055 0.92245 85.23399 0.0450284982
0.8983 0.94991 100.38876 0.0080150788
0.96321 0.96668 106.59228 0.0007543122
0.96947 0.99534 71.13055 -0.0675403286
0.84409 0.96745 133.50857 -0.0712614155
0.95185 0.97344 103.11607 -0.0001980218
0.88235 0.86008 104.41424 -0.0040575860
0.85759 1.04791 104.32969 0.0050349808
0.96688 0.96494 101.50312 -0.0011722267
0.89017 0.9688 114.82673 -0.0153656082
1.13362 0.85205 114.97516 0.0348833456
0.99983 1.00329 100.15108 -0.0111476605
0.82735 1.00075 82.07114 0.0675489861
0.97012 0.97181 108.92298 0.0029286309
1.19174 0.82785 90.60344 -0.0451245187
1.01142 1.04675 104.4807 -0.0022152149
1.04093 1.0537 83.03448 -0.1299921884
1.16064 1.09029 83.8962 -0.2208914410
0.90928 1.076 88.23736 -0.0382113506
1.06532 1.09181 92.85643 -0.0855513571
0.92973 0.83036 87.46587 0.0945666988
0.93884 0.94058 107.76889 -0.0038270716
0.83994 0.78659 97.907 0.0560393709
0.99745 1.0135 95.19607 -0.0265807714
1.00922 0.89497 106.43863 0.0012707173
0.98312 0.91492 97.27747 0.0044980445
0.9796 0.98587 104.19393 -0.0004803429
1.06163 1.02513 74.63915 -0.1951085238
0.97454 0.97401 107.32532 0.0023956572
0.9345 0.97949 130.26598 -0.0015086164
0.97165 0.92635 98.82837 0.0034462295
0.88786 0.8722 91.1538 0.0714602072
0.96296 0.95447 98.52089 0.0000486519
0.97167 0.9668 109.76907 0.0029773685
0.96997 0.96218 112.98457 0.0032575491
0.88682 0.87792 87.41458 0.0941363073
0.95548 0.93769 107.97257 -0.0024679112
0.97281 0.97597 104.09382 -0.0003051354
0.9605 1.09109 110.97378 0.0224415199
1.16326 1.04772 79.61094 -0.2514914412
0.90916 0.90616 112.12672 -0.0236681038
0.93953 1.1931 84.95794 -0.1411581990
1.02488 1.003 122.87792 0.0450128106
1.05972 0.94955 67.99879 -0.1541852290
0.9263 0.92415 115.16984 -0.0200252092
1.01678 0.922 97.88134 -0.0035163506
1.12701 1.01321 111.45884 0.0312934732
0.87112 0.86069 103.65079 -0.0001488225
0.94883 0.94449 109.46526 -0.0034823423
0.85465 0.88655 92.74555 0.0686235588
0.82818 0.84393 115.9172 -0.0906130931
0.94292 0.99465 107.54464 0.0021559082
1.04537 1.1024 103.62658 -0.0116729304
0.96613 0.96574 101.83062 -0.0010385797
0.96146 0.9751 129.85752 0.0112759526
0.97299 0.96892 101.08759 -0.0023308992
0.94929 0.98536 104.84894 0.0004004708
0.96004 0.95792 111.04738 0.0000538360
0.98311 0.97452 93.5416 -0.0136911045
1.02671 1.02149 102.23685 -0.0098156143
0.79167 0.88693 118.59239 -0.1012692676
1.00258 0.94399 95.83018 -0.0075121775
0.97381 0.95154 103.08455 -0.0002051450
0.96342 0.96182 101.82071 -0.0005516708
0.92652 0.89846 94.6569 0.0287170185
0.97391 1.01346 100.92768 -0.0072042676
0.96428 0.99643 102.82558 -0.0019584278
0.85996 1.05727 84.95023 -0.0058581250
0.89939 0.96086 115.00104 -0.0158447286
0.92339 0.91811 115.69081 -0.0238956738
0.95793 0.94533 131.14752 -0.0090802724
1.02886 0.92224 73.52501 -0.0476600592
0.9602 0.98799 108.81671 0.0036763121
0.96096 0.96338 102.27852 -0.0003941860
0.97526 0.95779 102.56606 -0.0007576046
0.9149 0.9267 86.18618 0.0498061172
0.93875 1.35797 95.43287 -0.0845703102
1.17763 0.86359 95.38828 -0.0279584678
0.94138 0.97414 102.81961 0.0002624982
0.96716 0.94859 98.1407 0.0003971331
0.89543 0.86977 133.1346 -0.1131863910
0.91492 0.94157 107.76271 -0.0062708438
0.92901 0.94408 105.48023 -0.0016338105
0.95106 0.96587 105.29887 0.0000190691
0.98909 0.93854 114.68093 0.0032745786
0.9761 0.97504 102.01022 -0.0023474635
0.85715 0.99124 87.44005 0.0386329260
0.9748 0.97569 101.93681 -0.0023677128
0.94467 0.96067 96.74963 0.0029058643
0.99035 0.99245 87.04059 -0.0383498600
1.2761 0.95716 99.93574 -0.0355076762
0.94102 0.94406 113.78551 -0.0082851840
0.95904 0.95635 88.04691 0.0012711012
0.95381 0.96429 93.47662 -0.0001519173
0.95992 0.97326 90.45773 -0.0071249997
0.96342 0.95845 103.73531 -0.0000664420
0.9978 1.02056 94.04303 -0.0325304693
1.00651 0.99413 99.02381 -0.0135703360
0.98197 0.93461 90.55039 0.0004328559
0.8021 1.01356 90.6711 0.0430492641
0.86273 1.04991 117.50826 0.0072639670
0.76011 0.91256 103.82303 -0.0002642446
0.95939 0.94135 102.67184 0.0008465022
0.95039 0.98272 110.08401 0.0025552231
0.96203 0.96164 105.23435 0.0001529824
0.92408 0.945 93.77733 0.0165434328
0.96401 0.95045 106.21502 -0.0001319574
1.03427 0.98753 101.97405 -0.0080005247
1.02914 1.0252 77.86168 -0.1355967628
0.97248 0.9741 107.25344 0.0022009087
0.88716 0.92412 80.37404 0.1006848207
0.9814 0.9413 121.73703 0.0026386577
0.94432 0.94599 96.63893 0.0065161715
0.94889 0.94381 104.99644 -0.0005293521
0.95673 0.93224 105.07104 -0.0005764259
0.96723 0.96726 102.39218 -0.0009573638
0.93834 0.94214 107.2475 -0.0031821915
0.95747 0.99993 102.52415 -0.0020408728
0.98887 0.88395 108.71635 -0.0036696535
0.97607 0.96647 105.23303 0.0005754568
1.19826 0.96969 101.03239 -0.0234024770
0.92848 0.99593 99.3125 -0.0006184959
0.9453 0.94648 106.07377 -0.0013459604
0.93863 0.92704 121.18884 -0.0225811073
0.82256 1.00278 118.17339 -0.0259715811
0.89644 0.85955 90.98208 0.0743189835
0.95254 0.89267 105.37972 -0.0023625581
0.87849 0.87405 93.14905 0.0616251839
1.00502 0.99293 126.37828 0.0395220325
0.94427 0.97995 103.38762 0.0000113045
0.94548 1.01429 107.16048 0.0037798290
0.98432 0.98005 118.38917 0.0158082734
0.95678 0.95639 104.44385 -0.0000195464
0.99927 0.95177 100.3819 -0.0037792784
0.92602 1.02903 94.30913 -0.0115569296
0.79873 0.97226 86.29227 0.0905794108
0.96355 0.95332 130.07703 -0.0004347561
0.97589 0.97392 104.10266 -0.0003232558
0.99823 1.1457 76.88382 -0.2316923963
0.99245 1.24139 96.77092 -0.0689487621
0.86996 1.25576 112.02241 0.0585016175
0.98593 0.97554 108.49133 0.0046222702
1.05263 0.83866 79.07399 0.0114060544
0.92963 0.93993 110.31507 -0.0081511165
0.98561 0.98155 103.16587 -0.0019363029
0.9867 1.00008 96.54102 -0.0166513403
1.12332 1.12657 116.70166 0.0652196017
0.87476 0.88517 93.66662 0.0555533362
1.0248 0.98606 79.53686 -0.0863083159
1.00194 1.0099 121.09692 0.0355516445
1.0429 0.81369 105.4714 0.0051972736
0.96789 0.94758 98.06336 0.0004633046
0.99393 0.88092 74.33811 0.0481498103
0.8651 0.85958 95.40261 0.0552946947
0.93253 0.94652 104.07302 0.0001801009
1.12901 0.95515 142.57295 0.1356909604
1.05967 1.09005 92.22371 -0.0877323255
0.9899 0.94584 101.91162 -0.0010734433
0.95795 0.95551 107.39048 -0.0003588076
0.96634 0.92769 106.36315 -0.0011326826
1.11254 1.05896 121.52451 0.0810853382
0.8984 0.89818 127.00853 -0.0720985860
1.02883 1.01764 100.99219 -0.0141079489
0.97775 0.94086 111.92069 0.0005189807
0.95932 0.94372 104.16979 0.0000901736
0.94543 0.9525 110.00179 -0.0030793301
0.95004 0.94814 110.11321 -0.0031065473
0.97991 0.98262 109.69244 0.0060671684
0.96597 0.96644 101.84905 -0.0010712260
0.98469 1.14606 90.23348 -0.0946218825
0.94243 1.00812 94.32722 -0.0103011569
0.95323 0.94422 89.04861 0.0105180929
0.97059 0.97454 106.56061 0.0015984118
0.9501 0.94883 101.99038 0.0012492707
0.94406 0.93689 102.00094 0.0024250462
0.95371 0.95543 103.09074 0.0002939391
0.94994 0.94652 101.01765 0.0020435167
0.9195 0.92133 115.91145 -0.0245404877
1.02267 0.79491 91.15767 0.0402816561
0.95624 0.89222 101.33035 0.0061216280
0.95244 0.95045 103.96 0.0001296202
0.91344 0.97999 97.0193 0.0056674219
0.98058 0.98578 94.5626 -0.0149308676
0.98751 0.96557 143.2926 0.0305222734
1.16909 0.99333 102.30325 -0.0171845894
0.95338 0.96839 103.24745 -0.0000919862
1.05997 0.96344 89.84391 -0.0501672463
0.91288 0.99103 96.84065 0.0034454082
1.15222 0.82924 83.88578 -0.0597298554
0.94393 0.95671 104.54443 -0.0001040159
0.80088 0.88673 98.81595 0.0367774151
0.96286 0.96277 102.2997 -0.0004668906
0.97414 0.9661 112.24207 0.0046206542
0.97394 0.97567 103.85486 -0.0005434217
0.85763 0.87161 104.30439 -0.0041085670
0.98272 0.99694 104.85123 0.0003631989
0.98126 0.98524 105.56425 0.0013302724
0.96536 0.99973 102.95824 -0.0019966107
0.96478 0.94876 98.13214 0.0008045467
0.90681 0.78415 132.04028 -0.1635870319
0.97184 0.92322 110.97906 -0.0035784164
0.96107 0.97723 85.5422 -0.0136660136
0.95576 0.9619 93.97109 -0.0000016837
0.97991 0.98424 102.75395 -0.0023380649
0.87483 0.8834 121.92159 -0.0784211659
0.92567 0.98198 105.81735 0.0001229211
0.92432 1.0733 86.16127 -0.0517678250
0.95761 1.16578 78.80328 -0.1955067776
1.10779 0.98895 79.0431 -0.1666191789
0.92221 0.91774 113.3527 -0.0198869451
0.94163 0.93689 105.33091 -0.0012570987
0.93731 0.91046 84.17934 0.0520360794
0.97151 0.96754 113.43177 0.0049940886
1.02194 1.02538 102.4681 -0.0089311221
0.97286 0.98025 95.54186 -0.0096810200
0.95726 0.96253 96.46503 -0.0005142089
0.93171 0.95508 103.24056 0.0009730938
1.01932 1.00779 119.81845 0.0377637928
1.03548 0.92748 101.47734 -0.0026029467
1.03385 0.9815 104.48221 -0.0005869400
0.92951 0.92076 114.46367 -0.0189101841
0.96598 0.94301 106.45349 -0.0004131070
0.97109 0.97462 107.35183 0.0022159187
0.89222 1.07191 73.12205 -0.0738035569
0.97387 0.94921 110.27862 0.0009982319
0.93077 1.0591 104.48756 0.0019649639
0.97602 0.98253 105.53468 0.0011393620
0.99965 1.02165 110.37541 0.0143164203
0.85411 0.9651 119.86716 -0.0379075463
0.94194 0.90044 104.87475 -0.0016788829
1.11129 1.11337 100.60188 -0.0425268397
0.9492 1.01508 106.74022 0.0034289294
0.9579 0.95933 103.53618 0.0000099250
0.96592 0.93965 100.19082 0.0015790528
0.979 1.104 93.0215 -0.0580679014
0.95627 0.99406 99.83485 -0.0043105922
0.95708 0.95663 104.44723 -0.0000174688
0.96236 0.99728 102.94917 -0.0017356951
1.01861 1.02009 102.80709 -0.0070715409
0.97987 0.93179 113.48692 -0.0008599778
0.92061 0.93786 110.77831 -0.0108790462
0.96289 0.92698 102.13665 0.0018962245
0.9754 0.94052 131.78043 -0.0006617640
0.96993 0.95466 101.86858 -0.0004635722
0.94643 0.91761 82.0885 0.0450392795
1.00246 1.00041 100.64521 -0.0098835196
1.28831 0.98152 100.94814 -0.0339041118
1.11228 0.9673 126.6417 0.0791293182
0.98103 0.98172 110.22877 0.0066920400
1.19526 0.84352 116.0199 0.0582975443
0.88556 1.10964 99.88565 -0.0055554503
1.02889 1.02113 124.3719 0.0566045704
1.11639 0.93003 114.05853 0.0348496358
0.83965 1.05522 77.79331 0.0076897946
0.99589 1.01484 79.49156 -0.0861835483
0.95423 0.95537 103.08724 0.0002792827
1.01587 0.94483 105.91597 0.0023916846
0.92915 0.93022 108.16465 -0.0066787854
0.97389 0.97504 104.30835 -0.0001249144
0.88961 0.86459 92.28636 0.0665307336
1.07346 1.07477 90.53813 -0.1002916720
0.89636 0.96653 114.06047 -0.0134988009
0.9508 0.94662 104.04794 0.0001245443
0.95452 0.97486 100.9092 -0.0011332088
0.98153 0.94369 107.48351 0.0009265349
1.01386 0.93557 98.5741 -0.0050670081
1.0557 1.04513 83.68446 -0.1291247698
0.97101 0.96972 100.97223 -0.0022941280
1.00045 1.00705 99.98978 -0.0121618027
0.87146 1.11277 99.07373 -0.0053584976
0.99013 0.99655 89.32995 -0.0342781500
0.98818 0.89412 96.15195 0.0092360071
0.9692 0.98087 89.65538 -0.0158168407
0.99854 0.99211 104.8643 0.0002822575
1.03432 0.8795 88.78435 0.0000144868
0.97078 1.1355 76.61325 -0.2009113404
0.94884 0.95107 101.58923 0.0013964374
1.00759 0.81671 114.85549 -0.0188777756
0.97942 0.98495 109.80317 0.0064190046
0.97721 1.06605 82.7112 -0.0966966287
1.15369 1.02533 91.21487 -0.1062377511
0.9778 0.96646 92.42719 -0.0101958453
0.97037 0.9578 106.74653 0.0007227207
0.96176 0.9684 91.25122 -0.0053529463
1.04587 0.86799 94.86108 0.0017216911
0.93573 0.92725 109.19213 -0.0077258143
0.95084 0.97413 103.4275 -0.0001124317
1.03036 0.91953 94.02675 -0.0103090048
0.97048 0.97899 119.20599 0.0115411271
1.0991 0.96966 136.8722 0.1042810026
0.97603 0.97488 104.12573 -0.0003136247
0.94051 0.9853 115.00668 0.0027284343
0.88975 0.98583 114.32744 -0.0091870861
0.85194 0.92923 107.51831 -0.0141517621
1.17417 0.83528 110.15058 0.0341233824
0.97567 0.96514 103.79139 -0.0003885957
0.89109 0.94163 92.30109 0.0337472349
1.15163 1.14914 100.48529 -0.0573377492
0.89821 1.17494 96.08229 -0.0339749347
1.1325 1.11305 119.45824 0.0810475569
0.97794 1.15711 79.3922 -0.1971417940
1.2176 0.97198 101.84709 -0.0194983811
0.92754 0.93246 106.96546 -0.0046796172
0.96738 0.91566 105.5442 -0.0009246517
0.98205 0.82544 106.69632 -0.0052215700
0.95846 1.22435 89.23409 -0.1239128807
1.00636 0.9666 69.77433 -0.0843905141
0.94729 0.93433 104.09439 0.0001578528
0.95441 0.9621 106.98378 -0.0000728796
0.95588 0.96704 92.14916 -0.0020777631
1.16887 1.16729 100.81041 -0.0610224950
0.87763 1.15186 98.72364 -0.0122263093
0.94282 0.9375 99.71932 0.0051064933
0.84687 1.06226 77.9453 -0.0065551196
0.94072 0.935 108.51113 -0.0050551544
0.98742 0.94292 104.50302 0.0003372060
0.94769 0.95132 101.87577 0.0013115468
0.94875 0.9566 117.01237 -0.0040023893
0.93658 0.94317 114.20939 -0.0100737537
0.96229 0.96261 102.29565 -0.0004248160
1.13155 0.90751 134.59668 0.0910282187
1.05186 1.04597 86.52091 -0.1061999346
0.97251 0.95238 103.82032 -0.0000443782
1.08279 1.09484 90.05871 -0.1166501909
0.96305 0.97246 108.68355 0.0020867577
0.96677 0.95588 91.14566 -0.0021649444
0.96745 0.96473 102.50179 -0.0007723857
1.11127 1.06452 118.12172 0.0653970754
0.91048 1.02084 99.90451 -0.0006814552
0.8336 0.81488 115.39336 -0.0972549920
0.94514 0.97023 109.60926 -0.0001778970
0.98219 0.99189 100.0855 -0.0073090509
0.98053 0.95361 112.91038 0.0038066985
0.96848 0.96992 103.7147 -0.0004008314
0.93731 0.94263 102.14069 0.0023295254
1.02423 1.02971 109.54595 0.0149138091
0.93436 0.93737 114.62537 -0.0127864357
0.95178 0.93135 103.0682 0.0012196538
0.89996 0.91153 77.01174 0.1208722101
0.94765 0.95056 104.06329 0.0001110391
0.95388 0.95743 109.20327 -0.0008482581
0.86481 0.91314 122.14094 -0.0677565349
