dis_1 dis_2 ang_1 e_int
0.93262 0.96047 105.27092 0.019925721686215092
1.02914 0.97658 98.74073 0.14088297196263125
1.06558 0.83449 128.10584 1.1097840523194127
0.89752 0.82669 129.81137 1.113630264043803
0.94908 0.95102 101.82837 0.008488080665575137
0.9768 0.97515 103.98761 0.01497721658459625
0.88064 0.89581 83.49048 0.638732400681701
0.90265 1.11865 76.88261 1.149057979856928
0.88815 0.99858 77.68376 0.7362624003373457
1.26169 1.08739 117.21332 1.7215032682371976
0.94806 0.94785 110.33937 0.029462520253032316
1.13512 1.14092 96.61678 1.1927772018377885
0.94413 0.93571 107.99466 0.029477509225084325
0.95553 0.94941 107.2362 0.008165208548357665
0.96069 0.95959 111.20717 0.030123033928777736
0.94263 0.97966 104.15927 0.01811654077163403
0.89169 0.90973 131.80668 0.6240743644652118
0.95565 0.95517 108.58585 0.012293068431117476
0.97616 1.09286 92.96028 0.452534540802488
0.96028 0.81144 132.12881 1.2464415703213618
1.12407 0.93252 103.97146 0.5231894893308239
1.08597 1.10321 132.20374 1.1473421551448104
0.95929 1.00772 115.50061 0.13368684965346517
1.02416 0.94305 102.69158 0.10592099514392535
1.06162 1.05021 85.65129 0.6579544888645907
0.97535 0.956 107.21787 0.012518849690530603
0.9829 0.93659 96.80643 0.067495738942455
0.91843 0.95015 100.45057 0.0597624516000206
0.93537 0.94156 114.99113 0.0941034274780661
0.96243 0.9672 103.89245 0.0022615255229856733
1.10833 0.89651 121.63343 0.722610305809125
0.95815 0.92457 102.11859 0.036949828629884746
0.84612 0.95081 109.34921 0.45916082072945014
0.93431 0.92932 109.571 0.05905558394879948
0.95927 1.04338 110.73787 0.18241367797854435
0.95278 0.99872 106.61421 0.04273185539930217
0.95609 1.20815 100.93339 0.9774942296844005
0.99354 0.96362 102.96948 0.03122800388534791
0.96626 0.96305 114.75822 0.06946475174130999
0.9975 1.02517 96.19069 0.18234524010244232
1.20229 1.1534 91.54006 1.7095230920055595
1.00028 0.93728 103.67065 0.054480750260326595
0.91396 0.84148 100.3762 0.5538679650419578
0.96208 0.963 102.38605 0.0032848946817612148
0.94589 0.9546 95.14968 0.06402843771186334
0.79746 1.1355 104.48288 1.5885691844272465
1.0327 0.90737 120.43856 0.3564658809643576
0.95883 0.95758 111.47109 0.03236739083776908
0.8903 0.86362 91.94665 0.5564020987904696
0.83015 1.1109 111.0061 1.0657551920206858
0.92451 0.90506 80.43439 0.5504477346827868
0.97688 0.83787 118.52071 0.6493772112194061
0.89766 0.97812 100.05334 0.13626040670878456
0.96777 0.98968 104.71553 0.025538046265099763
1.03887 0.86224 102.42886 0.45499200198078554
0.97228 0.97535 107.45434 0.017818570864723854
0.86917 1.23114 94.35065 1.4395891014465996
0.9138 1.00027 104.14713 0.10090099267658355
0.89706 0.89583 81.82172 0.6174773253061463
0.90313 1.01065 98.19406 0.18260978519024473
0.90743 0.90698 110.96696 0.18724867963999337
0.89364 0.79701 98.59858 1.1868216924389683
0.9649 0.96574 108.94368 0.015843385984484166
0.95929 0.95933 105.95097 0.0017093716069318306
0.93563 0.99521 115.50894 0.12447147223350279
0.94619 0.93409 110.13659 0.043011142753084125
0.91853 0.93111 84.40592 0.3618973836946615
0.96791 0.9651 102.67108 0.004993042743718137
0.95568 0.99951 109.65768 0.0582674782261375
1.2777 0.90868 95.31276 1.520380001268344
0.88498 0.89656 122.20952 0.4796604369519032
0.98434 0.85424 117.59323 0.49577484834195784
0.96784 0.96557 104.22275 0.0032536920526715666
0.96014 0.92741 102.62726 0.030089398771024928
0.9535 0.96571 107.63747 0.009048809704179763
0.95842 0.95766 101.51153 0.005450511390678693
0.91433 0.90783 112.29819 0.1757872029136574
1.01347 0.95459 103.67182 0.07044390059005487
0.94045 0.93326 108.13911 0.037002708251147154
0.95713 0.97015 105.35239 0.004023160337067087
1.12174 0.80843 111.36169 1.3892813275263158
0.96055 0.96139 110.01903 0.02091823956821628
0.96666 0.9556 92.65536 0.0984276291085246
1.08644 1.17272 82.34413 1.4502303386114468
1.08256 1.11067 118.97089 0.8746161040726161
0.89312 1.16318 96.33259 0.8895946516502984
0.96597 1.05565 82.6546 0.5507402653549489
0.92501 0.91751 77.77786 0.6202990556929173
0.96193 0.95416 113.67452 0.05547370040744018
0.96943 0.97221 100.74963 0.01617062212010337
0.90005 0.98832 107.46035 0.13279612208051694
1.17308 1.09394 115.84518 1.2072490158362286
0.93323 0.91466 97.32393 0.10959886452083965
0.96391 0.95227 98.57393 0.024629233009778356
1.01087 0.91917 108.68355 0.12138036578752458
0.86744 0.87192 83.67632 0.8367830780818206
1.0249 0.95599 100.68336 0.10861172000454586
0.95541 0.95708 101.79263 0.004782351920242959
0.96521 0.92742 105.95014 0.030796779619095473
0.81882 0.96475 103.72539 0.7315598675668779
1.05621 1.10835 119.8178 0.7718260437458215
0.83221 0.79704 119.47314 1.7477997952915059
0.95209 0.94678 109.93042 0.025231547789497204
0.9848 0.98539 113.55905 0.08758783719551733
0.94831 0.94698 109.17396 0.021884741764158444
0.77437 0.98493 86.57829 1.6728434906433152
0.96085 0.95436 107.03019 0.005361546088210926
0.94671 0.935 110.97815 0.0479495245750059
0.97925 0.91917 100.72816 0.06496331435364024
0.96792 1.25417 99.57315 1.2628776257811722
1.02831 1.01673 88.24509 0.37406679525990705
1.11483 1.04056 145.06549 1.3941811504836852
0.93921 1.01196 104.51254 0.07674425286496961
0.99184 0.98511 88.32798 0.22919769846575855
0.95172 0.9504 104.32092 0.003293730277533103
0.95057 0.95266 103.77916 0.003090147724536245
0.95141 0.95049 104.47688 0.0033862842610701376
0.96963 0.92039 111.00141 0.07401274451288123
1.00286 0.94159 92.38638 0.15569783834003798
1.0644 0.89731 119.65225 0.4899780604111638
0.98838 0.96287 98.61848 0.04439304592942609
0.91964 0.89677 107.25505 0.16803555871394155
0.93802 0.95174 123.14055 0.22104361687576346
0.87946 0.86904 104.28329 0.46554724708403955
0.90282 1.05078 128.65189 0.6090004407791927
0.92987 0.97122 106.83612 0.03168590837418895
1.14966 0.98416 92.64866 0.7503376366648563
0.86211 1.14519 114.32717 0.9880260512031229
0.95735 0.95884 98.37259 0.02451047389567056
1.049 0.9173 87.11134 0.44183073426326946
1.18189 0.88051 84.67944 1.2970939650288602
1.14425 0.82431 119.94904 1.4198834952586294
1.17171 0.91699 74.03975 1.5235284303587597
0.99533 0.94209 117.16621 0.14090106382579415
0.96641 1.01863 92.70386 0.17970975205427125
0.93977 0.97676 104.05325 0.01820401520890106
0.80182 1.01763 105.6848 1.041443605582738
0.89447 0.90441 130.32971 0.5910651721451117
0.93055 0.92694 86.77007 0.2764979020808247
0.94638 0.9448 109.92913 0.029642603899274457
0.88877 1.09051 130.85156 0.8839617234304001
0.88975 0.91512 129.63737 0.5615109896498991
0.89025 1.0104 105.49639 0.20970279663554628
0.95425 0.95434 103.12195 0.0021113003735606824
0.87878 0.99153 104.44325 0.2312434207024923
0.97615 0.98187 104.67125 0.020916582306204214
0.96376 0.96994 91.09444 0.12886730060028748
1.00433 0.99903 90.86483 0.217848253314139
0.96152 0.96181 105.381 0.0011197397289471353
0.97606 0.95198 100.86446 0.01696119835024122
0.97627 0.98341 108.67617 0.034883716730330624
0.95653 1.1571 83.42197 1.0025786264848742
0.78124 0.87205 95.09348 1.6020797718077173
0.94704 0.91902 120.76434 0.2110738432473399
0.96478 0.9512 106.42163 0.005316662372220775
0.95888 0.97017 123.87005 0.22615156285554228
0.96202 0.98255 102.09209 0.01770578336997044
1.23292 0.96924 101.4744 1.1251786389731764
0.95122 0.96595 105.20857 0.0033619891057953084
1.04646 0.96127 95.88821 0.21659924185560067
0.91604 0.91658 107.44796 0.11194523103321338
0.9706 0.94879 105.65317 0.0074005908235184395
0.95528 0.95402 103.01957 0.0021405711871592126
0.93113 0.93572 106.43673 0.039385287496286406
0.98202 0.98157 108.43174 0.03719692858437437
0.8688 0.8694 115.10004 0.5997672270182303
1.019 1.02694 123.10906 0.39555325813286746
0.96244 0.94894 98.48565 0.02650529583782377
0.95762 0.95724 101.58131 0.005252953875304291
0.9363 0.97754 100.48119 0.033066671455965986
1.02127 1.03185 101.36285 0.2149023762837171
0.92325 1.06861 87.14476 0.5010260081823869
0.96127 0.93319 132.20152 0.44172454474741046
1.14485 1.12497 101.37181 1.1260394976424968
0.83247 0.93967 85.55376 0.8432032884596387
1.21475 0.95433 100.98941 1.0165691629903812
0.867 0.8952 126.72339 0.6886215549199264
1.0011 0.86453 132.75911 0.7756895914712605
0.95293 0.95765 114.76095 0.06860873373309384
0.96869 0.94976 102.91373 0.006084905517168322
0.90947 1.18207 118.78435 1.0168869593643637
0.83317 0.79836 101.65339 1.5840769506043944
0.98812 0.96121 98.88619 0.04167333174595132
0.94067 0.92291 81.83581 0.4244911967249152
0.90994 0.99526 96.05958 0.15082748193084478
0.78136 0.91236 122.44555 1.5524831547225038
0.97193 0.88724 90.42571 0.3035276845587971
0.92721 1.04534 104.4438 0.1913704898579203
0.95821 0.98633 105.14942 0.019165806945186607
1.00136 1.00403 110.9704 0.12006243861978966
1.09153 0.94504 111.26929 0.38322678217984696
0.94449 0.96789 106.2184 0.010033349416839072
0.91474 1.10186 121.07125 0.619100054224397
1.00741 0.78549 128.7836 1.6134448987737589
0.97017 0.9153 101.68223 0.06355772161360243
1.02043 0.92123 111.43037 0.15996192652930274
1.02128 1.02007 102.80767 0.17725368958319693
0.94772 0.9471 132.34042 0.4339276951930764
0.9882 0.92144 100.90298 0.06962124858805657
1.02539 0.89953 132.84315 0.6479657062921
0.96582 0.96617 108.59853 0.01435780699342051
0.96713 0.94821 105.62064 0.005904108847220112
0.94571 0.94611 106.68776 0.012706289084213254
0.94724 1.00407 95.02651 0.1130231195563626
0.97362 0.96869 103.29764 0.008770318886832522
0.80792 0.96712 80.1131 1.3170665317651018
0.93135 1.214 81.10499 1.4299925139984286
1.08285 1.0825 117.86333 0.7282165264332079
0.96288 0.95971 105.06595 0.0007828875046437907
1.19939 0.99402 99.67963 0.9630358355045343
0.9192 1.12343 103.1641 0.5469133207934788
0.82256 1.15803 111.52854 1.4013045855508175
0.93929 0.97801 100.03726 0.032421817454735616
1.07454 0.76686 96.90026 1.8882794241438596
1.08279 1.06121 91.8885 0.6394408908035477
0.97022 0.95038 111.62345 0.03893463323528912
1.12883 1.19813 91.49164 1.556097271168001
0.95632 0.964 93.26975 0.08726743023787642
0.9913 0.99104 87.25067 0.2635879748866805
0.80586 1.13521 109.53911 1.4802596356609177
0.96236 0.96242 99.54335 0.016348358499414482
0.92137 0.97449 98.8401 0.06743185980345427
0.95368 0.98779 105.07247 0.021771883343406396
0.9826 0.98127 105.9328 0.0283577939116229
0.93888 0.93447 108.58769 0.03926926583087277
1.00957 1.0085 96.17563 0.1650858085341504
0.9841 0.96195 104.0366 0.016195435464656356
0.85414 1.02325 100.42986 0.47819173781690383
1.03797 0.98449 80.33943 0.5884040798786894
0.9436 0.939 78.96596 0.5051252738991789
0.94349 1.00943 100.6988 0.07571758774191945
0.95817 0.92952 102.22742 0.02732453166440693
0.98328 0.98073 99.66828 0.04179223135418069
0.95797 0.98615 105.15844 0.018947953088799832
0.80907 0.99765 84.01039 1.19904067015613
0.95682 1.00596 104.31323 0.05280952113343981
0.91456 0.97401 98.69795 0.08517656863523768
0.91395 1.11095 119.22576 0.6316672564740134
0.83055 0.97838 115.61335 0.6831253273720775
0.89296 0.92818 75.15114 0.8189126066611446
0.89965 0.9615 105.84826 0.10822634529385154
0.95983 0.96052 100.99789 0.007662221650310625
1.11499 1.08654 118.45835 0.9046329703511586
0.97881 0.98466 110.09306 0.04782545746134782
0.95546 0.99876 100.06644 0.05117578081677893
1.19961 1.05535 83.11479 1.4522102711941995
1.1389 1.1534 102.19773 1.241349433521513
0.95918 0.92837 103.1481 0.027280035029708532
0.98122 0.96259 103.79354 0.013106300188702832
0.86882 0.80383 116.42216 1.2866434518159044
0.9713 0.96698 110.65641 0.0311492240938624
0.96881 0.90142 136.44854 0.642073200560358
0.87057 0.85611 126.25659 0.8872211341086038
0.82926 1.19083 106.89854 1.4814548279172637
0.80052 1.00758 124.31643 1.2681933328854615
1.00483 1.02092 121.29308 0.30999436990243645
0.95549 0.9654 92.47372 0.10110138992732558
0.96318 0.9751 104.95904 0.00743710940618123
1.00141 0.99464 99.43632 0.09106557848796284
0.89849 1.06193 89.22543 0.4988147619783046
1.08958 1.08317 91.73252 0.7621457108778972
0.95756 1.04195 96.7709 0.1912131847118674
0.97042 1.01649 99.61604 0.09570365689249655
1.02725 1.02653 111.05936 0.23864761798033585
0.93467 0.9323 98.33035 0.06089395275629819
0.93522 0.92321 111.09798 0.08110461568005305
0.97075 0.97148 107.04659 0.012476250572486174
0.97529 0.92799 101.43717 0.03956235367722826
1.07426 0.78999 97.92001 1.4466475333997004
0.97235 0.93972 100.3185 0.02573068061308035
0.96183 0.96172 105.34539 0.0011037366433005818
0.95361 0.92924 102.55947 0.027658946509433284
0.96762 0.97759 95.61114 0.0639230351554079
0.95718 1.00721 103.67702 0.05574690280128311
0.96428 0.95246 101.25306 0.00830703707828222
1.04212 0.85684 111.81938 0.5391871631281075
0.97538 0.97604 104.11863 0.014450935116585654
0.9498 0.94314 97.1254 0.04493227859190077
0.89904 0.9997 108.13699 0.15845074909230117
0.95301 0.93379 117.64754 0.1266745528045146
1.07133 0.87861 114.01097 0.5251246621152215
0.96161 0.96191 105.20354 0.0009262948949602037
0.99549 0.96526 102.60504 0.03571830767092494
1.16386 1.11916 82.28503 1.5569418316788752
0.93719 0.92015 111.05738 0.0850708210062213
0.96154 0.96158 105.29475 0.0009757221222630021
1.21939 0.92195 83.55226 1.3952014937590747
1.18008 1.1115 114.70232 1.3147640579666582
0.97698 1.0959 92.82485 0.4693904799439399
0.98928 0.95396 102.57389 0.025557053869138716
0.91897 1.07303 86.74449 0.5393443400151876
0.95128 0.97456 103.26299 0.008593508488543962
0.95084 0.97462 103.33998 0.008719080200437167
0.99726 1.00505 99.22418 0.10439613158538044
0.94538 0.95182 104.2735 0.006271572100907482
0.96629 0.96621 101.47588 0.008368157905371515
1.00307 0.92824 117.74364 0.182986821196597
1.06663 0.84041 79.24425 1.2124990730615741
0.97991 0.81749 79.48817 1.2248757532284154
0.91748 0.92757 114.98231 0.14802639409753174
1.01939 0.97261 93.32349 0.174835282419051
0.93333 1.0438 138.39263 0.7710113110302113
0.93482 0.9701 78.92456 0.508933526910775
1.07503 0.91493 86.36311 0.5683465380371311
0.98888 0.97395 117.29063 0.13076061882930318
0.97784 0.97811 104.68238 0.018536802177535807
1.04923 0.77845 112.59326 1.5678997853241239
0.97524 0.95055 103.37829 0.009295103237049478
0.89345 0.99379 105.59927 0.16282084057094764
0.98758 0.97256 101.87767 0.02929787475031626
0.96744 0.99665 103.41252 0.03711985661988141
0.93568 0.93388 104.86403 0.032548434326484306
0.91223 0.91119 112.29222 0.17123602039311966
0.96875 0.97062 99.62909 0.021201601297117137
0.98462 0.99721 96.98753 0.08954633555623043
1.01628 1.00242 123.75675 0.3424443956998037
0.96264 0.94165 102.95743 0.009774339654083818
0.86859 1.21841 121.39875 1.4705863685848248
0.86897 0.84318 87.37082 0.9420504969826737
0.96738 0.9657 104.12038 0.0031164831714705693
0.98401 0.83874 129.3581 0.8760690135490905
0.98267 0.94431 106.30289 0.0224664039494181
1.19654 1.08444 84.09951 1.5200323651843926
1.08539 0.91806 86.51516 0.6003639266977601
0.85189 0.8339 115.94397 1.033989976467448
0.91274 0.85904 124.07029 0.6244948013377386
0.97698 0.94315 104.98896 0.015328052812678686
1.06259 0.93633 83.6602 0.5564904771252983
0.88291 0.88258 86.44762 0.60058326015213
0.94846 0.94864 104.60864 0.005786356090936169
0.97409 0.96908 98.39583 0.032849365748265136
0.88009 0.88016 138.74599 1.0003921920780874
0.88298 0.87932 91.95204 0.4931753959802059
0.88728 1.05838 121.77711 0.5506850502139728
0.95812 0.95787 101.45988 0.005648347343920103
1.1952 1.1089 113.84733 1.3788951850770064
0.96035 0.99405 87.57626 0.23424417644881898
1.08192 1.08778 93.25388 0.7224215923924076
0.95518 0.95897 99.11582 0.019027853267307278
1.00638 0.99781 124.61752 0.3291749910028049
1.0695 0.86531 92.81717 0.6364141770459565
0.79707 0.83782 116.43982 1.6418095592071924
0.99657 0.89121 78.63325 0.6780630703861124
0.96049 0.9616 101.18455 0.007002769553312159
0.91983 0.94412 105.07033 0.05033268140306893
0.97031 0.91709 106.41441 0.05698765985490581
0.96475 0.96619 101.60446 0.007342912475912219
0.94391 0.98092 103.63236 0.01864837981684749
0.97084 0.96605 99.56213 0.0205923410832701
0.96221 0.96132 105.28874 0.001038187025081059
0.95821 0.98564 104.93037 0.018062245288569288
0.94246 0.97572 103.58459 0.014956664273682274
0.97231 0.97299 118.25402 0.12751980921161696
1.06219 0.86257 93.17642 0.6209502867528437
0.96076 0.96145 105.86109 0.0017830076383515323
0.79735 0.873 100.03427 1.2795374290122676
0.91779 0.96913 105.80595 0.053156802348817526
0.90142 0.9577 146.14553 0.9211752757654745
0.90911 0.92308 110.06709 0.13126877879208576
0.90215 0.99669 96.35175 0.1761498266616158
0.97852 0.96744 100.19897 0.02331486012494116
0.96792 0.93682 101.23975 0.022089143036704624
0.98271 0.97658 104.93509 0.022412144912833356
0.96547 0.97325 85.00269 0.2813507938717932
0.96809 1.12232 131.41847 0.8995312578783672
0.91738 0.96668 109.04867 0.06594717036142195
0.94932 0.95103 100.76908 0.01274869423822702
0.9111 0.893 99.83013 0.21524274324812118
0.87849 0.86825 93.43684 0.5599392743634156
1.01163 0.94246 103.27389 0.07343193095492911
0.90139 1.02527 99.77062 0.2145495343198809
0.77916 0.99884 106.57204 1.3771730423627024
0.8372 0.98796 126.81315 0.8349710709689883
1.03119 0.99409 134.4242 0.6310208420650985
0.95261 0.94772 112.48184 0.04628012194901956
0.97126 0.97304 99.10505 0.027813127171178113
0.92656 1.12649 130.84363 0.9332135804134557
1.16211 1.14103 111.5286 1.3301216313272215
1.19792 0.9587 88.46822 1.0915115316706576
0.94423 0.96597 106.46127 0.010080353234297082
0.94272 0.97793 97.25195 0.05100761458204943
0.98767 0.97432 108.04104 0.03550265276317136
0.92318 1.1547 85.54992 0.9604418964277439
0.96163 0.966 85.79774 0.25330771216545483
0.97429 0.96388 104.51509 0.00673356568296765
1.01977 1.13528 106.93741 0.6511629221528644
1.03437 0.91004 73.71326 0.9276596198174902
0.92989 0.97048 112.60929 0.07030216414410412
0.91007 0.89431 105.94577 0.20050772510167533
0.96312 0.95877 128.89494 0.33882140067302663
0.90239 0.92208 97.90409 0.16370003008165246
0.7905 0.91656 128.21407 1.5110537484199182
0.97297 1.02971 109.05794 0.13255055767023988
0.92978 0.94174 105.67237 0.03305563589567878
0.96693 0.94422 106.73758 0.011274080058360475
1.18625 1.06266 80.42251 1.4984060182452859
1.00581 1.13081 111.91463 0.6268637248880431
0.9021 1.15834 96.1034 0.8294368438874433
1.14451 0.98686 134.38106 1.111522815657492
1.02419 0.84211 130.4134 0.9519491366902175
0.8866 1.14257 97.26002 0.798118996084266
0.9268 0.93895 84.96582 0.31619127092611893
0.97764 0.9928 80.88099 0.4501519900017453
0.97544 0.97326 107.193 0.017571902122100247
0.90785 0.89485 99.51403 0.2194003632704554
0.94755 0.94802 103.28922 0.007378198408002688
0.93509 0.99379 99.12807 0.06409728867845638
0.94647 0.94411 109.92209 0.030081605996137215
0.91372 0.9318 81.64852 0.46538272275698245
1.04324 1.03742 84.18002 0.5926327173917845
0.94179 0.96891 106.13181 0.012683743421503432
0.94465 0.9372 113.88055 0.07549679659675629
0.95123 0.9648 106.55169 0.005673621546645536
0.93055 0.92245 85.23399 0.3287553666686126
0.8983 0.94991 100.38876 0.12459838369247539
0.96321 0.96668 106.59228 0.005384437710711106
0.96947 0.99534 71.13055 0.9047921064075553
0.84409 0.96745 133.50857 0.9197837465871614
0.95185 0.97344 103.11607 0.007745603057943527
0.88235 0.86008 104.41424 0.5125032559368169
0.85759 1.04791 104.32969 0.517618785018233
0.96688 0.96494 101.50312 0.008057431178932158
0.89017 0.9688 114.82673 0.21772100665064348
1.13362 0.85205 114.97516 1.0131519669987745
0.99983 1.00329 100.15108 0.09954253087426812
0.82735 1.00075 82.07114 1.0422009607790845
0.97012 0.97181 108.92298 0.021097129093150212
1.19174 0.82785 90.60344 1.6329122687885687
1.01142 1.04675 104.4807 0.23259627292091176
1.04093 1.0537 83.03448 0.6776192990385005
1.16064 1.09029 83.8962 1.3485224114238856
0.90928 1.076 88.23736 0.5404513686753116
1.06532 1.09181 92.85643 0.6784198024081678
0.92973 0.83036 87.46587 0.8275852753584276
0.93884 0.94058 107.76889 0.027877041504907857
0.83994 0.78659 97.907 1.7302906869432548
0.99745 1.0135 95.19607 0.1641569213149085
1.00922 0.89497 106.43863 0.188154402014131
0.98312 0.91492 97.27747 0.10568040853240165
0.9796 0.98587 104.19393 0.02896535239605794
1.06163 1.02513 74.63915 1.0052659163161208
0.97454 0.97401 107.32532 0.017901843511134566
0.9345 0.97949 130.26598 0.40002923401867796
0.97165 0.92635 98.82837 0.055071268365769754
0.88786 0.8722 91.1538 0.5256662268455811
0.96296 0.95447 98.52089 0.024182760822166936
0.97167 0.9668 109.76907 0.024753028467925944
0.96997 0.96218 112.98457 0.05051777968372166
0.88682 0.87792 87.41458 0.5807218480563956
0.95548 0.93769 107.97257 0.021265852330818565
0.97281 0.97597 104.09382 0.012436099244626133
0.9605 1.09109 110.97378 0.3736179203276065
1.16326 1.04772 79.61094 1.3451435865923291
0.90916 0.90616 112.12672 0.19483370008429254
0.93953 1.1931 84.95794 1.1680436005520503
1.02488 1.003 122.87792 0.3481689792755215
1.05972 0.94955 67.99879 1.2758550853788055
0.9263 0.92415 115.16984 0.13749456925173506
1.01678 0.922 97.88134 0.14558096961640749
1.12701 1.01321 111.45884 0.6198539975063039
0.87112 0.86069 103.65079 0.5736501297916272
0.94883 0.94449 109.46526 0.02523436514704238
0.85465 0.88655 92.74555 0.6280154607189804
0.82818 0.84393 115.9172 1.164745768423989
0.94292 0.99465 107.54464 0.04483216346410975
1.04537 1.1024 103.62658 0.5609819957540849
0.96613 0.96574 101.83062 0.006840556057226206
0.96146 0.9751 129.85752 0.36927301937404816
0.97299 0.96892 101.08759 0.014862251317481597
0.94929 0.98536 104.84894 0.020100739795412104
0.96004 0.95792 111.04738 0.02872898313989884
0.98311 0.97452 93.5416 0.10303660468035072
1.02671 1.02149 102.23685 0.19740363846748588
0.79167 0.88693 118.59239 1.4034503402382708
1.00258 0.94399 95.83018 0.10216909807353633
0.97381 0.95154 103.08455 0.00819244326189001
0.96342 0.96182 101.82071 0.0050503550586024305
0.92652 0.89846 94.6569 0.20659004326394953
0.97391 1.01346 100.92768 0.08329290568382805
0.96428 0.99643 102.82558 0.036560899726398206
0.85996 1.05727 84.95023 0.8099708565182847
0.89939 0.96086 115.00104 0.1783346194303309
0.92339 0.91811 115.69081 0.16405846181352876
0.95793 0.94533 131.14752 0.40045915827352574
1.02886 0.92224 73.52501 0.8887265522358083
0.9602 0.98799 108.81671 0.03396658052910774
0.96096 0.96338 102.27852 0.0035071005517233133
0.97526 0.95779 102.56606 0.008980956150429058
0.9149 0.9267 86.18618 0.3268738365262973
0.93875 1.35797 95.43287 1.944707238909315
1.17763 0.86359 95.38828 1.1500649227390498
0.94138 0.97414 102.81961 0.015879638917439688
0.96716 0.94859 98.1407 0.031043827500341403
0.89543 0.86977 133.1346 0.8311766367588237
0.91492 0.94157 107.76271 0.07233404542757704
0.92901 0.94408 105.48023 0.03199530356181255
0.95106 0.96587 105.29887 0.0035080761886173584
0.98909 0.93854 114.68093 0.10057050315392915
0.9761 0.97504 102.01022 0.017851041930808522
0.85715 0.99124 87.44005 0.582414123118878
0.9748 0.97569 101.93681 0.01754564705361602
0.94467 0.96067 96.74963 0.04546066823153714
0.99035 0.99245 87.04059 0.2698221898320503
1.2761 0.95716 99.93574 1.392167796711847
0.94102 0.94406 113.78551 0.07061345691536568
0.95904 0.95635 88.04691 0.19239278743947863
0.95381 0.96429 93.47662 0.08456840144514809
0.95992 0.97326 90.45773 0.143171790763918
0.96342 0.95845 103.73531 0.0007907056556890343
0.9978 1.02056 94.04303 0.19867716487536213
1.00651 0.99413 99.02381 0.1035529663301225
0.98197 0.93461 90.55039 0.16572828081944996
0.8021 1.01356 90.6711 1.159580307988136
0.86273 1.04991 117.50826 0.5924541637580755
0.76011 0.91256 103.82303 1.7839694567574518
0.95939 0.94135 102.67184 0.010288688136853769
0.95039 0.98272 110.08401 0.03731326703331513
0.96203 0.96164 105.23435 0.0009855419588635456
0.92408 0.945 93.77733 0.11830695797670539
0.96401 0.95045 106.21502 0.004890371684377689
1.03427 0.98753 101.97405 0.1510008751666929
1.02914 1.0252 77.86168 0.7458277376605925
0.97248 0.9741 107.25344 0.01618062195626188
0.88716 0.92412 80.37404 0.627765122684579
0.9814 0.9413 121.73703 0.20088747525010542
0.94432 0.94599 96.63893 0.05134571973830854
0.94889 0.94381 104.99644 0.009140996635263222
0.95673 0.93224 105.07104 0.020343440652862487
0.96723 0.96726 102.39218 0.006183234326666074
0.93834 0.94214 107.2475 0.02479145252320338
0.95747 0.99993 102.52415 0.042888308754202555
0.98887 0.88395 108.71635 0.21175856720559483
0.97607 0.96647 105.23303 0.009530552706030723
1.19826 0.96969 101.03239 0.9218921238391702
0.92848 0.99593 99.3125 0.07678392725177241
0.9453 0.94648 106.07377 0.01112117739477057
0.93863 0.92704 121.18884 0.20927785804763702
0.82256 1.00278 118.17339 0.8478684036847606
0.89644 0.85955 90.98208 0.5775633877859504
0.95254 0.89267 105.37972 0.13719572951316863
0.87849 0.87405 93.14905 0.5277500133434538
1.00502 0.99293 126.37828 0.3573858777968749
0.94427 0.97995 103.38762 0.01759856304281862
0.94548 1.01429 107.16048 0.08167905256988228
0.98432 0.98005 118.38917 0.1474381021466398
0.95678 0.95639 104.44385 0.0002852792346406438
0.99927 0.95177 100.3819 0.05137535858137279
0.92602 1.02903 94.30913 0.21240348395515418
0.79873 0.97226 86.29227 1.2491766620324536
0.96355 0.95332 130.07703 0.36934774484939736
0.97589 0.97392 104.10266 0.013174270974495639
0.99823 1.1457 76.88382 1.231113414034523
0.99245 1.24139 96.77092 1.2351620246974904
0.86996 1.25576 112.02241 1.550622087799257
0.98593 0.97554 108.49133 0.036410695768826155
1.05263 0.83866 79.07399 1.183266355965061
0.92963 0.93993 110.31507 0.05682887917046013
0.98561 0.98155 103.16587 0.031618289553191965
0.9867 1.00008 96.54102 0.10228251619186007
1.12332 1.12657 116.70166 1.110179639762323
0.87476 0.88517 93.66662 0.47950788563491964
1.0248 0.98606 79.53686 0.5822661174693787
1.00194 1.0099 121.09692 0.2733086153768659
1.0429 0.81369 105.4714 0.9509900382016561
0.96789 0.94758 98.06336 0.032636462147366783
0.99393 0.88092 74.33811 0.9213771652313617
0.8651 0.85958 95.40261 0.6772667013561046
0.93253 0.94652 104.07302 0.023604876373370536
1.12901 0.95515 142.57295 1.245934553679238
1.05967 1.09005 92.22371 0.6595387362987936
0.9899 0.94584 101.91162 0.032304171381730896
0.95795 0.95551 107.39048 0.006376970310009968
0.96634 0.92769 106.36315 0.03167912333082937
1.11254 1.05896 121.52451 0.8338408047762198
0.8984 0.89818 127.00853 0.5166645965958648
1.02883 1.01764 100.99219 0.19808387932527566
0.97775 0.94086 111.92069 0.054344038938075684
0.95932 0.94372 104.16979 0.006278232265796239
0.94543 0.9525 110.00179 0.02654037491066532
0.95004 0.94814 110.11321 0.026556993159843754
0.97991 0.98262 109.69244 0.04367249137588565
0.96597 0.96644 101.84905 0.006979041113594944
0.98469 1.14606 90.23348 0.7774568407969339
