c_1 c_2 c_3 delta_nor
0.14465093766818043 -0.013459258795489724 0.06477654204208957 -0.0083585118
0.6888072841018917 -0.28597383616536026 -0.0991578830618269 -0.0717638249
-0.1696605210444223 -0.02785124704017266 -0.07165511315690389 0.0131425116
-0.1305712518373257 0.4759570347318497 0.4433280695138482 -1.2708606803
0.3484429509789493 0.28784929242255036 0.08414434945721282 0.0231516632
0.4730259681429362 -0.2814183878607972 0.013769262543090771 -0.3319630113
0.13330904468215685 -0.0380293949043799 -0.006619819571887876 -0.0020839031
0.5654838836305831 -0.3959855143369342 0.11860663496417471 -1.0510490646
-0.10319542322438605 0.05606777863205852 -0.03191670370426059 0.0032999523
0.037559149825609775 -0.029069904949146724 0.011858727639975569 -0.0002108132
-0.41106935386177196 -0.41288257348548346 -0.02355101817727155 -0.4281037642
-0.4079667352992432 0.07374436160891928 0.16263951943387153 -0.0680668875
0.4975144705938011 -0.139458284126256 0.3137161091482482 -0.5652452111
-0.10039295082771613 0.010182606275616294 0.058444408392396424 -0.0029014675
-0.12433593008069274 -0.046642537745345006 0.003078598221595532 -0.0033945184
-0.08118783801998654 0.03654767922067893 -0.0004564257892071613 0.0012198390
-0.10860885463749977 -0.03382355055955233 0.0036251739530282004 -0.0019199884
0.3848359054276531 0.06230924452928979 0.2759028321797628 -0.3049553512
-0.13315478259239344 0.02462722239763559 0.009403901514807536 0.0016852167
0.4049863175814796 -0.06134040191998617 0.06474597893553992 -0.0565146274
-0.15136960405215247 -0.19384752944559452 -0.2624211981137677 0.4149209959
-0.20669689886642156 -0.11944893442211116 0.022781459177745655 -0.0310685785
0.09578355512440996 0.16058997697924063 -0.01308136233488345 0.0035128759
-0.10505489755030421 -0.01363881371748684 -0.04616184309874847 0.0032189990
0.34846455705041435 -0.06586211149695571 -0.14056179605192648 0.0667811029
-0.10240889187647373 0.1855216647181913 0.0020414700178034983 0.0080573877
0.022705699969641453 0.008088016282629527 0.02715023637955503 -0.0001927831
-0.022774488752721617 -0.05708542566767827 -0.013259012474718477 0.0002091809
-0.1648048492262294 -0.02492377282101032 0.011075866744909242 -0.0036703746
0.030524613705584066 0.0007667268820690434 -0.04085859827801908 0.0001003186
0.8044487414096908 -0.14075687886474597 0.5365060919651539 -2.2516577994
-0.3848365484160168 0.09962290002506283 0.04699952112321684 0.0575797942
0.5365692176702274 0.2601864649226946 0.5172185720463612 -1.7532574018
-0.18350627271088552 -0.3022301833253368 0.044851199833058464 -0.0746842744
0.20495545760458933 0.03424759070067845 0.014761067579249117 0.0051982944
0.0066340774790633805 -0.06466218125771984 -0.08125239677592223 0.0095793219
0.3167141726627948 0.08334513670647167 0.1494933626733867 -0.0701482423
0.0028999699082020037 -0.054233877377001666 0.018968780767797642 0.0004619039
0.008788334681026876 0.008933004213638792 0.00433555008588261 -0.0000007018
0.5800117550766208 0.3129236691984554 0.057346839525927173 0.1641707925
0.27031201306648445 -0.03783108684777521 0.032534397006259784 -0.0162062860
0.061263304713995256 -0.0987363292289013 0.11092678421396851 0.0209878139
-0.04110736000625523 -0.07369702608068637 -0.004409829961769483 -0.0004102111
0.33487338707106346 -0.27416412112997346 -0.01047618489187753 -0.1864199187
-0.1916724050944364 0.10353033770040151 0.3528900511415377 -0.2986821831
-0.05062411999269375 0.01835270757119726 -0.027922118650792492 0.0003641880
0.4955142244805403 0.37722660624092336 0.04764309446823452 0.1215253375
-0.04550274033806635 0.022118856665338773 -0.02173363344133978 0.0002777804
-0.19099221873795827 0.020173613055835107 0.010136673082984951 0.0037142041
-0.4482306651995859 0.12134312714645237 0.0803015994601905 0.0724416031
0.3749965636967778 -0.06798738213587908 0.06511520328410664 -0.0595648728
0.02708309012207052 -0.01338881132193231 0.0015473895162505316 -0.0000473196
-0.06145361083197268 -0.020330116859001986 0.05188050220944013 -0.0001124890
0.19603402074563056 0.024102193565078964 0.008413156338254048 0.0043778948
-0.1999237481606115 0.009322263308547192 0.022589609196898272 -0.0003363350
0.3477321143527676 -0.2857669614673823 0.09075904581313117 -0.3014561422
0.11436141737628228 0.024262776182398145 -0.15601102055446747 -0.0080774132
-0.22578705126103632 -0.3321415153262792 0.0577338318420419 -0.1388345588
0.03347357736269098 -0.006642671535279615 -0.04143036086002628 0.0003621254
-0.052912469838867604 -0.035230606585512 0.000738967398810202 -0.0004304185
-0.04411148009059546 -0.07247165583919996 -0.0007528347374597157 -0.0005695249
0.008637565792906398 -0.0028484027371455793 -0.060574117140091394 0.0002096093
-0.26388899632557067 -0.026200519664625152 0.024717427950511434 -0.0098156707
0.17353248321831694 -0.26749550598531574 0.0271285592460861 -0.0744434203
-0.4606928659766781 -0.3883021499644538 -0.051453886029702176 -0.3183163169
0.024967068377537906 0.032730328809630005 0.03480337114753955 -0.0008515005
-0.23367647411280795 0.10645623867485064 -0.33267669357210855 -0.1390057685
-0.026474220479121898 0.001965561447617635 0.008476610129369061 -0.0000221408
-0.034406362942668016 -0.0316662792829516 -0.04904771985538101 0.0020275777
0.06449634266052294 0.017994167820582416 0.02746096280629863 -0.0005850643
0.06166368172468728 0.38226813056203895 0.3082589619804415 -0.5343479091
0.2793618880890742 -0.2542967712904597 0.020612737296127837 -0.1499682462
-0.06166569909121025 -0.04184944562157508 0.06785965434287546 0.0021957200
-0.5168515490442334 -0.2718584172223055 0.3735294819378451 -0.9045619942
-0.05551479696198377 0.018907899994943037 0.03274693122720598 -0.0005300677
-0.31417766395924096 -0.003901064243307703 -0.03875654975956231 0.0337579987
-0.3456870977404181 0.1232843762387139 0.04357637673201485 0.0529727495
-0.039301737469601646 -0.034875949393712434 -0.00579980765167146 -0.0001261625
-0.16156639400424785 -0.34764274636750475 -0.059364035441722626 0.0040918404
0.036016762274358106 0.028588238737703307 -0.04250304025823642 -0.0007119634
0.025858851590731095 0.005119065821798 -0.08541538793114074 -0.0008195605
-0.22089695317872676 -0.34838022213401265 0.002534137105109295 -0.1278366266
-0.3301210704086547 -0.026729546967539958 -0.15558226858918717 0.1055739670
0.14900139468670193 0.043820476162830996 0.0663504091755482 -0.0074933681
-0.12404070003212861 0.005485712049730161 0.008563673896573896 0.0000966149
0.3462731563800487 0.06909163847435841 0.4917011746575135 -0.9748212490
0.13555514435240534 0.025450662565935304 -0.0030859926859084577 0.0026816870
0.1882227174933743 -0.03129680078452601 0.0892458307726191 -0.0203875226
-0.08096779649011493 -0.024166620269425843 -0.026100515135343904 0.0007868649
0.1981283469284168 0.09932943763698458 -0.23982772077005837 -0.0922285530
-0.04479460614207206 -0.07052195250323477 0.0024886834744427804 -0.0006126623
-0.1405814006684774 -0.039660997373318636 -0.05510519494417821 0.0065852412
0.06646954479384834 -0.014407214194655106 0.049473816599941975 -0.0010852490
0.26354559410314926 -0.12220279186422622 0.21097598215182928 -0.0797144319
-0.416782055988 0.11523271104763513 0.043383506335981176 0.0838985019
0.5829234422351196 -0.14973402589309087 -0.08308606218892708 0.0563862087
0.10215374414804719 0.0448161451699411 -0.012004318541188937 0.0023653828
-0.04730136676058316 -0.03223819099475431 0.0016008556518227694 -0.0003196338
-0.06492531352614409 -0.000906721466101941 0.0040337584690112 -0.0000792735
-0.22457368772640945 -0.09003433714497706 0.006989304774562333 -0.0215165458
0.7219184585769216 0.06659331145665037 -0.04664691334351301 0.2614868299
-0.12678097742008798 0.007011889194051227 0.00492737964481469 0.0005468343
0.2849037608326853 -0.05488875793823408 -0.009276408622399812 -0.0060918374
0.48289165338722256 -0.24879118481233137 0.19503724944015935 -0.5218963012
0.16230915597984985 -0.05462403521197704 -0.02827488421485562 -0.0011869603
0.004449121475805687 0.04086565300508291 0.0004663585648299966 0.0000186738
0.12214918476423808 0.05607730333955632 -0.010414275813293808 0.0039244297
-0.007059486963111757 0.07955112981503348 -0.09113261867285036 -0.0124886664
-0.004798274766625435 0.13170015348442288 -0.06851158728397058 -0.0110189320
-0.2064438903126126 0.26543710130933196 0.2513111245513205 -0.2487438735
-0.18668912854681377 0.02358619528456967 -0.013275236319644411 0.0079233348
-0.22620907271453844 -0.33567916341106546 0.012113455550779077 -0.1334471839
-0.11837568841726556 -0.03861871481580201 0.11454069806264196 -0.0008420997
0.6258942698257086 -0.11917597811438581 0.4278240312659197 -1.1816140777
0.5683346881723038 0.30115523732020066 0.027282014334702925 0.1773922258
-0.05043375377401238 0.003941397870857899 0.014062082722325193 -0.0001305629
-0.07449768719074139 -0.003773563939326957 0.08202906019310187 -0.0015780717
-0.0164726209495077 -0.02131334892731157 -0.017401265514070133 0.0001745267
0.006783612700066616 0.039951741516104984 0.031346628890383275 -0.0007612980
0.29176368639989664 -0.30948964305991955 0.03760375291758909 -0.2351491465
0.23070028573545082 0.019334721399757615 -0.09491130921025123 0.0187258090
0.3248487345398642 0.07987944084286305 0.17501230574170273 -0.1033285998
-0.17397203583950877 0.18210565083334201 -0.4914570740632137 -0.7638451693
0.6202873275555363 -0.39311635778700615 0.03466231096890568 -0.8686661133
-0.5059503137529757 -0.1981229121345901 -0.09045278077368946 0.0771460383
-0.4763030003339875 -0.19451501204762028 -0.21378455151342696 0.4576879753
0.22365060875996448 0.4966283297482392 -0.07146142902421529 -0.0093034459
0.04163428358014575 0.05007865620370745 0.15348588757277967 -0.0263367101
0.19951356245998697 -0.03746682945833918 0.2516205668336707 -0.0643766982
-0.0220104449308297 -0.06261549136374231 -0.10226992586927963 0.0155124487
0.18572308275284052 -0.03775656096166688 -0.11185753463026635 0.0186397245
-0.28267866909247186 -0.03288169510809527 0.04382541468642483 -0.0209941381
0.1588268672794475 0.15482793773870845 0.39103106738413657 -0.5319793586
-0.15583029712791516 0.004793751291416688 0.0346884535024817 -0.0030018035
0.16624534633298954 -0.36908901227280566 -0.04750728274827194 -0.0705264973
-0.20132752422086148 0.0639055280749103 -0.011029097682778273 0.0153475375
-0.40032875398582557 0.11638757081477169 -0.20150334995322838 0.0922767555
-0.37826458261947227 0.3247403578378 0.07998501639872915 0.0984272372
0.31300566602757285 0.22718271962759007 0.033118269380599724 0.0449313220
-0.0017217585687429593 -0.005528774549620783 -3.0476739488513648e-05 0.0000017544
-0.1330006865099413 0.11089617222049881 0.33106229256478265 -0.2470419125
-0.0304762515910985 -0.07617283960037702 0.017740889009349274 0.0001972567
-0.04404500916770143 0.049466940277926016 -0.026488042347789415 0.0000784402
0.3276889437820377 0.2469723780131043 0.3196063802203804 -0.5060236053
0.22344662463213405 -0.04904543393897931 -0.09134309716592531 0.0187596743
-0.04970936870401524 -0.02552286820666116 -0.04750998925709362 0.0018622942
0.5647943331769012 -0.2870064197233865 0.10633864602403875 -0.5881294759
0.008256272549522374 0.09428010852898426 -0.007938081984606268 -0.0001201316
-0.0886138548576946 0.0006954168202382462 -0.03425583770259321 0.0016720019
-0.6680301766116539 -0.15232305654957368 0.3582166218043835 -1.0392961685
0.2005617635009479 -0.07022702765932809 0.4427882803037853 -0.0161219171
0.05434571054740331 0.1632086035578904 0.012386104734017024 0.0003162802
0.05173167586865963 0.013788886003387053 0.0038153753394197156 0.0001170700
0.40259927777217264 0.024047662423646227 0.21855426127907224 -0.1971849366
0.16964959077415429 0.0768260724037185 0.005558360864238464 0.0080666011
0.13109928315347233 0.043289021553805325 0.004319476925639686 0.0029772540
0.12660136421171395 -0.019861178943131497 -0.008228358962895133 -0.0003397280
-0.05773076968853126 -0.36650516383547627 -0.03795443081884878 0.0169434254
-0.20246608905056573 0.34828131467691353 0.47846301000036573 -1.2644341670
-0.39770529273424093 -0.04049835302980313 -0.023244449436967254 0.0336648332
-0.2606632048564044 0.4313051402732709 -0.0812958429140522 0.0382648564
-0.03659699549859163 -0.0643662325539801 0.005181785101103753 -0.0003395499
-0.008067922841201603 0.011487774577958411 0.0025434473173625762 0.0000048527
0.192942290783623 -0.04924339905084539 -0.0965452350205831 0.0168664358
-0.04533968499610477 0.020648706969068925 0.030787587174637795 -0.0004190103
0.19557221683043965 -0.03949311005921598 0.11133771689837346 -0.0272247343
-0.2901982053382199 0.09252605337718578 -0.08512413772968545 0.0520741617
-0.049390534843109096 0.03877952580730368 -0.001235690227059428 0.0004959137
-0.6778163565170797 -0.31610933029418353 0.2606389291990647 -1.3916712197
0.16209209607139588 0.15459621284970365 0.37523180236791914 -0.4887036746
0.05655711709275339 0.051128557904080676 -0.00020618571337181237 0.0006253465
-0.049978594224053624 -0.16805676129003597 -0.2746886194826677 0.3518810673
-0.5054516580960688 -0.08194959315163186 0.11176986695646708 -0.1494265988
0.43885380909815447 0.12153909266619178 0.35348558900900096 -0.5960021991
0.19953348077896324 -0.03017412298090523 0.2455087559260673 -0.0689447716
-0.03211914668652906 0.12171451375633469 -0.47422539249096474 -0.5445598936
-0.07884021160729601 -0.028423255819637575 -0.026415175449400845 0.0007491987
-0.2182892847355368 0.0014416627835784346 0.007936542892395315 0.0022060786
0.6706977133093858 -0.0864987742606475 0.18185186053871566 -0.2753377834
0.11653824271363668 -0.04853342009199532 0.09116527055484187 -0.0047432330
0.09949311572140268 -0.16372938245418536 0.047628259507674076 -0.0076468596
-0.166293978858734 -0.08211316395698062 -0.07255226856660352 0.0145626634
-0.1132979848753895 -0.031731693355284675 0.00037178420565120787 -0.0016895062
-0.1864612192718309 0.0077426017068553815 -0.004962807225531982 0.0041947375
0.6196285309064203 -0.2017537342833895 0.3335158997543197 -0.9413059736
0.12267135173370342 0.033205522196791175 -0.03696751223370087 0.0035078396
0.11070505093515615 0.09213423176828998 0.002523491140551861 0.0037270600
0.28991738761119024 0.47473344255446615 0.02804614399218168 0.0358025086
0.1285746307038375 -0.016435506250781752 -7.774972478091086e-05 -0.0007845422
0.4957014353045063 0.16106349086177926 0.12066226109382375 0.0197477642
-0.031686398730232226 -0.01659896200225308 0.04564658692268996 0.0005229927
-0.3411350795813347 0.37364608735707416 0.0219021914066288 0.1158960358
-0.6872392395128665 0.20011408944684084 0.1669189456769973 0.2000172437
-0.2979957900642352 -0.024403631465444733 0.04482371621383624 -0.0184749690
0.07130709165160562 -0.007063982917460144 0.0025114235587146445 -0.0001873553
-0.025153860973925933 0.022468051149630897 0.02057236534941813 -0.0001466012
0.24705681502170773 0.4253701511172202 -0.36274256226607887 -0.7792890556
0.24588529798292375 -0.0365969587488803 0.02470480063324168 -0.0119211111
0.24162785379672302 -0.021635856632324077 0.25970471038580756 -0.1229985507
-0.06551697258818054 0.041387301352329 -0.0014517576872402748 0.0009106027
-0.11196458576800368 0.03460014677902338 -0.03497793936291923 0.0035519121
-0.02623673574406709 -0.0653019946064777 -0.0032380046517905435 -0.0001065557
-0.15631447809753563 -0.3525301152674715 0.05101144292331729 -0.0548442859
-0.2793792525708634 -0.015560796880365699 -0.18740982432239872 0.0902402939
-0.022610978495133202 0.04973050430732093 -0.0020919893595255984 0.0001629329
0.003176687376170488 0.09090388420258426 -0.12742051860295284 -0.0280009206
0.005821978256164387 -0.01971017919680574 -0.018236375492178516 0.0001561801
-0.43946121329578725 0.09841261391046403 0.12684475945406568 0.0003158064
-0.26922821707723166 0.3069273275940581 0.10745439523722218 0.0078856145
-0.29892910298794717 0.039996439805381694 0.025222122745687983 0.0173866018
-0.08367558259898532 -0.03609391538312148 -0.11383187606277842 0.0152762305
0.35308281722056234 -0.15164219218769254 -0.27233118832933 0.2913988986
-0.048440943389733065 -0.009902476906805825 -0.001789328617416465 -0.0000703563
-0.08926247105064854 -0.04115711131246769 -0.05363865692422306 0.0041671182
-0.2916259170296194 -0.03250719166132407 0.021142888096293472 -0.0106127199
-0.23689497413049648 -0.0054905056887859655 0.09552775506256608 -0.0258736098
0.11106254764636292 -0.018993896052459165 0.008233259656435947 -0.0013750404
-0.04932379148440149 -0.013033982669956838 0.009681657355879366 -0.0002322391
0.13048518983419752 -0.04193980480757775 0.09736311645652426 -0.0081767031
0.18799294145189938 0.498548590999775 0.35748068545370193 -0.8612364919
-0.013915583351435366 0.03672989261455481 -0.03814180715334652 -0.0009268624
-0.09316804468425868 0.0024578806268183775 -0.07464677221993835 0.0038456569
-0.1433258274935868 0.30811811743952344 0.5349812412402584 -1.5048344276
0.19241785022592822 0.05040000642939176 -0.14020909174117008 -0.0013068455
0.21350709408136073 0.13105885368662243 -0.3486420281546335 -0.2972473142
0.2528541778885979 -0.014737787534095895 0.08076380438269376 -0.0270701692
0.1961349288483118 -0.1794832549503554 0.28778515164012214 0.1455750038
0.16116917664167962 0.0586030166576357 0.011060311457987894 0.0051767956
0.29128480485065766 0.21944774778455967 0.36166364910898463 -0.6246086418
-0.655611132366284 -0.19378105996152592 0.019685264836606625 -0.1382091112
-0.021160128358012134 -0.0005260086616274157 -0.02035222313859713 0.0000772832
0.11405107247073984 0.10126160858939025 -0.13197462128532264 -0.0266214784
0.019699633034667527 0.22831684064373503 0.5078614379489872 -1.0883895751
-0.019251621771222513 0.024760125770068035 0.0343741097543715 -0.0005372794
0.04426917472294795 0.15440934196507264 -0.1829452824437448 -0.0922727073
0.027585975012702806 -0.11286488447907123 0.007911523403232758 -0.0006272866
-0.032881913812733955 0.0007001800027137666 0.028379064509617163 -0.0001177703
-0.4844026775201784 -0.13782307121590373 -0.03537941569833106 0.0002657886
-0.020279326146994785 -0.2280524774818514 -0.01635593891292402 0.0020865468
0.2715484558497502 0.2359758125619021 0.5609334850696924 -1.7155830236
0.24568290526241307 -0.03415667908677657 0.021334651150417216 -0.0101074899
0.059868620775293487 0.036291208359996927 0.005789364424003735 0.0004162368
0.6507145279301635 0.3471186621588742 0.05716055827507399 0.2046058440
-0.0362559080770937 -0.005557121068430712 -0.021321981901347493 0.0002135432
0.5561017539616205 -0.1597936789556782 0.15278509496964626 -0.3390066940
-0.36628211787491455 0.33002102424024593 0.11428899075221699 0.0532722366
-0.12175781649219382 0.0911200418204054 -0.009150984362543982 0.0065304701
-0.018506088630807244 0.02174687586719832 -0.039840603972436404 -0.0005248269
0.09579095887660927 -0.030081762992389596 -0.028898710700373066 0.0006162025
0.0120862138621835 0.037862400276639806 -0.025637486126616676 -0.0004425660
-0.13938189186107264 0.18970962298696686 0.016607477080676745 0.0131154041
-0.03922727953350981 -0.14254543197649894 -0.2544764345256652 0.2455280324
0.10330275659209866 -0.06357296756443515 -0.0048693960779592205 -0.0031581530
0.09457659019667236 -0.3342814212073327 0.13762947732213998 0.1353812472
0.17125669143678274 0.054826027801632746 -0.04538074629568671 0.0092193899
0.6621188811468461 0.3121891761182085 0.46721433654633426 -1.4143583442
-0.186348530933852 -0.11604505776432705 0.02034531601447307 -0.0243053688
0.31777988602586865 0.2642568871696674 0.04506154925796718 0.0424331834
0.0443351350326044 -0.027126651774435594 0.014482020796509835 -0.0003072035
-0.08840310277287952 -0.02262251898545923 0.02970786986196023 -0.0016052983
-0.0131155370207893 -0.04460799628801187 0.12420217699761825 0.0154949087
0.10367943961746594 -0.0440364130130027 0.0019053422344142527 -0.0023320955
-0.19288020454687593 -0.06880521287055935 -0.025043447379745655 -0.0030150236
-0.05022429610030262 0.062153605556171096 -0.0016971476465382739 0.0008042532
0.06901157407684635 -0.004508645402501121 0.0024864779265921164 -0.0001210144
-0.1562375925801393 -0.05919041337830783 0.0009364395525289573 -0.0063025210
-0.08231368107891754 0.004129640827692918 0.08299850199568251 -0.0029368573
-0.23038157474091117 -0.08336938210745379 0.011351038001908495 -0.0217992744
0.1592569292188548 -0.049527445739795256 -0.09581212150966086 0.0137719306
-0.26800119075677703 -0.037811006691079424 0.03042659317741101 -0.0164806729
-0.07172451192880967 0.05296883298559385 -0.1411181987367654 -0.0151218299
0.0842951680355565 -0.09709909258149194 -0.07224694870429575 0.0098308915
-0.09385464624187648 -0.08632656748861649 -0.01768917157322859 -0.0017620902
0.12888678084837948 -0.08801566871124258 0.010052400723280473 -0.0088723568
-0.31766565225583965 0.334194115274416 0.08939674669200116 0.0529720540
-0.43915955482921487 0.08205987690401992 -0.0327810779600628 0.1272626762
-0.12376820167557565 -0.01933890434505385 -0.0026291951241524496 -0.0007599510
-0.029407862092634802 -0.053671114828944266 -0.038532267199148866 0.0019479806
0.07871235157344723 -0.0617903349289345 0.009915546563919225 -0.0023436513
0.17220960471199917 0.05993134745217693 0.029069513694361317 0.0029074690
-0.5284313127111637 -0.17089005031297333 0.2460819476601574 -0.5494798262
-0.14323747581875912 0.311669684876057 0.20130045529402238 -0.1718382213
0.05079433004459958 -0.028390182531417268 0.0009212448495965128 -0.0003635561
-0.02063565152019595 0.03832500005855022 -0.06876375008746577 -0.0032412156
-0.18135895249317563 0.5170738255038292 0.033241826040626275 0.0352043718
-0.001559071353726387 -0.0214405432802753 0.0004430050505641883 0.0000140281
-0.03658597645478155 -0.1860035005268202 0.27108845055717706 0.3735718373
0.27404030352665726 0.24873933003580223 0.2220990827213326 -0.2168600024
0.07354975907072357 0.025022629600505115 -0.0008574075975971707 0.0006350992
0.14988070357058725 0.1623587259041478 0.35854078004430323 -0.4488115537
0.06317813161739588 -0.061496150738574035 0.0065396209948609 -0.0014883648
-0.05296372220019982 0.035789968743841924 0.00438552482298387 0.0004420477
0.26998105440350045 0.2748113232375335 0.35485999542150465 -0.6493749442
-0.35119770066300066 0.299090895212265 0.07131964303327876 0.0839003531
0.2634801706709521 0.24012857098241838 0.057951369213679105 0.0169642679
-0.01907763670783516 -0.10716292154489632 -0.011412882402366797 0.0003199733
-0.20888696072756247 0.5141555129599829 0.0754853002128485 0.0183839372
-0.07100211730849065 0.02288376028256916 -0.05751888359228324 0.0007159119
0.41571245973075216 0.13694290001390746 0.32441480143446605 -0.4853244209
-0.08055820343130517 -0.04856768685782781 -0.01528720003522941 -0.0004712432
0.4831257785441727 -0.34970705734730734 0.06091757917395546 -0.6151211113
0.4396864964377445 -0.07090325724509283 0.06502713312120155 -0.0660355051
0.00469258536778836 -0.01937586894790328 8.828255024924837e-05 0.0000087373
-0.058251920253993145 0.06653722034553308 0.025955239933857163 -0.0000415396
0.26539525325608093 0.19423755405190213 0.16487107785713606 -0.0960489188
-0.5088097106249878 -0.1724124232117897 0.35935823226177127 -0.7022416900
-0.3771925604849351 -0.11492007279223022 0.11196862704880631 -0.1442384043
0.3110496848244049 0.5947245449849721 0.18492379680965104 -0.2081159691
0.1857154144341553 0.17224824747171974 0.35685278282059757 -0.4826621258
-0.04217336535942654 -0.015204101899829705 -0.12935387820884872 0.0076713705
0.047866962290508144 -0.052237315592895614 -0.005727694554412199 -0.0005476370
-0.29748304957265387 -0.12984612817216934 -0.1399360221271933 0.1089139405
0.4249923629221265 -0.21789341570795553 0.0775421750868011 -0.2638254819
0.019140165286597913 0.007860234427176926 0.027963441326418963 -0.0001786124
0.6110845544898708 0.14433382335789677 -0.4260187806878877 -0.4161079423
-0.16743077136957119 -0.03205712757931025 0.049357562669750374 -0.0097781623
0.464023931790217 0.20252097762235438 -0.2784456252687353 -0.1563107233
0.32543941862821013 -0.3157196713527629 0.09383452833709717 -0.3136205430
-0.02628656155838603 0.08720521099552717 -0.015728516848159013 -0.0000070990
-0.08911201139966711 0.04285541288091142 0.0670109945966184 -0.0042294205
-0.21367871280197404 0.004443322954796519 0.23480857184953668 -0.0691987380
-0.02342215257914792 -0.000632953889056093 -0.019231505366832845 0.0000838162
-0.11893090771864923 0.027422032396577256 -0.0033333498117945476 0.0023467728
0.161230500645183 -0.013313756217847743 -0.04371796772423785 0.0048626489
-0.11993636122213885 0.14003004200887414 -0.44273125399157975 -0.4937796833
-0.16755321860894057 -0.02311270350398352 -0.06902996561495758 0.0121509209
-0.07894301653435988 -0.0029459642792118226 0.08644833244549148 -0.0020337066
0.13667335083271942 0.059531946032758035 0.0005587271591011959 0.0045261048
0.1461429545642924 0.1147950944964772 -0.08909898324926817 -0.0049980920
0.04231234605278126 -0.022102758886249033 -0.023046142413058864 0.0002593432
0.20844079592611825 -0.03364419370097152 -0.08682216284397848 0.0155840444
-0.2637602541180488 -0.0360587699850618 0.11485281050282259 -0.0458002683
-0.09643616439048609 -0.0967336120890331 0.004966197566195294 -0.0046569536
0.26501870797559923 0.07771015584259092 0.18239731612157373 -0.1010598247
-0.06327054587575945 0.024487678492140483 -0.06885260535320242 -0.0002014890
-0.7641617798625248 -0.03743281035319457 -0.05661062840198153 0.4469041551
-0.3046969156777227 0.04922500477823551 0.04462855854282957 0.0127105876
0.060973916096898714 0.014022096563426956 6.04870278554763e-05 0.0002492731
0.009899050737846474 0.028949917552788574 -0.01217554359110987 -0.0000564978
0.09671967119781634 -0.023940077197016563 -0.028286348654751235 0.0007435230
0.6732409160768986 0.377987582270491 0.12727862872297052 0.1246423053
0.029478249678707283 0.009588536974983568 -0.027762256043735507 -0.0000163782
-0.14541980863708 -0.0009178111972964753 0.006278628424982197 -0.0000412061
0.02543419108668624 -0.012861319205480606 0.0008659683793073606 -0.0000377256
-0.4444633966860428 -0.22273352527703935 -0.1007462200207974 0.0642342098
-0.07610383438336925 0.09703992485793109 -0.01579376494954715 0.0024908498
-0.49226407401428196 0.23496481136055314 0.12514443515107582 0.1038029188
0.4823946736318098 -0.06636819612605323 0.09324134070973164 -0.0931809389
0.26756296353274345 0.24388339018794433 0.007376591097961863 0.0389706365
-0.05097750630876394 0.06628028897464835 0.09039841521181986 -0.0101179244
-0.15306582950479802 0.5246147590384175 -0.5044196001125955 -1.7846729294
0.0449778511906157 0.02795114813216379 -0.051288163462842734 -0.0009482264
-0.16762507806684326 0.09429544710867174 0.33060347824438346 -0.2330833825
-0.26802587273548484 -0.017750863517988366 0.03127922148383903 -0.0093621131
-0.12207710680085254 -0.025076033425888038 0.011656607565779152 -0.0023559404
0.05148651855307351 -0.028448223230944862 0.003255813285569403 -0.0004039340
-0.08371755761952632 -0.019884511541591196 -0.0017683454000867772 -0.0004913280
0.28876848065377425 0.2983233681480518 -0.4597246913503538 -1.0509869952
0.14986195243949144 0.057450243395081806 -0.011804702964720956 0.0063168262
-0.019185862805777228 -0.02316077023836718 -0.01679754796592969 0.0001757510
-0.497240302174056 -0.2508407215314181 0.2918686713434835 -0.7028839122
-0.04873847503207955 0.007236157210787238 0.04804892830903043 -0.0006934752
0.056086926290812716 0.1619873771714364 -0.016075690852450544 0.0003986384
0.05565046766818222 -0.029557219958848177 0.0012610160679193544 -0.0004596327
-0.5781382705970378 -0.1823521595185182 -0.1593243835265288 0.3621457859
0.22367633302141543 0.04091469308279015 -0.05740264928676297 0.0173309247
-0.015976728937874617 -0.02740630586453296 -0.005115315156538658 0.0000175563
-0.21127338886285552 -0.1429929685987566 0.1959800362130733 0.0138098270
0.12167156789261876 0.05544001048626647 -0.06024126814465679 0.0020726663
0.025964771499127466 0.008204814034957347 -0.026713788802512003 -0.0000210806
0.2883201773592561 0.09750129981370878 -0.2393224518624047 -0.0630337447
-0.11056273183290563 0.03440550585924156 0.04417964706178676 -0.0015530249
0.03727793854159243 -0.0034893046553351945 -0.03993672470091443 0.0002915761
0.05625562108606573 0.15285005978031235 0.009180552548466633 0.0006494291
-0.01979677014720944 -0.0011680993675631307 -0.017810180515980097 0.0000624620
-0.013666126921135103 -0.05125942912829252 -0.2807029276492318 0.0958899547
-0.07640253887229358 -0.047337454229242015 0.016832806489043013 -0.0015583028
-0.45504316941004386 0.05823391471179465 0.07979593901948051 0.0342443221
0.12304967459668391 0.031959173835746604 0.03869117465435294 -0.0017821921
-0.6598318038971526 -0.06772170063273653 -0.09381461555208695 0.3339206023
0.1903148255461824 -0.025269093434975576 0.25039676317920845 -0.0671666512
-0.39952837139665365 -0.043769023677237354 -0.01684597818317045 0.0265504783
-0.3885556867106356 -0.16665288111042326 0.3551038394235485 -0.2798651774
-0.05849028423413268 0.007922797334977855 0.023642734004931384 -0.0003170984
0.22612067255340615 -0.11134466882051744 0.01795616763024767 -0.0325762012
-0.38336736485498646 -0.029052250855775938 0.003966361099135771 0.0140864975
0.1075852124358291 0.014886692653138224 -0.0010415366041644503 0.0010096536
