dis_1 dis_2 ang_1 delta_nor
1.12022 0.95263 95.28353 -0.1663596434
0.95606 1.02429 97.72239 -0.0116447256
1.05968 1.05199 102.46412 -0.0011523844
1.02689 0.91903 105.41835 -0.0141804173
0.99724 1.11351 115.15853 -0.0690068487
0.91053 1.10385 97.68206 -0.1525516745
1.07254 1.01543 106.97287 -0.0177778303
0.93778 1.01342 88.37535 -0.0122529242
1.03127 1.06565 107.71409 -0.0044395035
1.01066 0.95698 113.34676 -0.0012653560
0.87907 0.94583 116.24968 0.0085788443
0.83727 1.02711 99.15545 0.0914536121
0.94032 0.9916 100.98317 -0.0017863830
0.96993 1.05862 101.58733 -0.0345098981
0.92319 1.01263 93.61395 -0.0093794050
0.96318 0.9303 98.34879 -0.0001556880
1.02174 0.94534 107.42308 -0.0113685662
0.86758 0.96753 89.04438 0.0056687968
1.05003 0.93027 102.77729 -0.0382735375
0.91487 1.11226 118.17276 -0.1466362985
0.77826 0.99182 120.91354 0.3648049740
0.97687 1.07027 115.88912 -0.0251433121
1.10227 1.02167 119.29954 -0.0062407394
0.93068 0.96605 115.44592 -0.0008381827
0.80666 1.01839 96.586 0.2096569061
1.1201 1.03072 91.78015 -0.0609485148
1.06315 1.06619 89.66144 0.0068976051
0.91658 0.95815 86.12835 -0.0262970067
1.00405 1.02658 99.20282 -0.0014547155
0.87539 0.92639 114.80539 0.0037920671
1.01215 0.89491 89.9324 -0.0077680526
0.99675 0.88561 102.23397 0.0205363466
0.93686 1.11544 91.27937 -0.1714939336
0.97807 0.97263 99.0135 0.0004843883
1.06129 0.97427 110.48289 -0.0288539344
0.84991 1.04512 90.10691 0.0127910829
1.07479 1.06262 109.28837 0.0053528754
1.0592 1.05102 121.11478 0.0452690823
0.99265 0.83319 114.66954 0.1204631030
1.05269 0.9846 92.66525 -0.0173324776
1.07689 1.04451 105.08931 -0.0067767503
1.05732 1.10422 92.73659 -0.0162629602
1.01214 0.83188 88.02619 0.0733078772
1.07414 0.91597 87.04426 -0.0864121381
1.06452 0.84942 118.88575 0.0141013525
0.94731 0.95535 120.19626 -0.0042649593
1.07105 0.94103 115.96122 -0.0493487493
0.92898 1.09848 97.54624 -0.1288716926
1.1076 0.99261 113.14938 -0.0703308491
1.07145 0.9385 86.71017 -0.0692861242
0.86837 0.92127 119.1938 -0.0131722004
1.1065 1.01399 104.94979 -0.0591005154
0.95134 0.89017 117.88163 -0.0000832273
0.91378 1.12425 93.78877 -0.2211293162
1.03073 1.01828 110.25201 0.0043970465
0.92766 0.90484 90.59485 -0.0241897557
0.98764 0.81644 117.36731 0.1711304238
0.89778 1.10134 104.03325 -0.1416016281
0.92719 0.95682 91.68161 -0.0085269464
0.86278 0.98812 104.34163 0.0541524016
1.12758 0.96222 98.77378 -0.1745405801
1.07668 0.86419 105.56177 -0.0466013897
1.01402 1.04837 119.93594 0.0258926818
1.09235 1.04315 114.51121 0.0030647896
0.87593 0.94451 98.19272 0.0176101673
0.94669 1.07016 98.39206 -0.0614102155
1.02717 1.15426 89.37623 -0.1403830789
0.87903 0.98972 87.82876 -0.0019949399
0.93884 0.96784 99.10198 -0.0001608596
1.00502 1.10522 116.35744 -0.0413778957
0.91168 1.00361 90.59689 -0.0081856390
1.02292 1.04395 117.38414 0.0213323028
0.8597 0.97288 116.17721 0.0471383818
1.02223 1.06262 106.29511 -0.0084473715
0.98947 1.17344 89.49212 -0.2863594478
0.92632 0.94354 104.83573 0.0007529296
0.84753 0.9366 109.92859 0.0583862524
0.84065 1.02803 96.14849 0.0741610508
0.85436 0.94942 110.60637 0.0543551736
1.02376 1.05646 120.15729 0.0299639977
0.90605 0.92589 102.7473 0.0012633599
0.90699 0.91935 117.01506 -0.0153710820
1.01507 0.86584 96.28436 0.0316499210
0.87618 0.97743 102.70446 0.0328345723
0.94273 1.00105 102.62855 -0.0039800114
1.05397 0.89335 108.12329 -0.0318018191
0.93593 0.86017 98.83709 0.0312792224
0.90192 0.9441 101.26283 0.0052656416
0.9188 0.88463 114.19282 -0.0038324627
0.90337 1.08186 91.52865 -0.1006385842
0.89481 0.97626 90.4844 -0.0031784172
1.07785 1.00051 111.95618 -0.0247111733
0.97198 0.89539 92.92852 0.0021584678
1.02011 1.0103 92.90131 0.0048448697
0.95838 1.11841 92.12248 -0.1541543526
1.11117 0.99019 121.10297 -0.0502356867
0.82321 1.00002 107.4862 0.1631969489
0.907 0.91156 93.29031 -0.0195754946
0.98411 0.80996 120.70698 0.1795387888
0.99569 0.99907 107.33633 0.0008754226
0.88144 1.05406 112.48613 -0.0191286236
0.94533 0.97958 107.58255 -0.0001751978
1.03358 0.82396 120.99523 0.1249898573
1.0133 1.02946 117.41044 0.0193402889
0.93668 1.14878 97.8715 -0.2867437239
0.81816 1.00385 105.00487 0.1820530891
0.83987 1.00865 90.17153 0.0659834746
0.97754 1.11326 117.80834 -0.0849178245
1.02476 1.02738 116.56828 0.0192732688
1.07208 1.05586 99.36427 -0.0027327101
0.95709 1.0194 97.18728 -0.0088300550
0.9243 0.97472 116.24592 0.0002630579
1.03417 0.98325 114.25058 0.0001820657
1.06727 0.90532 95.81488 -0.0665022336
0.95212 0.97104 112.52805 0.0006427140
1.01076 0.96248 114.18559 0.0007125799
0.99889 0.79984 92.35452 0.2253036656
0.99498 0.99378 112.33415 0.0049241326
0.86774 0.99089 95.86729 0.0353922043
1.08944 1.0214 116.50499 -0.0049615048
1.05296 0.83667 120.92688 0.0626739989
0.97804 1.16895 99.03122 -0.2887910883
1.1473 0.94388 121.08435 -0.2189294549
0.89435 1.11766 114.10959 -0.1796103907
0.92558 1.02919 97.23151 -0.0185186605
0.8958 1.10946 96.82872 -0.1740876904
0.92415 0.94513 99.85025 -0.0003821659
1.02471 0.86791 97.56274 0.0235456505
1.14796 0.95636 95.66327 -0.2526762886
1.07752 0.9346 89.10453 -0.0813617367
1.14716 0.9193 93.97931 -0.3078380411
0.84631 0.95414 110.35092 0.0740481200
0.96218 1.01965 110.05106 -0.0061335006
0.93626 1.06611 94.37246 -0.0597497664
0.98007 1.02374 98.21832 -0.0055544942
1.01549 0.85487 101.05105 0.0586946534
0.9988 0.97494 120.63926 0.0135903570
0.86323 0.94808 111.85993 0.0372399493
0.89344 0.99593 87.31605 -0.0110615164
1.1072 0.97654 110.47024 -0.0947463678
0.99 0.91118 109.77453 0.0050804415
0.93096 1.13355 118.99991 -0.1969391317
0.87925 1.09628 108.21355 -0.1144187753
0.90717 1.09109 99.2156 -0.1171653132
0.92372 1.01146 86.86672 -0.0168695412
1.00796 1.06146 112.42532 -0.0054670597
0.9114 0.88794 115.22774 -0.0112329143
1.13787 0.99022 88.13303 -0.1606656297
0.93109 1.16282 118.86458 -0.3122923146
1.06311 0.98852 101.44414 -0.0285996064
0.98253 1.13723 108.05468 -0.1629727722
0.98721 0.90818 86.08111 -0.0181565154
0.87698 0.92613 119.90819 -0.0178255149
1.02362 1.04297 99.50477 -0.0017892492
1.08818 0.97453 109.95745 -0.0636263391
0.93814 1.10173 100.31838 -0.1297887888
1.14129 0.99512 92.60359 -0.1625147185
1.02044 0.8066 105.30342 0.2295534454
0.99956 0.84702 89.0424 0.0456565999
0.82826 0.99166 94.72372 0.1202326475
0.84038 1.02529 94.80807 0.0735931186
1.0231 0.98735 90.10991 0.0012646368
1.10002 0.93011 97.95675 -0.1319146178
1.07634 0.92121 97.5496 -0.0822913648
0.80771 0.98347 122.06399 0.1798010243
1.03899 0.97551 92.48583 -0.0117608416
1.03712 1.0939 94.96371 -0.0223501793
0.96797 1.10451 108.88895 -0.1014434468
0.94249 0.88688 85.48046 -0.0437223266
0.91066 0.99745 121.70834 0.0002668401
1.07648 0.87275 120.72568 -0.0457753823
1.03046 0.98562 107.03628 -0.0066733849
0.99231 0.83645 121.67357 0.0872511330
1.01059 0.90683 101.16974 -0.0007229111
0.86633 1.09697 110.85662 -0.1005758659
1.06146 0.89896 90.81427 -0.0596907828
1.17662 0.94729 102.16209 -0.3873564329
1.04121 0.9528 98.35921 -0.0244665370
0.79846 0.98078 112.10126 0.2686089379
1.00208 1.02787 87.9248 0.0059686580
0.80788 0.96642 111.19847 0.2104428588
1.06184 0.88043 106.74703 -0.0347984522
0.96766 1.06273 120.41019 -0.0113884115
0.97951 0.84939 118.14718 0.0642294141
1.00896 0.87761 96.60188 0.0195360932
0.96866 1.0079 98.35004 -0.0029365594
1.0781 0.89149 108.19025 -0.0752435520
1.01318 1.09742 106.60988 -0.0454352214
0.98533 0.81992 99.40025 0.1640549879
1.00861 0.82421 89.98549 0.1094776471
1.12303 0.92152 113.36341 -0.1868987213
0.97393 1.14039 118.7405 -0.1541826326
1.14513 0.986 115.41155 -0.1596973777
1.00292 0.93575 88.64872 -0.0095234499
1.09346 0.93776 94.35125 -0.1114498832
0.99384 1.05018 101.63346 -0.0155298729
1.02555 0.96889 92.38055 -0.0068923529
0.94847 1.12408 87.3189 -0.1858255702
0.97243 0.89783 120.08575 0.0004591406
1.04008 0.95323 91.54148 -0.0218232286
0.81034 1.01966 112.20981 0.2109305614
1.01877 0.86519 111.55666 0.0405031898
0.88439 0.95654 88.25522 -0.0159956395
0.99996 0.84296 93.57498 0.0749441219
0.91268 0.96949 90.05405 -0.0095494051
1.04478 0.87795 115.16643 -0.0016195822
0.94696 1.03915 108.25187 -0.0223048889
0.95764 1.14308 109.4023 -0.2185283575
0.95593 0.91922 119.43788 -0.0077626141
1.00858 1.12484 106.89314 -0.0956731583
1.00322 0.99945 105.80043 0.0002855005
1.06858 0.97868 119.92184 -0.0098277300
0.88416 1.0698 102.15132 -0.0573589497
0.94053 1.02799 91.41768 -0.0170987090
1.04496 1.03299 95.56717 0.0018772259
1.028 1.13598 91.93131 -0.0951178311
0.99118 0.84468 99.26778 0.0869028617
1.0645 0.99626 95.67119 -0.0229362426
0.99958 0.95994 102.65307 -0.0027972236
1.06384 1.0501 110.67118 0.0072422890
1.04132 1.07116 88.85988 0.0023761106
0.91142 1.14235 101.51884 -0.2871859854
0.91671 1.14665 93.25244 -0.3097815206
1.05651 0.90584 90.88344 -0.0523636655
1.14205 0.9489 117.73552 -0.2050881562
1.05499 0.96648 97.62254 -0.0317258138
1.11962 0.92107 95.95841 -0.1972477597
1.03818 1.01755 100.49605 -0.0021686618
0.9591 1.18709 93.50889 -0.4223834259
0.85016 0.96884 115.7703 0.0639894935
1.00721 0.92995 115.88367 -0.0012397338
0.95636 0.83159 121.68485 0.0685224240
1.13553 0.99503 112.73179 -0.1272842983
0.96266 0.94526 97.26528 -0.0009173979
0.91184 0.95195 113.94402 -0.0002384977
0.99922 1.14188 104.16307 -0.1534265725
1.04459 1.018 88.56153 0.0058189585
1.10317 0.93948 105.49813 -0.1290020857
0.99678 0.96843 119.93977 0.0102886587
1.0445 1.07444 120.4304 0.0376693834
0.95802 1.03423 114.61563 -0.0088050648
1.13507 0.97516 113.83981 -0.1547930900
0.93362 1.05582 109.24169 -0.0413016135
1.02473 0.95304 103.42699 -0.0130689573
1.15627 0.96083 115.65839 -0.2423521463
1.03971 0.97718 103.1891 -0.0155387604
0.84541 1.00658 118.35754 0.0784916447
1.07258 1.04763 110.66781 0.0045020754
1.00467 0.82531 101.00281 0.1482556518
1.01607 0.94806 118.07783 0.0006713628
0.90835 0.9325 85.04562 -0.0500075408
0.95011 1.14304 97.17213 -0.2440652583
1.05951 0.88461 105.37083 -0.0356557693
1.07904 0.86815 89.12165 -0.0847559977
0.85988 1.03398 115.1332 0.0370673350
1.13809 0.92474 95.37099 -0.2616673843
1.00523 1.12981 98.3583 -0.1169764299
1.00792 0.83612 111.47138 0.1150316005
1.03906 0.82852 117.44133 0.1122234283
1.00571 1.12281 88.26085 -0.0972625708
1.0793 1.06294 89.22985 0.0044561165
1.10748 1.03046 114.62901 -0.0221143613
0.87822 1.04372 88.74687 -0.0271780173
0.97642 0.83928 98.94796 0.0971516562
0.88812 1.11147 94.88988 -0.1833335545
0.9617 1.02862 94.11884 -0.0114629332
0.91054 0.9583 113.95452 0.0015291117
0.86766 0.98262 96.29553 0.0361509251
0.9524 0.88878 111.41301 0.0130539274
0.84283 1.03211 93.05947 0.0552345462
1.09035 0.90797 112.80436 -0.1017548844
1.16294 0.9914 90.83938 -0.2406027622
1.08615 0.96258 117.00792 -0.0545277757
1.08365 0.97286 110.07504 -0.0579179803
0.94703 0.85081 114.34373 0.0511982865
1.03353 0.99996 108.77987 -0.0021368509
0.88439 1.04829 100.39527 -0.0209982774
0.94195 1.10044 97.20978 -0.1244013551
1.01826 1.12132 88.73114 -0.0770085056
0.90046 0.89168 102.03298 -0.0011577900
0.97167 0.9622 117.33495 0.0032127071
0.96467 1.09202 111.30974 -0.0763156154
1.02841 0.83157 117.11744 0.1121600020
1.09044 1.05728 95.26858 -0.0079727444
0.99783 1.04484 98.8288 -0.0098761371
0.99953 0.79322 117.10483 0.2937982475
0.89559 1.12529 97.06776 -0.2316598141
0.8781 1.08087 92.16078 -0.0902772386
0.99885 0.82842 86.76411 0.0741750892
1.08722 0.93928 116.18073 -0.0766496961
0.95687 0.90314 123.13496 -0.0172349757
1.05811 0.94635 97.39383 -0.0445029168
1.02969 1.10718 104.54696 -0.0439638593
0.90594 1.06682 99.00977 -0.0640965580
0.95747 0.98933 115.01463 0.0027209166
0.93954 0.85896 92.7005 0.0131768730
0.82165 1.00157 122.06788 0.1353742920
0.98909 0.92611 92.47037 -0.0042822909
1.0208 0.83841 115.38244 0.0984476884
0.8879 1.06233 90.37726 -0.0585300280
0.97972 1.00407 109.54917 0.0005058394
0.95864 1.07683 88.86762 -0.0624135709
0.93314 1.0489 91.96148 -0.0377477827
1.08194 1.01283 115.42185 -0.0092594277
0.89705 1.05236 100.60112 -0.0360263794
0.96969 1.13126 103.75975 -0.1716311388
1.09285 1.01271 88.22479 -0.0358532696
0.84776 0.96111 109.14056 0.0765498635
0.98734 0.8236 85.57039 0.0722370581
0.89316 1.06098 96.40632 -0.0508652999
0.94606 0.96184 104.01096 0.0001274847
1.06888 1.03906 98.40364 -0.0059412577
0.95535 1.00263 113.49378 0.0002403333
1.06092 0.90304 106.80291 -0.0486283467
1.06828 1.05343 104.82309 -0.0012556872
0.90532 0.89171 95.03295 -0.0167978290
1.12349 0.93591 111.6418 -0.1789951035
0.819 0.97236 117.1513 0.1509241865
1.11696 0.97857 91.48695 -0.1232242291
1.00711 0.83606 120.04707 0.0984295137
1.12762 1.04351 88.26766 -0.0562489866
0.95064 1.18111 108.04527 -0.3913098463
0.99395 0.92325 118.56029 0.0009450797
0.86245 1.0324 89.93785 0.0067233369
1.02126 0.86984 110.29995 0.0313318154
0.87478 1.0819 109.70495 -0.0695270108
0.98603 0.87024 123.02288 0.0166578294
1.06592 1.03264 96.54776 -0.0057860096
1.00211 0.87554 111.30343 0.0319099882
1.12957 0.91027 95.69241 -0.2419776207
1.02765 1.01123 107.83605 0.0007635946
1.1497 0.95116 106.09921 -0.2585429013
1.10313 0.94451 108.05733 -0.1220002827
1.01581 1.12043 91.6565 -0.0801988458
0.98659 0.90843 95.23333 0.0017286646
0.88518 1.07587 114.77906 -0.0597391720
0.96165 0.92898 122.91508 -0.0107934650
0.92441 1.15411 106.91457 -0.3158780744
1.09853 0.98333 114.89664 -0.0603515696
0.87923 0.92917 114.21479 0.0043913822
1.04016 1.03716 112.01019 0.0096407545
0.84518 1.05558 97.6039 0.0267646953
0.95393 1.0993 95.19047 -0.1111130464
1.02141 0.84655 96.35152 0.0653798469
0.92509 0.89392 111.49922 0.0006784718
0.93505 1.02254 107.50275 -0.0122817417
0.94098 0.88384 113.63828 0.0086181924
0.98218 0.80121 111.77534 0.2554238624
0.96382 0.82411 101.69681 0.1419401031
1.04679 1.09171 108.56307 -0.0095801877
1.08149 0.92656 120.43333 -0.0634258484
0.87677 1.04949 88.90946 -0.0335654632
1.07606 0.94062 104.62443 -0.0725418326
1.09758 0.87455 117.04174 -0.1033084990
0.84232 1.07318 116.97542 0.0131555671
0.96456 1.0789 106.70876 -0.0613416981
0.81181 1.03549 114.23895 0.1887989149
0.9473 0.95971 97.57584 -0.0008839345
1.01145 0.89848 115.73308 0.0058554962
1.04524 1.06637 88.29007 0.0062632293
0.81176 1.00633 116.11009 0.2006460816
1.03959 0.99913 110.78162 -0.0018932771
0.85552 0.92761 97.25307 0.0262999303
1.00339 0.90803 117.10657 0.0032877054
0.91078 1.12726 109.9759 -0.2158440985
0.98438 0.87548 106.1588 0.0351870859
0.83546 1.06636 108.80252 0.0458687845
1.05404 0.83138 89.85217 0.0413206385
1.10914 0.89635 108.00345 -0.1609658844
1.07644 0.88977 86.41882 -0.0968246515
0.95932 0.89309 106.84022 0.0146081273
1.02209 1.13647 89.14653 -0.1041489962
0.94811 0.86017 120.54079 0.0127695208
1.05535 1.08002 120.90137 0.0442952171
1.03005 0.85998 104.86837 0.0396413946
1.01643 0.96969 112.83319 -0.0005714436
0.93131 0.91015 108.96449 0.0005394714
0.97538 0.91754 96.77688 0.0010569009
1.07832 0.99198 100.70048 -0.0426230525
0.81457 0.96884 120.26686 0.1478162113
0.94149 1.16541 105.60308 -0.3411326166
0.98149 0.84596 99.39879 0.0828666679
1.05179 0.96204 105.97036 -0.0301595331
1.02075 0.91663 117.06924 -0.0043292574
1.10121 0.92 113.63142 -0.1238997439
0.92844 1.14025 116.50125 -0.2317241178
1.04936 0.96685 97.88215 -0.0262271477
0.90082 1.07757 105.82989 -0.0800668722
1.04631 0.93774 111.01802 -0.0282002409
1.0742 1.00554 103.41682 -0.0280760704
1.06712 0.90443 88.732 -0.0732120328
1.1544 0.92301 108.39065 -0.3162419749
0.88413 1.09266 99.53563 -0.1162063225
1.11144 1.01394 101.1439 -0.0690717323
0.86974 1.03507 96.79188 0.0094387854
1.03148 0.99447 121.09009 0.0229352336
1.06385 1.02621 102.27479 -0.0093057661
0.93056 1.12482 95.12017 -0.2065198422
1.09961 0.99 96.05505 -0.0747409760
1.15088 0.99048 110.99108 -0.1822777290
1.00599 0.80056 89.88551 0.2047432677
1.05338 0.96729 94.77154 -0.0285032857
1.11482 0.90314 105.53151 -0.1820916919
0.95906 0.86812 100.98249 0.0372888872
0.98677 0.85151 107.3238 0.0774332824
1.03475 1.12926 92.7944 -0.0725915829
0.9843 1.0871 109.644 -0.0538925634
0.87673 1.08754 98.73392 -0.0974753522
1.09174 0.89502 113.24395 -0.1032914398
0.98371 0.80089 110.59868 0.2600192885
1.07935 0.96716 101.68147 -0.0627648099
0.9772 0.86624 94.84167 0.0336582323
0.91127 1.02424 88.50379 -0.0210699520
1.08596 1.03161 120.48464 0.0237364103
1.04562 0.95628 90.66095 -0.0251325261
0.99238 0.80409 102.19465 0.2435101816
0.91553 1.07398 97.16898 -0.0788229590
0.97992 0.92961 112.44761 0.0010290616
0.83067 0.98962 96.08495 0.1174309051
1.0407 1.00719 109.11668 -0.0018570882
0.89185 1.09302 93.61993 -0.1265360324
1.05274 0.87363 85.62186 -0.0470723019
0.96156 0.94324 89.0652 -0.0098426951
0.9702 0.97773 96.92679 0.0006687974
1.09941 0.87601 86.16015 -0.1585619686
1.03263 1.10115 120.3067 0.0115266314
1.16081 0.96496 121.07194 -0.2287229760
0.89238 1.08744 114.91553 -0.0894815182
0.91986 0.93531 117.14904 -0.0101637503
0.95389 0.85424 121.68238 0.0202081353
0.97737 0.88039 119.37318 0.0147466471
1.05059 1.05944 116.88585 0.0264821567
1.03372 0.92146 91.1475 -0.0248715733
1.10573 0.94021 87.7038 -0.1418542251
0.95366 0.90539 98.55385 0.0036192088
0.97142 1.02451 104.0644 -0.0090128947
0.94074 0.83043 109.93828 0.1027303064
0.99481 1.12935 116.77876 -0.0989640683
1.07037 0.92734 92.37308 -0.0707125724
0.95581 1.17109 93.76436 -0.3517056627
1.11908 0.90756 118.64241 -0.1704821504
0.9279 1.12109 120.04811 -0.1570968652
1.0337 0.9857 88.47376 -0.0023158331
0.8915 0.96769 109.131 0.0165581121
1.03007 1.04292 87.30833 0.0103217896
1.03401 0.81487 119.16903 0.1664230345
0.9651 1.01577 105.93162 -0.0063995892
0.97403 1.02573 102.47787 -0.0089898763
0.88682 1.08732 100.01779 -0.1024187616
1.0551 0.90985 99.44257 -0.0452113373
0.80513 1.01286 121.66055 0.2096110612
0.91743 1.08014 111.84061 -0.0800111855
0.81538 1.0457 102.89602 0.1553152012
0.9974 1.02825 102.60349 -0.0041289362
1.11263 0.88209 95.57905 -0.1853346687
0.97547 1.14596 110.54342 -0.1954885268
0.91872 1.03143 111.87423 -0.0145389370
0.92098 1.07552 90.54218 -0.0837053592
0.95877 0.84179 105.20466 0.0902068946
0.89828 0.94341 108.94501 0.0069477001
0.88014 0.91522 105.29361 0.0087174911
0.87782 1.01528 90.74702 0.0041762265
1.13165 0.99533 105.98205 -0.1315457823
0.80847 1.0293 122.39863 0.1858074278
1.1123 1.02508 95.49571 -0.0568905556
0.95179 0.87115 119.47992 0.0085990544
1.01605 0.95957 114.38754 -0.0010333571
0.99231 1.04394 88.22297 -0.0042242940
0.99846 0.79388 104.52609 0.3055888228
1.00908 0.9606 117.24466 0.0043299913
1.04543 0.99595 96.71558 -0.0097650345
1.09602 1.00046 108.24682 -0.0537477740
1.12759 0.99066 118.12177 -0.0960440286
1.03948 0.95001 91.61215 -0.0226067250
0.86087 1.08348 103.00914 -0.0619708030
0.91266 0.95326 95.58975 -0.0020896851
0.87127 1.09987 118.4618 -0.1057696612
1.13687 0.90645 103.05124 -0.2660681483
1.0179 1.00788 92.62874 0.0049616299
0.84401 1.04348 99.34361 0.0532549327
1.0271 0.81494 102.5182 0.1803911785
1.11865 1.00216 89.87783 -0.0939767992
0.85841 1.03932 108.32156 0.0340093262
0.96516 1.01536 121.83426 0.0122859329
1.04078 1.02089 95.36211 0.0009874205
0.86415 1.09201 101.9559 -0.0928404359
0.99212 1.03121 100.19247 -0.0060080866
1.05358 0.8992 98.41096 -0.0400950753
0.84686 1.04277 93.01364 0.0325204895
0.77662 0.99711 108.18891 0.4257820021
1.0887 1.01737 99.69195 -0.0344557929
1.0556 0.99122 98.36429 -0.0197691020
0.83741 1.02292 103.16799 0.1008132752
0.97434 1.10126 88.63685 -0.0920465773
0.92929 1.06912 106.80478 -0.0633916372
0.98871 0.8927 92.15937 0.0034315835
0.83806 1.02346 118.95426 0.0914650108
1.11693 0.958 99.65761 -0.1498945217
1.01163 0.90577 96.84049 -0.0028580748
0.99413 1.02073 88.6797 0.0046017319
0.97312 0.97988 86.45806 -0.0020818482
0.94066 1.16812 93.33114 -0.3703715294
0.85376 0.9403 100.03929 0.0466222083
1.08386 0.94422 101.35949 -0.0861224630
1.00064 0.93129 120.228 0.0011845338
0.96183 0.98891 87.18973 -0.0032315341
1.0248 1.04392 117.86143 0.0235909955
1.02954 1.03218 102.40113 -0.0003750608
0.90574 0.93028 115.78411 -0.0086160990
0.89571 1.10632 95.92456 -0.1646685539
0.97524 1.13274 119.2868 -0.1283794818
0.99189 1.09888 101.72393 -0.0721808339
0.79246 0.99721 104.64368 0.3140705360
0.8629 1.06926 119.17623 -0.0195722584
0.89619 1.04769 111.97091 -0.0224830836
1.01107 1.03728 98.83563 -0.0026047311
0.83059 0.96056 116.91367 0.1022991703
0.98331 0.98484 101.03988 0.0002807932
0.92074 0.88494 108.65493 0.0066836068
0.95231 1.14408 110.882 -0.2271364447
1.06698 0.88605 97.11854 -0.0572373562
0.81463 1.03319 113.39093 0.1791603635
0.87602 1.08291 111.14671 -0.0718790537
1.02836 0.81079 99.13568 0.1907604867
1.01071 1.05856 95.24384 -0.0100875280
0.91083 0.92103 85.0656 -0.0568798207
1.11508 1.00542 94.84967 -0.0849054158
0.93966 0.83922 109.40531 0.0796454004
1.12127 1.0135 119.15076 -0.0445908918
1.14863 0.94214 106.43818 -0.2682328158
0.91914 1.07408 110.72957 -0.0697706443
1.02503 1.02963 98.91656 0.0006233686
0.91097 0.90802 86.59589 -0.0542128900
0.84878 0.9815 91.97292 0.0533884888
0.92857 1.15253 97.81752 -0.3148827413
1.05506 1.00044 105.7417 -0.0146748976
1.00017 0.99594 120.23264 0.0194016824
0.96898 1.01934 100.49166 -0.0071719090
1.05659 0.85396 108.71537 0.0175006741
1.005 0.80892 98.69184 0.2112214659
0.92267 1.04854 110.19285 -0.0326513209
1.14956 0.93878 93.84425 -0.2897630478
0.92072 1.03737 100.69744 -0.0248113936
1.10818 1.06476 88.30324 -0.0116124361
0.79884 0.98686 124.21333 0.2076797197
1.09843 0.88259 116.77339 -0.1114310474
1.01077 1.08511 100.41344 -0.0358196131
1.01675 0.85327 120.61894 0.0535735419
0.91917 0.98307 94.21515 -0.0016337599
0.93327 0.88457 91.99853 -0.0131544091
1.09307 0.91112 104.81353 -0.1177718386
1.12334 0.92331 106.89409 -0.1982271452
1.10633 0.95567 104.4106 -0.1233150424
0.84999 1.05802 98.47695 0.0125466812
1.09392 0.93454 121.74632 -0.0782808269
1.04333 0.98993 118.71732 0.0104785739
0.85503 0.96534 97.21662 0.0533882727
0.96518 1.17948 101.64215 -0.3608195208
1.04622 0.93936 98.21565 -0.0329000391
0.88381 1.05822 120.64837 -0.0233982333
0.7884 1.01616 119.22999 0.3165769602
1.0633 0.99204 119.81448 0.0046024520
0.96306 0.84414 117.86267 0.0659168712
1.00721 1.09473 114.09431 -0.0321886411
0.86354 0.99428 91.59331 0.0292219429
1.09919 0.94049 121.23648 -0.0855566808
0.99261 0.8377 91.58225 0.0791791935
1.02551 1.10494 99.79443 -0.0469875544
1.01769 0.94611 93.68565 -0.0097481212
0.83932 1.00375 116.07402 0.0998699904
1.04963 1.11136 91.07171 -0.0282382323
1.14616 0.99112 90.13234 -0.1842312935
1.03291 0.83045 87.78166 0.0626149546
0.79127 1.01385 98.18652 0.3030884518
0.98757 1.13 89.88518 -0.1431285364
1.01646 0.82089 114.34119 0.1630016853
0.89476 1.12337 89.5953 -0.2355796038
1.03761 1.05023 106.65131 0.0006495162
1.07838 0.85381 101.94149 -0.0368515687
0.94343 1.02984 92.3723 -0.0174155860
0.94282 1.15513 112.38938 -0.2802909191
1.02889 0.83511 115.48869 0.1028287635
0.95151 0.9822 119.36098 0.0033788435
1.11259 0.97389 115.8341 -0.0950840053
1.0167 1.09874 106.08559 -0.0443646429
1.02529 0.86042 108.90296 0.0447000361
1.03094 1.12116 90.03714 -0.0613570911
1.14232 0.96618 98.98286 -0.2145477216
1.17173 0.97181 101.26608 -0.3119973619
1.08551 1.03431 111.26679 -0.0077824621
1.12468 0.98979 100.88611 -0.1270967921
0.90049 1.11937 87.96368 -0.2202796388
1.04163 0.98348 88.57696 -0.0075331512
0.90765 1.0373 113.05691 -0.0158657245
1.07017 1.04566 88.06091 0.0051388868
1.03352 0.82893 107.16136 0.1221007949
1.07438 0.87551 120.28131 -0.0442639567
0.85577 0.95517 88.26838 0.0046252330
0.93711 0.8545 119.26551 0.0160823892
0.99692 0.85521 101.5181 0.0657278348
1.10036 0.89975 117.88814 -0.1186999605
1.04475 0.99834 97.66664 -0.0090280581
0.97264 0.94574 116.11967 0.0006418839
0.91924 0.85889 109.23059 0.0274747326
0.86224 1.05504 114.98552 0.0062321209
0.84821 0.99252 110.69992 0.0840389310
1.03082 1.06951 106.63052 -0.0077674288
0.92752 1.02814 121.6628 -0.0045374258
1.03056 1.0114 98.82267 -0.0008564822
0.93804 0.96122 102.78075 0.0004215509
1.14111 0.97909 90.18324 -0.1902102663
0.97149 0.79107 113.10605 0.2998889536
1.07438 1.08447 90.2271 0.0033876080
1.03326 0.82656 123.21219 0.1079481595
0.87101 1.01251 105.08159 0.0339568723
0.82497 1.04809 88.99108 0.0663340931
1.03399 0.84312 112.08223 0.0769529559
1.06499 0.9001 105.85669 -0.0550655041
1.01161 0.8502 103.83017 0.0741558210
