dis_1 dis_2 ang_1 e_dir
1.07668 0.86419 105.56177 0.5886478205
1.01402 1.04837 119.93594 0.4391552007
1.09235 1.04315 114.51121 0.6141912601
0.87593 0.94451 98.19272 0.2712016391
0.94669 1.07016 98.39206 0.2672183956
1.02717 1.15426 89.37623 0.8054871459
0.87903 0.98972 87.82876 0.4513909147
0.93884 0.96784 99.10198 0.0337256013
1.00502 1.10522 116.35744 0.5993473565
0.91168 1.00361 90.59689 0.2491321792
1.02292 1.04395 117.38414 0.3979005027
0.8597 0.97288 116.17721 0.3966925539
1.02223 1.06262 106.29511 0.3247704226
0.98947 1.17344 89.49212 0.8363265498
0.92632 0.94354 104.83573 0.0358234005
0.84753 0.9366 109.92859 0.440240388
0.84065 1.02803 96.14849 0.6600498117
0.85436 0.94942 110.60637 0.3785894583
1.02376 1.05646 120.15729 0.5029356608
0.90605 0.92589 102.7473 0.1194071101
0.90699 0.91935 117.01506 0.1920845506
1.01507 0.86584 96.28436 0.4142441999
0.87618 0.97743 102.70446 0.2343421977
0.94273 1.00105 102.62855 0.0509052051
1.05397 0.89335 108.12329 0.3426060929
0.93593 0.86017 98.83709 0.3815669036
0.90192 0.9441 101.26283 0.116580073
0.9188 0.88463 114.19282 0.2483716917
0.90337 1.08186 91.52865 0.4860823352
0.89481 0.97626 90.4844 0.2923445023
1.07785 1.00051 111.95618 0.392750484
0.97198 0.89539 92.92852 0.2385750431
1.02011 1.0103 92.90131 0.2002472208
0.95838 1.11841 92.12248 0.5204631214
1.11117 0.99019 121.10297 0.6970974742
0.82321 1.00002 107.4862 0.7202925277
0.907 0.91156 93.29031 0.26825205
0.98411 0.80996 120.70698 0.9749258369
0.99569 0.99907 107.33633 0.0830647803
0.88144 1.05406 112.48613 0.4362472885
0.94533 0.97958 107.58255 0.0234823839
1.03358 0.82396 120.99523 0.9459012719
1.0133 1.02946 117.41044 0.3223217434
0.93668 1.14878 97.8715 0.645745333
0.81816 1.00385 105.00487 0.7888298456
0.83987 1.00865 90.17153 0.7323708565
0.97754 1.11326 117.80834 0.6215602558
1.02476 1.02738 116.56828 0.3332455121
1.07208 1.05586 99.36427 0.4467863237
0.95709 1.0194 97.18728 0.1072340014
0.9243 0.97472 116.24592 0.1229034657
1.03417 0.98325 114.25058 0.2261037655
1.06727 0.90532 95.81488 0.3673946968
0.95212 0.97104 112.52805 0.048629936
1.01076 0.96248 114.18559 0.1380610649
0.99889 0.79984 92.35452 1.1749301689
0.99498 0.99378 112.33415 0.1155814668
0.86774 0.99089 95.86729 0.3639332017
1.08944 1.0214 116.50499 0.5672228623
1.05296 0.83667 120.92688 0.886423672
0.97804 1.16895 99.03122 0.7368981127
1.1473 0.94388 121.08435 0.8673633124
0.89435 1.11766 114.10959 0.691267628
0.92558 1.02919 97.23151 0.1706586563
0.8958 1.10946 96.82872 0.5751610767
0.92415 0.94513 99.85025 0.059763148
1.02471 0.86791 97.56274 0.4087024216
1.14796 0.95636 95.66327 0.6335829836
1.07752 0.9346 89.10453 0.421770072
1.14716 0.9193 93.97931 0.6994564293
0.84631 0.95414 110.35092 0.4437187759
0.96218 1.01965 110.05106 0.1158810669
0.93626 1.06611 94.37246 0.2975830533
0.98007 1.02374 98.21832 0.1171072609
1.01549 0.85487 101.05105 0.4559022604
0.9988 0.97494 120.63926 0.2256935893
0.86323 0.94808 111.85993 0.3207146335
0.89344 0.99593 87.31605 0.3915105781
1.1072 0.97654 110.47024 0.4760265498
0.99 0.91118 109.77453 0.1087724678
0.93096 1.13355 118.99991 0.759561921
0.87925 1.09628 108.21355 0.595088293
0.90717 1.09109 99.2156 0.433623915
0.92372 1.01146 86.86672 0.3112657355
1.00796 1.06146 112.42532 0.346336061
0.9114 0.88794 115.22774 0.2602412194
1.13787 0.99022 88.13303 0.67907158
0.93109 1.16282 118.86458 0.9235129489
1.06311 0.98852 101.44414 0.2428605751
0.98253 1.13723 108.05468 0.6105037336
0.98721 0.90818 86.08111 0.3536422065
0.87698 0.92613 119.90819 0.3433077738
1.02362 1.04297 99.50477 0.2437820289
1.08818 0.97453 109.95745 0.3782903562
0.93814 1.10173 100.31838 0.4046065365
1.14129 0.99512 92.60359 0.6433479282
1.02044 0.8066 105.30342 0.9822841303
0.99956 0.84702 89.0424 0.6765246378
0.82826 0.99166 94.72372 0.7404562953
0.84038 1.02529 94.80807 0.674167593
1.0231 0.98735 90.10991 0.2164934169
1.10002 0.93011 97.95675 0.4180728365
1.07634 0.92121 97.5496 0.3391022296
0.80771 0.98347 122.06399 1.0259813495
1.03899 0.97551 92.48583 0.2118542756
1.03712 1.0939 94.96371 0.4934929208
0.96797 1.10451 108.88895 0.4402186624
0.94249 0.88688 85.48046 0.490944335
0.91066 0.99745 121.70834 0.2819524958
1.07648 0.87275 120.72568 0.7066233505
1.03046 0.98562 107.03628 0.1437659293
0.99231 0.83645 121.67357 0.7055562234
1.01059 0.90683 101.16974 0.1517084594
0.86633 1.09697 110.85662 0.6998086045
1.06146 0.89896 90.81427 0.441593232
1.17662 0.94729 102.16209 0.783154756
1.04121 0.9528 98.35921 0.1611928709
0.79846 0.98078 112.10126 1.0355601737
1.00208 1.02787 87.9248 0.2865114343
0.80788 0.96642 111.19847 0.8795256074
1.06184 0.88043 106.74703 0.4296217487
0.96766 1.06273 120.41019 0.4254712123
0.97951 0.84939 118.14718 0.5106167548
1.00896 0.87761 96.60188 0.3205166108
0.96866 1.0079 98.35004 0.0733296294
1.0781 0.89149 108.19025 0.4501187279
1.01318 1.09742 106.60988 0.4530040682
0.98533 0.81992 99.40025 0.7685975406
1.00861 0.82421 89.98549 0.9101696852
1.12303 0.92152 113.36341 0.6233666266
0.97393 1.14039 118.7405 0.7823007701
1.14513 0.986 115.41155 0.7586791945
1.00292 0.93575 88.64872 0.2275549814
1.09346 0.93776 94.35125 0.4040535359
0.99384 1.05018 101.63346 0.2033932571
1.02555 0.96889 92.38055 0.1757361921
0.94847 1.12408 87.3189 0.6289774375
0.97243 0.89783 120.08575 0.2495478222
1.04008 0.95323 91.54148 0.2314394367
0.81034 1.01966 112.20981 0.9538456714
1.01877 0.86519 111.55666 0.4044947141
0.88439 0.95654 88.25522 0.4047371349
0.99996 0.84296 93.57498 0.6176327521
0.91268 0.96949 90.05405 0.2288319002
1.04478 0.87795 115.16643 0.4515898326
0.94696 1.03915 108.25187 0.1639278901
0.95764 1.14308 109.4023 0.6424127192
0.95593 0.91922 119.43788 0.1670287472
1.00858 1.12484 106.89314 0.5786549016
1.00322 0.99945 105.80043 0.0904116559
1.06858 0.97868 119.92184 0.4512273416
0.88416 1.0698 102.15132 0.4354445146
0.94053 1.02799 91.41768 0.2147510665
1.04496 1.03299 95.56717 0.2944841989
1.028 1.13598 91.93131 0.6876807809
0.99118 0.84468 99.26778 0.5109209427
1.0645 0.99626 95.67119 0.2813163698
0.99958 0.95994 102.65307 0.0398607865
1.06384 1.0501 110.67118 0.4592957216
1.04132 1.07116 88.85988 0.485051508
0.91142 1.14235 101.51884 0.663993449
0.91671 1.14665 93.25244 0.7114388515
1.05651 0.90584 90.88344 0.3958438988
1.14205 0.9489 117.73552 0.7652110809
1.05499 0.96648 97.62254 0.2088246416
1.11962 0.92107 95.95841 0.5419177999
1.03818 1.01755 100.49605 0.2118000243
0.9591 1.18709 93.50889 0.8559197709
0.85016 0.96884 115.7703 0.4612133542
1.00721 0.92995 115.88367 0.1684512741
0.95636 0.83159 121.68485 0.7056629818
1.13553 0.99503 112.73179 0.6766810081
0.96266 0.94526 97.26528 0.0421029748
0.91184 0.95195 113.94402 0.1103541841
0.99922 1.14188 104.16307 0.6298166421
1.04459 1.018 88.56153 0.3462509165
1.10317 0.93948 105.49813 0.4181293328
0.99678 0.96843 119.93977 0.201456718
1.0445 1.07444 120.4304 0.6531199778
0.95802 1.03423 114.61563 0.2120654414
1.13507 0.97516 113.83981 0.6650593054
0.93362 1.05582 109.24169 0.2446491578
1.02473 0.95304 103.42699 0.09899844
1.15627 0.96083 115.65839 0.8056397718
1.03971 0.97718 103.1891 0.1495679655
0.84541 1.00658 118.35754 0.6036654035
1.07258 1.04763 110.66781 0.4861111928
1.00467 0.82531 101.00281 0.721442421
1.01607 0.94806 118.07783 0.2106636306
0.90835 0.9325 85.04562 0.4232993274
0.95011 1.14304 97.17213 0.6038648058
1.05951 0.88461 105.37083 0.393867076
1.07904 0.86815 89.12165 0.7118976056
0.85988 1.03398 115.1332 0.5273203117
1.13809 0.92474 95.37099 0.6279382918
1.00523 1.12981 98.3583 0.5687859496
1.00792 0.83612 111.47138 0.6167922713
1.03906 0.82852 117.44133 0.85825112
1.00571 1.12281 88.26085 0.627158174
1.0793 1.06294 89.22985 0.5772671318
1.10748 1.03046 114.62901 0.647613898
0.87822 1.04372 88.74687 0.5366394985
0.97642 0.83928 98.94796 0.5500020169
0.88812 1.11147 94.88988 0.6379508328
0.9617 1.02862 94.11884 0.160248293
0.91054 0.9583 113.95452 0.1146205158
0.86766 0.98262 96.29553 0.3496155282
0.9524 0.88878 111.41301 0.1712745289
0.84283 1.03211 93.05947 0.6960933578
1.09035 0.90797 112.80436 0.4875396246
1.16294 0.9914 90.83938 0.7672415211
1.08615 0.96258 117.00792 0.4620788233
1.08365 0.97286 110.07504 0.3577233838
0.94703 0.85081 114.34373 0.4339269002
1.03353 0.99996 108.77987 0.1893021347
0.88439 1.04829 100.39527 0.3594534511
0.94195 1.10044 97.20978 0.4057846399
1.01826 1.12132 88.73114 0.6363778324
0.90046 0.89168 102.03298 0.2539174402
0.97167 0.9622 117.33495 0.1131889384
0.96467 1.09202 111.30974 0.405414614
1.02841 0.83157 117.11744 0.783684548
1.09044 1.05728 95.26858 0.540763531
0.99783 1.04484 98.8288 0.1974259716
0.99953 0.79322 117.10483 1.199175775
0.89559 1.12529 97.06776 0.6500761121
0.8781 1.08087 92.16078 0.5980981553
0.99885 0.82842 86.76411 0.9335848326
1.08722 0.93928 116.18073 0.459284116
0.95687 0.90314 123.13496 0.2742976935
1.05811 0.94635 97.39383 0.2286304951
1.02969 1.10718 104.54696 0.5281535516
0.90594 1.06682 99.00977 0.3390072646
0.95747 0.98933 115.01463 0.1018074197
0.93954 0.85896 92.7005 0.4870401923
0.82165 1.00157 122.06788 0.8914585675
0.98909 0.92611 92.47037 0.1537303579
1.0208 0.83841 115.38244 0.6681023519
0.8879 1.06233 90.37726 0.5055631133
0.97972 1.00407 109.54917 0.0856150096
0.95864 1.07683 88.86762 0.395746014
0.93314 1.0489 91.96148 0.2768436098
1.08194 1.01283 115.42185 0.4908059161
0.89705 1.05236 100.60112 0.3127366307
0.96969 1.13126 103.75975 0.5397290874
1.09285 1.01271 88.22479 0.5108922129
0.84776 0.96111 109.14056 0.4275824975
0.98734 0.8236 85.57039 1.0188912923
0.89316 1.06098 96.40632 0.3890430959
0.94606 0.96184 104.01096 0.0048773906
1.06888 1.03906 98.40364 0.3811378481
0.95535 1.00263 113.49378 0.1084619941
1.06092 0.90304 106.80291 0.3241750374
1.06828 1.05343 104.82309 0.4360389745
0.90532 0.89171 95.03295 0.3219643708
1.12349 0.93591 111.6418 0.5782232773
0.819 0.97236 117.1513 0.7937855914
1.11696 0.97857 91.48695 0.5236230055
1.00711 0.83606 120.04707 0.7179334638
1.12762 1.04351 88.26766 0.7355139865
0.95064 1.18111 108.04527 0.8443474106
0.99395 0.92325 118.56029 0.1903925031
0.86245 1.0324 89.93785 0.5884844733
1.02126 0.86984 110.29995 0.3714809463
0.87478 1.0819 109.70495 0.5653061929
0.98603 0.87024 123.02288 0.4547973584
1.06592 1.03264 96.54776 0.3590162757
1.00211 0.87554 111.30343 0.2950715894
1.12957 0.91027 95.69241 0.6239656553
1.02765 1.01123 107.83605 0.1881471311
1.1497 0.95116 106.09921 0.6508532993
1.10313 0.94451 108.05733 0.4297525266
1.01581 1.12043 91.6565 0.5885356606
0.98659 0.90843 95.23333 0.1591939606
0.88518 1.07587 114.77906 0.5374963932
0.96165 0.92898 122.91508 0.2162930187
0.92441 1.15411 106.91457 0.7154267536
1.09853 0.98333 114.89664 0.5028773523
0.87923 0.92917 114.21479 0.2577463053
1.04016 1.03716 112.01019 0.3443225871
0.84518 1.05558 97.6039 0.686164889
0.95393 1.0993 95.19047 0.404802815
1.02141 0.84655 96.35152 0.5845961105
0.92509 0.89392 111.49922 0.1742526328
0.93505 1.02254 107.50275 0.1196644264
0.94098 0.88384 113.63828 0.2167337506
0.98218 0.80121 111.77534 0.9945328487
0.96382 0.82411 101.69681 0.6826925747
1.04679 1.09171 108.56307 0.54269407
1.08149 0.92656 120.43333 0.5270561953
0.87677 1.04949 88.90946 0.5588031724
1.07606 0.94062 104.62443 0.291422118
1.09758 0.87455 117.04174 0.7322595374
0.84232 1.07318 116.97542 0.8548782034
0.96456 1.0789 106.70876 0.3041163656
0.81181 1.03549 114.23895 1.0045721467
0.9473 0.95971 97.57584 0.0373947901
1.01145 0.89848 115.73308 0.2571695274
1.04524 1.06637 88.29007 0.4887682051
0.81176 1.00633 116.11009 0.9367668259
1.03959 0.99913 110.78162 0.2268750968
0.85552 0.92761 97.25307 0.4536075025
1.00339 0.90803 117.10657 0.2245203323
0.91078 1.12726 109.9759 0.6322292253
0.98438 0.87548 106.1588 0.2410291591
0.83546 1.06636 108.80252 0.8045840435
1.05404 0.83138 89.85217 0.9420277256
1.10914 0.89635 108.00345 0.573342039
1.07644 0.88977 86.41882 0.6312636783
0.95932 0.89309 106.84022 0.1331441171
1.02209 1.13647 89.14653 0.709449057
0.94811 0.86017 120.54079 0.4406497098
1.05535 1.08002 120.90137 0.7293206696
1.03005 0.85998 104.86837 0.4456776991
1.01643 0.96969 112.83319 0.1398748045
0.93131 0.91015 108.96449 0.0947986211
0.97538 0.91754 96.77688 0.102134974
1.07832 0.99198 100.70048 0.3080537062
0.81457 0.96884 120.26686 0.8865064191
0.94149 1.16541 105.60308 0.7418976035
0.98149 0.84596 99.39879 0.4862935581
1.05179 0.96204 105.97036 0.1916067894
1.02075 0.91663 117.06924 0.2483958772
1.10121 0.92 113.63142 0.5187265424
0.92844 1.14025 116.50125 0.7535357092
1.04936 0.96685 97.88215 0.1881251389
0.90082 1.07757 105.82989 0.3968571175
1.04631 0.93774 111.01802 0.2201166402
1.0742 1.00554 103.41682 0.3176750265
1.06712 0.90443 88.732 0.4787130183
1.1544 0.92301 108.39065 0.7325020099
0.88413 1.09266 99.53563 0.5400539342
1.11144 1.01394 101.1439 0.4962227697
0.86974 1.03507 96.79188 0.4328000087
1.03148 0.99447 121.09009 0.3572262753
1.06385 1.02621 102.27479 0.3231091076
0.93056 1.12482 95.12017 0.5521717739
1.09961 0.99 96.05505 0.4127435981
1.15088 0.99048 110.99108 0.7284525965
1.00599 0.80056 89.88551 1.2321431175
1.05338 0.96729 94.77154 0.2266872157
1.11482 0.90314 105.53151 0.5606332388
0.95906 0.86812 100.98249 0.2871330974
0.98677 0.85151 107.3238 0.4151654387
1.03475 1.12926 92.7944 0.664832757
0.9843 1.0871 109.644 0.3803132343
0.87673 1.08754 98.73392 0.5637454703
1.09174 0.89502 113.24395 0.5464925318
0.98371 0.80089 110.59868 0.9953123542
1.07935 0.96716 101.68147 0.2904987323
0.9772 0.86624 94.84167 0.3769863321
0.91127 1.02424 88.50379 0.3349779196
1.08596 1.03161 120.48464 0.6624665419
1.04562 0.95628 90.66095 0.2601612451
0.99238 0.80409 102.19465 0.9674918168
0.91553 1.07398 97.16898 0.3477773855
0.97992 0.92961 112.44761 0.0757049222
0.83067 0.98962 96.08495 0.6894139367
1.0407 1.00719 109.11668 0.2307054177
0.89185 1.09302 93.61993 0.5523036158
1.05274 0.87363 85.62186 0.6708056508
0.96156 0.94324 89.0652 0.1815931218
0.9702 0.97773 96.92679 0.0434471193
1.09941 0.87601 86.16015 0.8050651517
1.03263 1.10115 120.3067 0.7346811412
1.16081 0.96496 121.07194 0.9432051079
0.89238 1.08744 114.91553 0.5597927226
0.91986 0.93531 117.14904 0.1385161264
0.95389 0.85424 121.68238 0.5032976376
0.97737 0.88039 119.37318 0.3201873612
1.05059 1.05944 116.88585 0.5402748362
1.03372 0.92146 91.1475 0.2730563644
1.10573 0.94021 87.7038 0.5518655506
0.95366 0.90539 98.55385 0.1196104908
0.97142 1.02451 104.0644 0.1012824794
0.94074 0.83043 109.93828 0.6009921297
0.99481 1.12935 116.77876 0.7115559612
1.07037 0.92734 92.37308 0.3559123001
0.95581 1.17109 93.76436 0.7688139882
1.11908 0.90756 118.64241 0.7265002829
0.9279 1.12109 120.04811 0.7175535357
1.0337 0.9857 88.47376 0.2713886521
0.8915 0.96769 109.131 0.1502532652
1.03007 1.04292 87.30833 0.3923432873
1.03401 0.81487 119.16903 1.0255715705
0.9651 1.01577 105.93162 0.0805059168
0.97403 1.02573 102.47787 0.1050274518
0.88682 1.08732 100.01779 0.5006545276
1.0551 0.90985 99.44257 0.2799828051
0.80513 1.01286 121.66055 1.1257956331
0.91743 1.08014 111.84061 0.4025875633
0.81538 1.0457 102.89602 0.9473481149
0.9974 1.02825 102.60349 0.1402102392
1.11263 0.88209 95.57905 0.6689396436
0.97547 1.14596 110.54342 0.6781601863
0.91872 1.03143 111.87423 0.2098702472
0.92098 1.07552 90.54218 0.4195420799
0.95877 0.84179 105.20466 0.4786787266
0.89828 0.94341 108.94501 0.1218146838
0.88014 0.91522 105.29361 0.2486572044
0.87782 1.01528 90.74702 0.426550522
1.13165 0.99533 105.98205 0.5813408804
0.80847 1.0293 122.39863 1.1472878416
1.1123 1.02508 95.49571 0.5396216215
0.95179 0.87115 119.47992 0.3532857483
1.01605 0.95957 114.38754 0.1538312767
0.99231 1.04394 88.22297 0.3102229517
0.99846 0.79388 104.52609 1.1232535999
1.00908 0.9606 117.24466 0.178311445
1.04543 0.99595 96.71558 0.2078408846
1.09602 1.00046 108.24682 0.4332569096
1.12759 0.99066 118.12177 0.7210712114
1.03948 0.95001 91.61215 0.2311631214
0.86087 1.08348 103.00914 0.6394007045
0.91266 0.95326 95.58975 0.1312556442
0.87127 1.09987 118.4618 0.787764343
1.13687 0.90645 103.05124 0.6534764742
1.0179 1.00788 92.62874 0.1943189265
0.84401 1.04348 99.34361 0.641555966
1.0271 0.81494 102.5182 0.8953952224
1.11865 1.00216 89.87783 0.5780367079
0.85841 1.03932 108.32156 0.4963763589
0.96516 1.01536 121.83426 0.2830208012
1.04078 1.02089 95.36211 0.2520685109
0.86415 1.09201 101.9559 0.6543481174
0.99212 1.03121 100.19247 0.1427374695
1.05358 0.8992 98.41096 0.3198889013
0.84686 1.04277 93.01364 0.6889129206
0.77662 0.99711 108.18891 1.4182009312
1.0887 1.01737 99.69195 0.4007853015
1.0556 0.99122 98.36429 0.225946862
0.83741 1.02292 103.16799 0.6240730205
0.97434 1.10126 88.63685 0.4953331343
0.92929 1.06912 106.80478 0.2878972312
0.98871 0.8927 92.15937 0.2766269201
0.83806 1.02346 118.95426 0.7296861566
1.11693 0.958 99.65761 0.4620360687
1.01163 0.90577 96.84049 0.1892145358
0.99413 1.02073 88.6797 0.2449703256
0.97312 0.97988 86.45806 0.227869311
0.94066 1.16812 93.33114 0.7708768697
0.85376 0.9403 100.03929 0.4136407004
1.08386 0.94422 101.35949 0.3168521759
1.00064 0.93129 120.228 0.2217393259
0.96183 0.98891 87.18973 0.2168909671
1.0248 1.04392 117.86143 0.4123086921
1.02954 1.03218 102.40113 0.2252055041
0.90574 0.93028 115.78411 0.1627261999
0.89571 1.10632 95.92456 0.5683505076
0.97524 1.13274 119.2868 0.7526415186
0.99189 1.09888 101.72393 0.3976206309
0.79246 0.99721 104.64368 1.1433681911
0.8629 1.06926 119.17623 0.7080950157
0.89619 1.04769 111.97091 0.3381759922
1.01107 1.03728 98.83563 0.1986367585
0.83059 0.96056 116.91367 0.6506829533
0.98331 0.98484 101.03988 0.0340270327
0.92074 0.88494 108.65493 0.2107699264
0.95231 1.14408 110.882 0.6661705313
1.06698 0.88605 97.11854 0.4397489395
0.81463 1.03319 113.39093 0.9515385703
0.87602 1.08291 111.14671 0.575511445
1.02836 0.81079 99.13568 0.9764402893
1.01071 1.05856 95.24384 0.2886072797
0.91083 0.92103 85.0656 0.4433779833
1.11508 1.00542 94.84967 0.5142959165
0.93966 0.83922 109.40531 0.5113706245
1.12127 1.0135 119.15076 0.7569338943
1.14863 0.94214 106.43818 0.6542292581
0.91914 1.07408 110.72957 0.3598985232
1.02503 1.02963 98.91656 0.2094287915
0.91097 0.90802 86.59589 0.4376912145
0.84878 0.9815 91.97292 0.5740287401
0.92857 1.15253 97.81752 0.6799163439
1.05506 1.00044 105.7417 0.2429301655
1.00017 0.99594 120.23264 0.2547427398
0.96898 1.01934 100.49166 0.088901862
1.05659 0.85396 108.71537 0.5965604725
1.005 0.80892 98.69184 0.9508821854
0.92267 1.04854 110.19285 0.2443837053
1.14956 0.93878 93.84425 0.672241484
0.92072 1.03737 100.69744 0.1845699087
1.10818 1.06476 88.30324 0.7150401533
0.79884 0.98686 124.21333 1.1961334387
1.09843 0.88259 116.77339 0.6880098128
1.01077 1.08511 100.41344 0.3700810184
1.01675 0.85327 120.61894 0.6040811853
0.91917 0.98307 94.21515 0.1372395151
0.93327 0.88457 91.99853 0.3414399816
1.09307 0.91112 104.81353 0.4269277508
1.12334 0.92331 106.89409 0.5531262051
1.10633 0.95567 104.4106 0.4170994553
0.84999 1.05802 98.47695 0.6441459457
1.09392 0.93454 121.74632 0.6034548173
1.04333 0.98993 118.71732 0.3428380699
0.85503 0.96534 97.21662 0.4234891758
0.96518 1.17948 101.64215 0.79208436
1.04622 0.93936 98.21565 0.1903392341
0.88381 1.05822 120.64837 0.563988819
0.7884 1.01616 119.22999 1.3515500208
1.0633 0.99204 119.81448 0.4467835018
0.96306 0.84414 117.86267 0.5334630726
1.00721 1.09473 114.09431 0.5148440817
0.86354 0.99428 91.59331 0.4722888754
1.09919 0.94049 121.23648 0.613018199
0.99261 0.8377 91.58225 0.699779091
1.02551 1.10494 99.79443 0.4934083233
1.01769 0.94611 93.68565 0.1488562027
0.83932 1.00375 116.07402 0.6206892221
1.04963 1.11136 91.07171 0.6428483463
1.14616 0.99112 90.13234 0.6908282049
1.03291 0.83045 87.78166 0.9433829234
0.79127 1.01385 98.18652 1.2440668938
0.98757 1.13 89.88518 0.6124813728
1.01646 0.82089 114.34119 0.8311182851
0.89476 1.12337 89.5953 0.7330663768
1.03761 1.05023 106.65131 0.3263584328
1.07838 0.85381 101.94149 0.6742710398
0.94343 1.02984 92.3723 0.2000983392
0.94282 1.15513 112.38938 0.7533241081
1.02889 0.83511 115.48869 0.7276193539
0.95151 0.9822 119.36098 0.1575402594
1.11259 0.97389 115.8341 0.5784189299
1.0167 1.09874 106.08559 0.4637582937
1.02529 0.86042 108.90296 0.4392440458
1.03094 1.12116 90.03714 0.6466862619
1.14232 0.96618 98.98286 0.5899986998
1.17173 0.97181 101.26608 0.749959393
1.08551 1.03431 111.26679 0.5052596928
1.12468 0.98979 100.88611 0.517148399
0.90049 1.11937 87.96368 0.7196638766
1.04163 0.98348 88.57696 0.2889672428
0.90765 1.0373 113.05691 0.2720872228
1.07017 1.04566 88.06091 0.5072589133
1.03352 0.82893 107.16136 0.7443956958
1.07438 0.87551 120.28131 0.672362591
0.85577 0.95517 88.26838 0.6062543084
0.93711 0.8545 119.26551 0.4673361202
0.99692 0.85521 101.5181 0.4119472161
1.10036 0.89975 117.88814 0.6415387602
1.04475 0.99834 97.66664 0.2034691959
0.97264 0.94574 116.11967 0.0955979175
0.91924 0.85889 109.23059 0.375093451
0.86224 1.05504 114.98552 0.5875879234
0.84821 0.99252 110.69992 0.46618002
1.03082 1.06951 106.63052 0.3786398157
0.92752 1.02814 121.6628 0.3330901324
1.03056 1.0114 98.82267 0.17990622
0.93804 0.96122 102.78075 0.0146542892
1.14111 0.97909 90.18324 0.655297403
0.97149 0.79107 113.10605 1.146532263
1.07438 1.08447 90.2271 0.6246728221
1.03326 0.82656 123.21219 0.957021534
0.87101 1.01251 105.08159 0.3214278657
0.82497 1.04809 88.99108 1.0176161694
1.03399 0.84312 112.08223 0.6317270773
1.06499 0.9001 105.85669 0.3474178795
1.01161 0.8502 103.83017 0.474908687
0.99003 1.11407 87.94642 0.5727347979
0.96132 0.90626 114.68772 0.1361967748
0.9899 1.05646 88.45897 0.3412209462
0.86742 0.95127 96.82949 0.3386834001
1.01817 0.9656 95.13972 0.1227221971
0.93524 0.94653 115.56204 0.0869906976
0.94708 1.097 88.01204 0.5001791665
0.9476 0.95677 120.71363 0.1584527197
1.05127 0.87958 98.59321 0.4068174753
1.1285 0.9475 114.05698 0.6279453287
1.00175 1.00327 88.98019 0.2169140778
0.9788 1.02635 112.22607 0.16944274
0.97215 1.03315 115.75964 0.2327511398
0.92127 0.99863 121.49221 0.2565461227
0.89085 1.10232 113.36765 0.6177260899
1.00309 0.96629 107.69468 0.0600065076
1.137 1.01262 98.01841 0.6203239664
0.95794 1.10889 103.0352 0.4244834417
0.98363 0.82629 101.99833 0.6696505546
0.94002 0.84724 96.0811 0.5221013475
1.08246 0.88653 121.322 0.6738414237
1.08027 0.84805 109.57601 0.7515585136
0.81894 0.97995 93.72692 0.8592226399
1.02358 0.85512 110.14155 0.4816881181
1.04709 1.03453 116.20072 0.4242719902
0.99584 1.11882 114.8754 0.6239227157
0.96073 0.90726 112.38213 0.1098886054
1.05737 0.8436 112.82873 0.7217921581
0.99724 0.99227 115.08159 0.1530734859
0.96051 1.06746 103.32387 0.2425354508
1.00713 1.13761 96.06424 0.619159749
0.92059 1.03041 98.848 0.1735778503
1.04811 0.94912 90.87252 0.2695825018
1.03716 0.99114 112.19869 0.2207272419
1.10579 1.01533 103.47557 0.4788466535
0.85791 1.00467 94.80836 0.4735106286
0.90078 0.97481 86.33315 0.3715916558
0.94774 1.09242 100.29482 0.3524544976
0.95152 0.82825 111.02909 0.6241415932
1.00011 1.01473 115.6074 0.2174949238
0.92571 0.97492 93.65738 0.1240373805
1.10244 0.87525 120.43419 0.8143222312
0.89715 1.09495 105.67273 0.4886031299
1.13084 0.98618 105.80374 0.5627486301
0.95702 0.90408 122.33212 0.2562833314
0.99318 0.99631 99.50891 0.0681027657
1.00056 0.96109 114.78144 0.1214731237
1.09625 0.97956 118.61769 0.554131655
1.07596 0.98561 114.034 0.3880868061
1.03242 1.13581 92.85351 0.6897835843
0.98847 0.88527 121.73362 0.3553261233
0.85948 1.08906 118.90608 0.8206765769
1.06577 0.85644 87.73615 0.7860127869
0.96666 1.171 89.10357 0.8176864456
0.94743 1.12951 105.86261 0.5441366108
0.89981 1.08872 110.62643 0.4836961469
0.9922 1.12222 108.05166 0.5451834274
0.88742 0.90815 94.48904 0.3430950706
0.97301 1.00435 118.77937 0.2014868818
1.09632 1.02503 92.46843 0.4932819781
0.85892 1.00067 113.36514 0.4188898284
0.96859 1.01594 103.63517 0.0768463228
1.00451 0.82625 109.49921 0.7016691177
1.04075 1.09558 93.58735 0.5218210103
0.94688 0.98723 107.50098 0.0319900047
1.03183 0.84058 116.57818 0.6988236095
1.05303 1.06166 103.45008 0.4024986147
1.04008 0.97321 112.37519 0.2101424509
1.04201 0.95173 120.03394 0.330675345
0.92322 0.86478 110.86811 0.3310602909
0.90938 0.92712 120.78445 0.2275515609
0.97495 0.99844 101.20551 0.0457586259
1.04504 0.89056 100.94328 0.3152883729
0.92129 1.14589 108.89404 0.694033679
1.03693 1.00869 100.10139 0.1888495767
0.85199 1.05358 90.8322 0.7162374135
1.08726 0.85688 119.64929 0.8445952709
0.86174 0.98443 88.47981 0.5503793028
0.92883 1.158 112.19923 0.7851549806
0.93387 1.15994 92.44143 0.7477240674
0.84573 1.04287 104.19187 0.6046029011
