dis_1 dis_2 ang_1 e_nor
0.95714 1.0343 99.32065 0.1514360297762971
1.04797 0.89006 99.69398 0.35900674842245545
0.9372 1.13909 87.52946 0.9661613293700404
0.90334 1.04098 88.70437 0.436848701567164
1.0128 1.05424 89.47234 0.3506446976441556
1.08303 1.06333 102.29651 0.5258734760083139
0.91096 1.01444 98.12271 0.1713298222895283
1.01409 0.9077 102.87303 0.15431687225705562
0.98935 1.12846 117.51002 0.8141014781395308
1.17668 0.96999 120.41377 1.3080390458053506
1.01095 1.11042 89.61542 0.6261667391636632
1.09939 0.96323 98.33246 0.4858564211080382
1.06536 0.93981 113.54145 0.36843889476458114
1.00773 0.98162 106.37334 0.0769886304029961
0.98526 1.14547 95.63235 0.8222116798503635
0.88816 0.96659 106.13811 0.137206012611122
0.9752 0.84033 86.72368 0.7552567635396146
0.96526 1.11819 93.18268 0.650636242502994
0.97913 0.99276 88.70499 0.18412021011358168
1.10952 0.94796 97.74079 0.5801385929364622
1.029 1.056 108.53714 0.33704454479389384
0.98924 0.7769 119.11581 1.0978091585420797
1.09207 0.98699 117.4012 0.559174921887492
1.08036 1.04988 102.92405 0.4715889523661337
0.88426 0.90823 98.27427 0.3044541733575635
0.86998 0.96175 119.98214 0.35705904956173595
0.97253 1.08597 88.69592 0.4968549468734169
0.90892 0.95199 106.69617 0.06981256963921241
0.94668 0.90834 123.22819 0.2831772475223235
0.98485 1.02706 98.22847 0.13587650196257503
1.06539 0.90427 109.67202 0.41063094613191575
0.80887 1.02081 91.20588 0.9352800619759503
0.9419 0.91882 109.57792 0.06311793180921463
1.13722 0.93306 89.4277 0.9286711372983004
1.07247 1.02198 117.86996 0.5047777536532996
0.82587 1.00993 105.1068 0.560924574454706
1.12827 0.99929 106.31216 0.6903463355365113
0.80282 0.96775 111.68006 0.7190749404001777
1.01369 0.89479 94.80359 0.2631988270984618
0.98288 1.16008 107.17047 0.9623565555959435
0.95141 0.96167 102.85825 0.0033668393814485944
0.80036 0.97598 108.68827 0.7274746370787117
0.96647 1.10562 118.49198 0.6672148898928713
0.93767 0.87068 91.51636 0.43522497911873154
0.95553 1.07167 120.79306 0.49621951430084665
0.86713 1.00653 100.29794 0.309275649694061
0.96555 0.90737 92.67511 0.19704002115430966
1.04881 1.03156 121.39446 0.4847452086361363
1.04318 0.87399 97.76759 0.4252739289041677
0.96734 1.0263 107.71893 0.12857217818728223
0.99791 0.92083 103.84748 0.07992879113980939
0.88147 1.05753 108.02684 0.44071922449446044
0.9407 1.0268 119.2889 0.2718117301071175
0.9676 1.12025 102.00997 0.6242204877601973
1.14422 0.93113 117.02259 1.0224306617744612
1.03454 0.93734 120.55971 0.32765942992620234
0.88688 0.94456 90.32697 0.36370876436618943
1.03805 0.89982 93.60371 0.34279260622680385
1.13385 0.90534 99.57026 0.9010303658728391
1.12116 0.89266 117.3402 0.9539044485455914
1.02437 0.86002 106.9076 0.3858108956909281
1.05262 1.06234 92.21606 0.43826698927782326
0.99884 1.13392 88.44966 0.8004839343360652
0.83233 1.01397 102.27708 0.5347905898590649
1.09073 1.04069 91.71286 0.534197692155031
0.89677 1.05422 104.57732 0.3525001037113893
0.85723 0.99571 110.54707 0.3345267998549558
0.95628 1.16612 104.82448 1.0480687389536802
1.03023 0.92341 89.70058 0.3095921336066628
0.82753 0.98072 92.37318 0.6758921312018241
1.08568 0.93624 118.09946 0.5596123580207059
1.07721 0.86233 121.14868 0.8204101103213232
0.88524 0.88684 117.47276 0.4126908400422026
1.11336 0.93365 101.02344 0.6296516758995918
1.02162 0.83553 113.97541 0.574561979007613
0.83012 0.99164 105.47057 0.4885923625812425
1.06784 1.05998 97.65495 0.4493578221198422
0.78973 0.9929 122.25306 1.0353168934706631
0.85393 0.97049 93.60369 0.44516125189174943
0.89947 1.09413 121.98032 0.7866140281392993
0.98901 1.01233 112.90347 0.14780713077469726
0.99573 0.82219 118.80441 0.6717480756996239
1.01694 1.12437 120.76006 0.8546579355765432
0.93886 0.91973 92.20502 0.19628208763353622
0.98039 1.05822 115.91553 0.3476419854616908
0.98446 1.0483 91.85666 0.2678468596540913
0.89681 1.10266 109.86475 0.6934886371620925
1.07491 0.99338 105.33504 0.342949657782287
0.91202 0.97669 95.89483 0.12854370363879936
1.0277 0.9941 103.77305 0.13947255175707304
0.87421 1.0876 107.61156 0.6660072871864905
1.05409 0.84246 123.09954 0.8373699973003161
0.86412 0.96285 87.3214 0.5662781356831752
1.1626 0.95239 102.77606 1.0161564414004816
0.9663 1.07443 93.44615 0.37077752874687997
0.90942 0.91282 120.88736 0.2878046642007214
1.0221 1.1138 109.5301 0.6364215426323191
0.97024 1.14473 118.81654 0.978625591972343
0.96876 1.07088 118.81637 0.4532625081822511
0.87534 0.90225 116.06442 0.37431354020098717
1.01418 1.11321 87.71905 0.6744523902380102
0.86321 0.91995 95.37424 0.4378873109928331
0.93623 0.95787 87.14567 0.26085025177325283
0.99934 1.12723 115.22788 0.77371798447155
0.99969 0.96125 96.54654 0.07381552433961917
1.00227 1.15475 96.84342 0.8843624187624302
0.9968 0.8362 95.01202 0.5582606703653022
1.06001 1.00089 117.49424 0.4005242353991584
0.86601 1.03732 119.18308 0.5357782148304225
0.959 1.04582 87.82176 0.3374483153625626
1.06535 0.85657 120.8205 0.7687817982780487
0.99366 0.87931 96.64327 0.2615202914098612
0.99097 1.06917 89.67755 0.39049260894414467
1.11203 1.03145 98.70807 0.5941333457122117
1.08415 1.00786 94.34517 0.42182223864253654
1.03777 1.02073 87.12839 0.35124501268365016
1.03901 0.98805 86.95478 0.32195403578290543
0.78787 1.00345 109.66209 0.8890113962292465
1.11925 1.01739 102.50135 0.6227846018319332
0.8413 1.06041 109.99861 0.6886139311204214
0.99867 0.79893 89.83602 1.0371367642415592
0.95019 1.1647 112.646 1.1123905375888532
1.01386 1.06185 90.94493 0.36086865955832836
1.00752 0.97086 87.37913 0.23427230802567217
0.88705 0.97506 121.25216 0.31285894108118956
0.99953 0.87814 111.03138 0.2434258163370342
1.01272 1.02541 97.44738 0.17469511312026517
0.93895 1.01717 86.73286 0.3069087794262937
0.82427 1.00995 118.37375 0.6819248445013444
0.9036 1.00713 112.74198 0.18780124518466754
1.06887 1.04188 97.51086 0.39724799546377004
0.83303 1.05793 103.3457 0.7179888247721146
0.84139 1.06569 117.95686 0.8138655053372722
0.95929 1.10458 102.26779 0.5194088586796487
0.96217 0.80925 113.08598 0.6742236284555796
0.99971 0.89656 96.38998 0.20226166397186512
1.05287 0.94996 95.47355 0.2597263532151577
0.93751 1.03612 119.86883 0.3216471505653513
0.94676 1.16234 110.46307 1.073929266067365
0.8138 1.03771 103.59209 0.7640658976864565
1.00512 0.97797 112.5476 0.1129607147863914
1.08084 1.01378 97.19203 0.3949480701432569
0.87299 1.05716 102.86851 0.47022046559109576
1.02091 0.8014 96.47608 0.8873434343547675
0.9467 0.94977 99.34954 0.02711924924115089
1.09934 0.9453 121.47017 0.6962120498087261
0.99585 1.11747 97.21645 0.599385177403166
0.95119 0.91041 118.06237 0.17229643699158134
0.86992 0.92875 107.04035 0.25537950021218614
1.10066 1.03773 113.09043 0.625330979347917
1.09397 1.01779 107.96514 0.4949494849303043
0.93498 0.98718 119.97222 0.18431187998049994
1.07704 1.05282 92.21967 0.4972805052365278
0.91649 0.96629 93.10711 0.15952115034769032
1.02354 0.97944 111.38171 0.15415449517423252
0.97062 0.82612 105.21433 0.5020167721210905
0.85844 1.07897 87.20862 0.9096972519375195
0.98409 1.02852 87.27183 0.2831682733686239
0.9064 0.93122 106.44782 0.09855409568221625
0.93385 0.91761 118.67937 0.18077337257327433
0.96368 0.9144 119.32236 0.18418630400479294
0.86503 1.03697 103.23677 0.4102143780596927
1.12464 0.91424 87.70826 0.9260854819669115
1.00399 1.02242 96.61953 0.1555631547146783
1.05329 0.95672 109.02554 0.24822729424399959
0.93311 1.0531 105.0785 0.25289142956274857
1.08404 0.99875 100.25323 0.38705401579078824
1.01522 1.08388 115.38652 0.514176752497771
0.93017 0.89028 105.59017 0.15745281527593458
0.99987 1.08067 92.00699 0.4195734112400007
0.91982 1.01773 108.12728 0.1447937090535384
1.00924 1.08331 119.20136 0.5587199191730023
1.16571 1.00133 89.4032 1.0416533577562217
0.84404 1.04481 117.57114 0.6702795127242556
1.03766 0.94461 117.4031 0.2804477606300418
0.87457 0.96702 105.67749 0.19597845582887252
1.07384 0.89506 115.46104 0.5540617830514026
1.0752 1.0377 102.60084 0.4122793899993455
1.03503 1.03337 94.91522 0.2677740001024508
0.89867 0.88949 115.11932 0.30705400216978157
0.87055 1.02099 105.72927 0.31748262073919165
0.93507 1.16437 118.60661 1.2349532763918867
1.13962 0.98871 116.91294 0.8936572887851659
1.13803 0.96774 97.02878 0.7731513458526822
0.90008 1.11188 88.6817 0.8663685647641617
1.04395 1.00676 89.56923 0.3043634307817057
0.96592 0.95732 119.94927 0.14871053284281413
0.80445 0.98703 116.47143 0.7690363578315103
0.96627 0.88629 97.90445 0.19218504286904953
1.11479 0.95229 104.95938 0.6091693498418662
1.08072 0.86642 120.55268 0.811075534511476
0.96768 1.04497 100.88538 0.18485651032465533
0.97992 0.98068 111.83348 0.06406467420092736
1.08809 1.03766 96.89203 0.47770864275534297
0.95379 0.9397 115.99709 0.0901839583975791
1.08397 1.00355 109.17625 0.4276986719930901
1.01557 0.94049 107.17088 0.10166555890748748
1.0722 0.89947 99.66132 0.4539230569476877
1.05809 0.84488 113.90282 0.6871921827822353
1.04164 0.89455 100.96178 0.30558912271958977
1.14974 0.95834 118.826 1.0403851503978379
0.79866 0.99981 118.55527 0.878970649602849
0.89377 0.90659 95.13274 0.3217872041569319
0.91428 1.08902 100.39185 0.5081739562336007
0.99813 1.00079 88.30498 0.21566499368855194
1.03606 0.95395 115.09826 0.23551201934784471
0.96703 0.90586 121.47695 0.2489181154794063
1.05176 0.94905 92.87422 0.28575632094113074
0.95192 0.93654 118.27316 0.12830125587927468
0.91576 0.88992 90.55267 0.42309513671404525
0.90704 1.00484 120.59086 0.28703843311228117
1.01277 0.92825 87.5363 0.3006914434302263
0.98753 0.90164 96.64235 0.1615214644846135
0.91565 0.91304 107.46105 0.1140522730138787
1.01091 0.91402 114.43325 0.19094140782015984
1.05155 0.88737 107.23529 0.3804819049025816
0.91546 1.0193 94.86166 0.20865195286182406
0.89486 0.90721 99.15918 0.24610905352649043
1.11737 0.93989 114.6584 0.734096612864424
1.00609 0.96191 114.04947 0.12328566849200415
1.08123 0.88824 88.31991 0.716433773415412
1.0175 0.87423 119.16191 0.4171541005850494
0.93116 0.94743 85.34004 0.3468778877106127
0.89906 1.07196 86.80563 0.6477843390813594
0.99274 1.14138 117.40032 0.9148251185121552
1.00474 1.02186 103.29724 0.13850953695927246
0.97193 1.15424 99.07616 0.8996426918280225
0.96379 0.86888 117.11843 0.3119429350271588
0.95216 1.01219 100.23938 0.08090930961423985
0.87925 0.97367 102.12863 0.187634874728918
0.92463 0.88774 90.59342 0.40225875023943397
0.99627 0.91818 99.30835 0.10047428644717987
1.11573 0.97678 117.92735 0.7266495979557563
0.97833 1.19415 90.16111 1.3394650634091925
0.99441 0.8382 89.59539 0.6755588013719132
0.9779 1.14343 88.73162 0.8872053484114022
0.93897 0.9362 111.24478 0.04910666471899642
0.94645 0.94617 86.6129 0.2732083688476547
0.99065 0.80848 101.40318 0.688208279168126
1.09139 0.99065 104.46333 0.4300986211071094
1.06573 0.94403 89.94286 0.4046086684569966
1.08298 0.87816 121.70584 0.7901506686937304
1.07975 0.90994 97.47386 0.47711936300521635
1.02712 0.8676 91.09076 0.5050150437720955
1.11109 0.92743 116.57041 0.7384699651383895
0.85708 1.07871 101.3932 0.6954865377875165
1.05721 1.04007 100.85254 0.3400914078036215
0.86017 0.92795 120.61384 0.4631237860968613
1.09072 0.88162 111.79859 0.6836535634221855
0.98351 1.09592 99.10106 0.45154818667394375
0.98858 0.88615 111.85854 0.19555507041352052
0.89417 0.91649 94.60614 0.2950064439446687
0.95707 1.14897 120.38092 1.0620774877213368
0.9854 0.88346 109.6135 0.18450545477135938
1.18043 0.95398 89.56563 1.271434558875871
0.90347 1.00395 87.0182 0.3794068990087135
0.99227 0.86018 86.23651 0.6244443290766057
0.92619 0.90351 94.25912 0.23437073919997906
1.11444 1.01054 102.01228 0.5826615053162937
0.90871 1.02328 109.95227 0.20113421862516115
0.97688 0.92034 117.87371 0.15670507249986645
0.96283 0.82494 106.3568 0.5104854566861254
0.91016 0.93675 114.71024 0.1356165211162654
0.83609 1.06069 99.73959 0.7315200475171768
0.86783 0.98868 87.33025 0.5341794743638002
1.03554 0.81875 85.30107 1.0848957633981184
0.96599 0.94651 102.60861 0.0077071987783741535
1.01873 0.9307 89.08039 0.2714675013710687
0.99402 0.8031 122.18531 0.9042765859518156
0.8909 1.1105 88.3019 0.9097013337897866
0.80696 1.00126 100.92749 0.7234769730695861
0.97495 0.87765 109.74948 0.19752371255859547
1.09099 0.94159 98.22707 0.4619994686162271
0.91035 1.0229 93.22544 0.258958472813283
1.02367 1.02028 90.78628 0.25152807962633766
1.03259 0.86217 88.94603 0.6101016381045913
1.10779 0.96771 107.27815 0.5532228572257236
1.03758 0.81487 91.67053 0.9231266729780191
0.98639 1.12798 106.65144 0.6894456080532326
1.08574 0.95979 89.25161 0.4991782811164343
0.94045 0.96439 95.54753 0.06940832230605638
0.98872 1.03224 98.99479 0.1522695207540894
1.0038 0.82101 116.0255 0.6529103794322755
0.96507 1.09195 102.61663 0.43071509652629747
1.03144 0.85001 102.36228 0.4760805989801939
1.03535 0.91572 98.76972 0.22391674013331708
1.12824 0.97534 120.0872 0.8584710699824531
0.98369 0.87623 89.77894 0.40762934633466424
0.96503 0.94667 102.97733 0.006465910092441252
1.04872 1.05133 114.78152 0.4465538252065227
0.92751 0.88823 114.54079 0.22143537303493094
0.92387 1.04844 112.14996 0.29177383688335723
0.87214 1.05031 117.26153 0.5379632920744435
0.8653 0.90683 114.86913 0.39644656442625226
0.9046 1.05937 97.97581 0.3738763406654596
0.92235 0.85233 110.34778 0.3855234554988182
0.8829 1.10234 90.65277 0.8410069051969606
1.03314 1.02748 105.24515 0.2307486494066598
0.90664 1.12388 105.93824 0.8082130457125868
0.98819 1.01698 100.04976 0.10293474796797723
0.99412 0.85748 105.90733 0.31355893771261845
0.97045 1.06512 90.31462 0.36367295228941054
0.93137 0.84717 118.64948 0.4987516837929957
0.80173 0.97312 110.59129 0.7217811739861196
0.8584 0.92627 106.52963 0.3275411247009137
1.15022 0.91813 114.43344 1.0861268794523435
1.10671 0.98519 117.07274 0.6489708382138684
0.83089 1.0382 89.00888 0.8583590804709176
1.14586 0.96501 89.9745 0.9100735632662356
0.98982 1.03613 108.76818 0.18617006661735036
0.93829 0.92545 108.63618 0.04898054014347713
0.98336 0.78589 108.83321 0.8770228170095924
0.99 0.95191 90.29652 0.15816599556797759
1.01835 0.83192 102.62024 0.5493681235362932
0.98639 0.89291 101.2599 0.1485355069926127
1.00583 1.07785 120.74244 0.5500800867752744
0.99701 0.87492 99.92516 0.25212637321217135
0.98103 1.09997 95.39199 0.4946157672897392
0.91499 1.09255 111.85323 0.5737916199382279
1.03704 0.9031 96.30505 0.2910261262897731
0.91523 1.0955 95.83701 0.5775881115213803
1.17067 0.94473 113.53565 1.1980450013072084
1.06949 0.9576 95.242 0.33418913770596975
0.92879 1.04209 90.54515 0.3212428205756379
1.10798 0.94956 104.10814 0.5599007214639271
1.0247 0.79748 123.77238 1.0782876721931092
0.91599 1.13796 113.46319 0.9632195793225476
0.91942 0.92358 91.03184 0.2618037434298331
1.11685 0.97237 101.89165 0.5948214229659983
1.03673 0.90935 102.0271 0.23206714790862798
1.02739 1.01781 110.47598 0.22299014839813974
1.00262 1.0372 105.51901 0.18966795327449662
0.92316 0.90222 90.22691 0.3490403309817281
0.94637 1.04944 86.78834 0.39299915467060215
0.88492 0.95474 122.04749 0.33344659863993376
0.83529 0.99051 89.79644 0.689585089915353
1.0626 0.93425 90.63971 0.3971039847241068
0.9506 0.82201 110.76493 0.5554669736521658
0.88966 0.9671 92.73211 0.2656848084549522
1.01533 0.97228 89.46596 0.20478646790361743
0.9062 0.99158 104.87992 0.10309193249579685
0.99516 0.98209 107.55761 0.05656965371343027
0.93927 0.89195 105.00375 0.13684103080933088
0.9219 1.09491 101.17169 0.5243371594835488
0.96355 1.13862 90.95001 0.8386110133944655
1.09913 1.05409 90.63955 0.6209683178909587
1.10577 0.9297 101.31267 0.5816797818637826
0.99921 0.85508 113.60173 0.3814828285328299
1.01314 0.86187 113.4293 0.3805623297702184
0.90041 0.96014 121.01188 0.25391470839201247
0.87811 0.95335 118.01331 0.28439506394008707
0.90512 0.87362 96.50716 0.406500937135871
0.91607 1.11034 114.43075 0.7346738957572498
0.98305 1.09369 87.54543 0.5554731744555624
0.96523 0.80602 105.3495 0.6761449621482235
0.87504 0.95466 119.03758 0.3160951517678919
1.02058 0.84297 123.53668 0.6910530219084962
1.07587 0.90283 86.54857 0.6596962533505125
1.09782 1.02886 103.74683 0.5122768839786331
0.9882 1.03026 94.09591 0.18077503874952872
0.85064 1.02781 117.61901 0.5527008901606345
0.91154 1.12824 93.09393 0.8770843920836648
1.11081 0.94636 97.02492 0.5964464984658895
0.89663 1.09699 121.47687 0.8091657451994734
1.03787 1.00803 97.2478 0.20459294953254525
0.84049 0.98894 99.37843 0.44886034560362437
0.9869 1.15208 92.17315 0.9037372804459025
0.89602 0.96467 109.55352 0.1189544335723195
1.05353 0.9112 121.37094 0.48161566049579163
0.9686 0.88697 112.84687 0.17905526032327934
0.84901 1.05833 118.79246 0.7339772601779041
1.10491 0.95688 104.61254 0.5295075649193681
1.01976 0.8115 102.66301 0.7175766260709453
1.0571 0.89231 106.78742 0.3891741949279877
0.8397 1.05342 92.85374 0.7619064733986037
1.06325 1.08209 88.29775 0.5986183633769868
1.05963 1.03977 112.82712 0.4249487589574015
1.02298 1.09562 108.94492 0.5214791860603925
0.94672 1.15215 119.74858 1.1017416916386567
0.88587 1.04104 86.2824 0.5813021608689228
1.03963 0.85635 86.11653 0.7595343338876872
0.86935 0.97383 101.72553 0.23830964234436086
1.10622 1.04723 95.66864 0.601679983939543
1.00543 0.98475 89.54514 0.1865113029589457
0.91279 0.89176 120.01348 0.33182179146779345
1.05939 0.94419 118.61303 0.40189467430197245
0.88587 0.92546 114.23807 0.23176403914550306
1.00102 1.13187 116.86077 0.8330368583510035
1.02409 0.88474 97.4938 0.3019106540476022
0.91282 1.04234 99.28793 0.2575252039527885
1.02138 0.8194 120.69691 0.8016476803217855
0.94715 1.0071 102.1626 0.06579423730984899
1.01049 1.09722 112.4278 0.5460825530220076
0.99631 1.06851 95.05296 0.3275169785099532
0.93615 1.07364 113.06299 0.4159513817610855
1.08407 0.996 114.66537 0.47942708714262966
1.07134 1.05292 107.15588 0.4627552164737492
0.99161 0.84011 85.13341 0.818840954694936
1.02758 0.94945 96.71126 0.15081127315908027
0.87975 0.96448 111.49094 0.19461669309821394
0.92946 0.97772 94.60143 0.10513265377722981
1.02188 1.07595 112.52639 0.4495730585137102
0.94927 1.05687 121.26853 0.43016727260736354
1.03285 0.83613 90.7111 0.7485478546017224
1.08611 1.00343 107.21154 0.42462286620870926
1.13258 1.00557 91.70399 0.7477227034751449
0.91572 1.0237 94.15329 0.23110759765245667
1.11501 1.01801 107.14622 0.6187185016457598
0.97511 1.20367 90.51077 1.4453834744406795
0.9616 0.95934 101.3934 0.005798545766279121
0.85753 0.96703 92.15383 0.45761073566963517
0.98395 1.06334 101.86926 0.2697965501625295
1.08501 0.85977 112.65462 0.7624200735436567
1.00863 1.12509 94.74036 0.6693002355310094
0.97758 0.91338 119.38603 0.19790906806583272
1.00897 1.13721 98.75318 0.7412208201401398
0.89732 1.05826 106.60905 0.37671785811517194
1.08752 0.95767 94.78869 0.439613440622155
0.98567 1.19048 89.80767 1.2904981104661932
0.98243 0.93878 112.49396 0.06776308411028169
0.80944 1.0368 90.92212 0.9912725163092094
1.00715 0.9721 91.03477 0.15923653131559445
0.942 0.92927 118.74455 0.15103598221393677
1.02413 1.03374 103.60179 0.21791263037860606
1.0378 1.0948 110.89475 0.5674525599724093
0.93239 0.94299 108.71703 0.033964211886883575
0.98493 1.1278 89.56376 0.7457747567371771
1.02469 1.01332 92.04802 0.2226592044244044
0.86379 0.93588 122.83362 0.4765929727887218
1.14308 0.94229 100.08306 0.8578184583508577
1.09258 1.03617 113.40242 0.5800293246818707
1.01403 1.07276 121.21003 0.5455474171860273
0.94745 1.165 88.51839 1.1535824162248516
0.87805 1.00882 92.61385 0.36501890788119695
0.89829 1.0308 114.59396 0.3059860701182707
0.9939 0.93564 106.48225 0.05081769002247925
0.90292 1.02715 106.84415 0.21534482591801524
1.05196 0.85755 116.76449 0.6146459976839184
1.14842 0.93263 97.84115 0.9418195077591229
0.88167 1.10718 96.45693 0.8030019529965243
0.98774 0.89925 109.98456 0.13421938627626948
1.00075 0.80905 115.97146 0.7438945909695212
0.85122 0.92827 110.57666 0.37876492137743106
0.84498 0.95413 109.07376 0.37227936940370465
0.85493 1.05829 119.35982 0.7083019844538125
1.07685 0.9381 99.68468 0.3747975946524724
0.943 1.08069 99.47722 0.3898505693052792
1.05239 0.99182 91.48901 0.2922163432253574
0.93144 1.08376 116.46304 0.5311036362488012
0.91061 0.87008 117.32041 0.3924032711221193
0.86954 0.99736 120.88816 0.4158390030200996
1.14072 0.9427 92.31755 0.8875626570873396
0.98819 1.18791 88.80659 1.2740732663020435
0.90967 1.12896 109.60786 0.8642808260898194
0.93528 1.01982 96.49529 0.14719594260864993
0.81772 1.00318 108.05288 0.6091940813296424
0.94163 1.1062 108.53453 0.5824359743053836
1.06 0.95396 88.41208 0.39018679577112936
0.94519 0.81917 118.38963 0.6819183628182537
1.0058 1.14106 102.6641 0.7725230542479393
0.89348 1.08411 89.585 0.6809083506832663
0.98329 0.98824 86.33799 0.23767529513195162
1.12901 0.92646 107.76056 0.7959631117119464
0.94328 0.97488 119.78601 0.15707236010844544
1.05804 1.00615 102.54667 0.26901440199106724
0.98891 1.1646 99.10756 0.9722002786726216
0.99339 1.12516 103.8699 0.6538493985250058
1.01332 0.91688 86.27471 0.36977997953036534
1.12638 0.92802 104.71097 0.7540653804262745
0.97 0.87825 98.26946 0.2249365966752575
0.83471 1.00545 106.39232 0.4832656604845139
0.96107 1.17583 102.84872 1.1272748949781348
1.03812 1.03787 96.19273 0.28096185446354055
0.8933 0.93335 95.55181 0.2337481983054633
0.99923 1.02275 115.38398 0.2240464028387402
1.11721 0.99943 115.24479 0.701437212136327
0.9502 0.90194 96.84193 0.15228255686479192
0.80855 1.03695 91.45222 0.9860709415706175
1.0422 0.99735 95.02599 0.21981876128844383
0.86314 1.05774 88.05984 0.7348649467342643
1.00528 0.78535 102.38427 0.9324121642568706
0.93419 0.93587 86.41996 0.32613405506940535
1.05346 0.99044 97.82898 0.23834159700331256
0.98402 0.89303 110.31034 0.15107204577357797
1.02304 0.9131 108.91285 0.18228587427753504
0.91158 0.8616 111.35947 0.3667284592234245
1.04226 0.9377 115.09635 0.2749708363008728
1.02389 0.97126 93.45419 0.16315276827138447
1.00218 0.8079 122.23126 0.8770973907699633
0.99564 0.95313 90.94994 0.15084457978130295
0.85697 1.02831 89.46232 0.6154592120460864
1.01084 0.94214 87.86774 0.258339779518378
1.12331 1.01121 90.37513 0.6998502513400822
0.91659 0.86494 108.06505 0.3161207549287054
0.86761 1.02069 95.92018 0.39476485026488684
1.16136 0.9768 109.80489 1.002630861667291
0.98576 1.0528 100.09825 0.22452451819888922
1.0347 0.95487 90.70405 0.24639924045192174
0.83586 0.95936 105.16865 0.4306043126499642
0.9515 0.88218 104.13349 0.16702511158718825
0.88937 1.11556 103.544 0.8039679705258523
0.87003 0.91096 122.30303 0.49386549769972377
1.11648 0.89765 108.20545 0.7915802416556262
0.89642 0.91592 96.13844 0.2566555368657503
0.96511 0.88038 103.03087 0.1751321455954613
1.0483 1.0587 111.72355 0.4362784172778267
0.85508 0.98271 100.14702 0.33803829993031853
0.9454 0.89432 115.40186 0.18465893911065323
0.89505 0.97273 111.05168 0.13684699380365473
1.07106 1.02767 115.37227 0.4747431015774074
1.02872 1.03517 107.85056 0.255382042680922
0.86554 1.02612 114.64803 0.42194909458249386
0.90699 1.10858 116.34134 0.7758418513120394
1.05884 0.99495 102.40365 0.25779015333103095
0.89049 0.93682 115.08117 0.20382634722919168
0.8693 0.89772 108.21268 0.36017765514843886
0.94436 0.83522 96.06216 0.5598782759094084
0.88887 0.93646 93.13163 0.2975449928380859
0.98426 1.19261 90.27528 1.3090286599660892
0.94834 1.16989 120.6679 1.289951318709575
0.99658 1.12131 90.41282 0.6827975044779995
1.02628 1.09032 117.48764 0.6015854168056013
0.89672 0.88531 101.18417 0.3086027112708348
1.01262 0.88725 99.05956 0.24088001674148984
0.91017 0.87064 116.69324 0.38063059735510324
1.08207 1.0099 119.93497 0.5652139666035874
1.01273 0.99667 118.41646 0.23552226067216714
0.88497 1.00911 87.06265 0.4713381023692146
0.79533 0.99192 103.87106 0.7964901303043186
0.85494 1.0268 85.32207 0.754826392412057
1.00436 0.87969 85.5544 0.5409046615510739
1.02478 0.83256 106.96952 0.5600209394647377
1.07092 0.94278 92.90773 0.38801722186333276
0.95074 1.17017 101.82314 1.0938701602019556
1.04038 1.02457 117.25746 0.3661223935284839
0.93412 1.0948 97.3897 0.5075163255314441
0.89638 1.06224 94.63258 0.45435555290723045
1.01065 1.0696 99.21729 0.3289988382262928
0.98527 1.10024 117.08651 0.605849561134074
1.09131 0.87365 99.76865 0.6979787236238072
1.0191 0.84836 90.55693 0.6177662024876118
1.02123 0.9818 105.55176 0.11046910633785098
0.948 1.08898 94.21702 0.4681560429701998
0.97638 1.02403 117.8787 0.235077384450964
0.82665 1.01818 95.86741 0.664600314852209
1.10644 0.95193 102.60076 0.5423009987983202
0.97168 0.94978 95.09251 0.06623151648693483
0.87777 0.96137 86.31343 0.5192350920721743
1.03664 0.84068 90.51492 0.7327314750193237
0.97027 0.94636 114.54286 0.07195604279609656
1.09445 0.99476 97.59842 0.4500279824581172
0.93571 1.10839 97.58126 0.5986660369288885
1.08958 0.89512 100.30509 0.5815534887498077
1.08203 0.96403 89.82436 0.46342781703123426
1.11109 0.99709 93.29204 0.5823867005414309
1.0242 0.93709 99.54438 0.13518061497763117
0.90331 0.94827 94.85666 0.18157508199413347
0.90055 1.11608 120.84025 0.936219722505916
1.01001 0.90532 105.52132 0.1485061874692932
0.92895 1.05581 116.44684 0.37176148934497566
1.12257 1.0255 91.03919 0.6987063343960778
0.89384 1.09408 102.08241 0.6143431232082602
0.79677 1.02014 88.79218 1.133704107032562
0.89134 1.02576 108.20313 0.2541029030567479
0.88798 1.0343 90.98941 0.4260501352561433
0.9958 0.79397 91.50367 1.0339959029843877
1.07752 1.05977 95.62597 0.49620346798404696
0.94206 0.87798 106.31218 0.19197083045036786
1.01325 1.11693 119.88798 0.783446201475118
0.94091 0.88953 95.33081 0.23976179066022182
1.01626 1.04275 93.18605 0.26751927953930865
0.94583 1.09195 91.56543 0.5231419255463764
0.9827 0.97189 95.42518 0.06271841417396941
1.08304 0.97063 117.16593 0.49737725111859826
1.02707 0.925 114.08921 0.21899606956304207
0.97372 1.06481 102.07306 0.27422936235670003
0.96557 1.08965 100.81218 0.4158201825141604
0.85148 0.93221 123.72469 0.5832630082971862
1.10229 0.91144 95.75385 0.6401797202421291
0.89182 1.04709 90.65432 0.46694374772353475
1.03749 0.9193 101.12876 0.2116616662652806
0.80743 1.0138 97.38201 0.794086585901107
1.05465 0.89567 101.96012 0.360766061283004
0.99333 1.01034 95.37476 0.12154835418478824
