c_1 c_2 c_3 delta_int
-0.3294582119796174 0.16180009579102503 -0.0061521185592480765 0.0389652579
0.35312647286703935 0.06038147756338905 0.013209876324005429 -0.0431695583
0.13303820998910332 0.11726940418790877 -0.25868133095795093 -0.0145431601
0.029558650023541216 -0.04539329543814857 0.19470340636167793 0.0040500634
0.27139895141937637 0.1083706038570987 -0.038621324212515705 -0.0404344295
0.012687151366979111 0.01200093625112964 0.04774524424924681 0.0000349333
0.05832078050591392 0.1940806258469716 0.12680795838691136 -0.0118872503
0.1273740227207264 -0.18381029161631648 0.136624121971655 0.0255796477
-0.2679194072338652 -0.03638173095262356 -0.21541911663207397 -0.0027746346
-0.26639989625592564 0.09786353119981211 0.15467171859082673 0.0235824704
-0.2294062149907018 0.07671560708212434 0.04561430095755781 0.0140557606
-0.016102144912563676 0.1555936961859727 0.23695074699944998 0.0053710619
0.10405711389840681 -0.011754526489086925 -0.13019370015681958 0.0011065885
-0.21840915154218382 0.1841480203649707 0.1306909492914787 0.0304435504
0.043397422850453476 -0.056473360334219534 0.16324801409935175 0.0041298789
0.14721483918243897 0.07856560338408909 -0.12124856786902666 -0.0136119958
-0.3349276597433151 0.06364831276607942 -0.037363682915646346 0.0177436156
-0.1106669164692583 0.17008003204310224 -0.2273072552863279 0.0186837646
-0.386063265149145 0.21122122693864262 -0.050176348001885696 0.0566735085
0.33303504776967047 -0.02453102897647471 0.019817021289443137 -0.0081765586
-0.10492035847162455 0.0947443050323061 0.15257833815766114 0.0103568389
-0.37609845902328165 0.08760003498994214 0.18858270983727451 0.0324591431
-0.33325457435241107 0.021046078967145304 -0.2585458931991125 0.0167128686
-0.01930950853742059 -0.05713741268513739 -0.1982242437767706 0.0021387739
0.1865583724420871 0.2779198433166543 0.2089515358659127 -0.0519443427
0.015554172544152721 0.1288359191709724 -0.2503862733911511 0.0019552404
-0.2534402599369638 -0.07399346874166304 -0.13723185905017138 -0.0163336659
-0.04529555493071981 -0.19154868383852836 0.058132337552987724 -0.0120632288
-0.34959383787231274 0.14670853370698628 0.12154752404163141 0.0404152553
-0.1260788401978605 -0.04215926792927815 -0.10679970448445017 -0.0046511563
0.12416511862232829 0.22692023615467158 -0.299205139474776 -0.0248511152
-0.21759813762907942 -0.17594023841407025 0.011826889621543588 -0.0435367667
-0.33285430842149377 0.08656030711759388 0.06289635660302896 0.0236319427
0.304546961074711 -0.03259535870406716 -0.29674581867713323 -0.0058306854
0.113238676851273 0.21517119755099925 0.08731435620961943 -0.0256285787
0.03917345189501567 0.043482363700883875 0.013060245730792484 -0.0018927423
0.2610163699997183 -0.055912638054253325 0.06782011554159695 0.0072756684
-0.2197775399082032 0.1836833617576216 -0.27269803842994256 0.0377554957
-0.0017554533836924673 0.1205551538895807 0.15515401620303582 0.0011802535
-0.03515559805732294 0.11088523717982895 -0.10807953316471586 0.0036650928
0.1085997836792921 0.07455847450466173 -0.20943790480090183 -0.0071889346
0.34779556503938824 0.17884594164568857 -0.03410506199468172 -0.0811696521
0.12571663953155945 0.15263849407609503 0.12894286034286792 -0.0202057360
-8.765139448155268e-05 -0.12197386231481497 -0.049954158120745405 -0.0006920946
0.3279104705122857 0.1281930420176696 -0.16382325814973478 -0.0601727924
0.241331473168502 -0.17096274773581535 -0.2089048895934685 0.0414218506
-0.3287853077500399 0.21605612793178164 -0.0006539938621115404 0.0483959719
-0.2759100815558379 -0.18749466243768984 0.2689348059781648 -0.0439126797
-0.0022613861939587213 0.17828783390638783 -0.20303845830823075 0.0014583639
0.10979229117210607 0.27969603313341074 -0.07035203907842986 -0.0323536907
-0.1905372726811354 0.20542269595662097 -0.11036467408672032 0.0280849672
-0.25348479389132894 0.20731256267986128 -0.0025585921945698795 0.0359947125
-0.18473228088527147 -0.07399544060126015 -0.005211715591243976 -0.0148216446
-0.33850271332542176 -0.11505597437702758 -0.05271525453723665 -0.0373326822
-0.09938199603444628 -0.0026842365394961903 -0.2172845669708576 0.0046284558
-0.3498103513533162 -0.17442628530776452 0.05464302164706913 -0.0614866951
-0.2144571043863462 0.04563455191444086 0.21595906884736024 0.0139296657
0.35820853821003873 0.22512646975301204 0.11845669014045195 -0.0990388766
-0.07202962383617463 -0.06620704735201281 0.1483334339785142 -0.0030840343
0.3334995462783689 -0.13184507377310353 0.01808360305089756 0.0364791605
-0.04166641755573858 0.2813850648120808 -0.2651984766774532 0.0093739265
0.2509147369081958 -0.14734124693645317 0.1914753315381618 0.0350729392
0.29477755186810484 -0.1324499048008192 0.08790785634767624 0.0342581377
0.30499753655847583 -0.03897601111691651 -0.14676740434182614 -0.0011571643
-0.38003629608115946 0.15902062263515332 -0.251489842514538 0.0539942878
0.03848874251550102 -0.06644504406154515 0.05245734521282199 0.0025530914
-0.027702969764561394 0.08521676215197582 -0.23370553787398715 0.0066115196
0.19784962169576226 0.049611503456684 -0.18756609310754632 -0.0142562958
0.299920268671337 -0.16520998575621554 -0.25247125809115645 0.0445460738
0.3513293920991144 0.007645606477828935 0.23503760327639656 -0.0258634047
0.33345856207896357 0.06214868183354738 0.13612273152122994 -0.0402209967
0.17243323649120232 0.06561829061138219 -0.21122613007501462 -0.0137128579
0.15349808796772343 0.2907537873445281 0.2477901932972091 -0.0428548436
0.06618408974572172 0.09207062067031362 -0.28701218312203525 -0.0013315581
0.035031694442079445 0.10299279630287304 0.21055422250072614 -0.0008909005
0.08980552074640175 -0.18363089789460252 0.12644872117544956 0.0179624105
0.025092219678228958 -0.1926281904174567 0.18516974535178005 0.0058411680
-0.30611579106077513 0.14338999864726162 -0.1398066403123287 0.0353850094
0.1503307686067732 -0.1767374887551303 0.2210688892820942 0.0292398158
0.17050622533589638 -0.035599564761795 -0.06262205846032141 0.0035210902
0.28281510585523445 0.02796813795122821 0.1539774632740903 -0.0203072807
0.20027446660355147 0.2745906324472704 0.183671487004764 -0.0561010207
-0.3542370830936243 -0.03516665697696644 0.28467734993015115 0.0030506478
-0.08669966410503802 0.003332921106138108 -0.16919850066147502 0.0030229443
-0.053778184148027375 -0.019059813430737142 -0.19231090891840363 0.0025382831
-0.022541438073518105 0.2801990623791731 -0.09917345663341595 -0.0004230911
-0.03235046184762575 0.11116858675135101 -0.017884433430415077 0.0023491083
-0.19324133227806412 0.01287946595839843 0.22131245768371413 0.0078944339
-0.37503161243606997 0.1259930212960801 -0.06704887727464257 0.0371784392
0.008241609093019728 0.2282992765796461 -0.13048014259368973 -0.0042133739
-0.08914577914959029 -0.12239599111173688 -0.06748150689407634 -0.0124950764
-0.1148855605647289 0.1888766667210725 0.05815632661241381 0.0149901876
0.32488152864145703 0.0305988392959214 0.22019402018457934 -0.0288681085
-0.3884208098275883 -0.003612320293386012 -0.2963349131037523 0.0153425347
0.11240324585844358 0.15736125734872222 0.1814724626863037 -0.0175078997
-0.19437459614546995 -0.08435037362930867 -0.06513610144468893 -0.0172088458
-0.1840673126949545 -0.17224163863484004 -0.003911098665391206 -0.0368788339
0.11841210676515358 0.12706368371120288 0.1042732200229069 -0.0161806839
0.30468435226326135 -0.03447193806895684 0.21577358635177807 -0.0035869259
0.1653930100045502 0.2684729439874074 -0.13812624806125184 -0.0453162303
-0.3324054430253934 0.14800689703367165 0.07915189377354795 0.0374401828
0.2220638067307366 0.01107891253114797 -0.03297007084387876 -0.0087921091
-0.3448241377198444 -0.1802120503742874 0.157722136832421 -0.0593024109
-0.18206807995355878 -0.0164697251207534 -0.2951074833625311 0.0077192329
-0.08484941414001423 -0.17343739335971278 -0.027369264146445475 -0.0186606867
0.16593588130179257 -0.0562524796527671 -0.07443681504608742 0.0073817195
0.3650673732946074 -0.11829118591085194 -0.022846541486545788 0.0306334940
-0.029266362528911558 0.09932454618893784 0.2599493413658711 0.0081097889
-0.1198598172888331 -0.16589075089729008 -0.2969857519256743 -0.0126882816
0.37844069480856035 -0.1266544487881146 0.2982943895439404 0.0262533706
-0.3388371346214226 0.2026042461433667 0.25670514065160266 0.0567341893
-0.07076774435506784 -0.1727883804414237 0.18748419387264656 -0.0122461953
-0.18110127439591783 0.008243702979909 -0.13212504051492505 0.0027303382
0.163575554074248 0.14398127929706062 0.2892626415532386 -0.0233400853
0.2840609310505973 -0.11701781165351502 -0.24708686269114155 0.0255730413
0.2924911344198985 0.2855365250585454 -0.16428708942655665 -0.0900783446
-0.07210558148273628 -0.15241945798866294 0.17808681330676662 -0.0106199882
0.055314944712198444 0.22531116983679012 -0.11485543185740259 -0.0138408690
-0.1440272809086227 -0.16653740623264454 -0.2670760562839895 -0.0189357631
-0.19196758796592764 -0.11739618994508305 0.16720163450539713 -0.0209818490
0.24269755900403375 0.28410180313561123 -0.12109402700698856 -0.0722791084
0.3424475003389927 0.22944925451785161 -0.14417392603820495 -0.0944864078
0.09539337472661764 0.2178612691550627 0.005633588850104652 -0.0225103940
-0.2358647186769401 0.28675976572813733 0.23323485960723483 0.0476373070
-0.08049765122965058 0.05268942727155723 -0.21545039650860232 0.0083693509
-0.11803547173944598 -0.18617839161160116 0.05766271113121818 -0.0269205894
-0.12463214957163904 -0.18118932836880924 0.23666446969969257 -0.0206533208
-0.021482344381006185 -0.13759303155032382 0.21669166460915712 -0.0003745271
-0.024581713795788523 -0.017842208004116046 -0.24276569174568086 0.0048768583
-0.19679006685451336 -0.04549376225041436 -0.12978615248848396 -0.0073815180
-0.005973739205529675 0.1689433326980368 0.08262972023260691 -0.0006964568
-0.08255672698571095 0.18095808800351829 -0.07953733195846158 0.0103616355
-0.298856529457667 0.03512324438174998 -0.0245788617730806 0.0086047204
0.39444040875129005 0.08583740910797798 0.03884341741481854 -0.0632319002
0.21841081194956385 0.2454800931013004 -0.20557878413155947 -0.0561397449
0.21914711067334075 -0.046798845835953826 0.14173262672977094 0.0054313752
-0.31813262452535757 -0.01501129558550058 0.2156788051110619 0.0030782022
0.3020131841693747 0.18840168253099127 0.09716723275011407 -0.0694630362
0.31577570783028724 -0.03919826444169782 0.24328530615264665 -0.0035655378
0.35651250588423855 0.17657675366700631 -0.03573819617414261 -0.0833498186
0.16472514381535103 0.00507297194030713 -0.0028914075935530664 -0.0038320985
0.15694751456479908 0.015547525452708929 -0.20398685829164975 -0.0039456990
-0.2355951139976825 -0.11203952191519943 0.12433017889950143 -0.0257560424
-0.3153205181701723 0.017882910467038764 -0.16406861176835186 0.0088255730
0.3219608987376552 -0.040972598108846486 0.07179604543406537 -0.0010628544
0.32382596270624 0.13436114106154343 -0.01633466451259205 -0.0603850531
-0.3179447959064896 0.11800142182169379 -0.16376400402984193 0.0326918839
0.12926505322445447 -0.09402266763716512 0.2989604095212815 0.0144397885
0.1519171888391353 0.23220229760626607 -0.2929929694081926 -0.0330444432
0.2306790341184644 -0.020136122296611967 0.034183698003420235 -0.0016595001
-0.27688443159448245 -0.1852200381164911 -0.29348410168879924 -0.0407449961
-0.07946213973199569 -0.15771422038683633 -0.22651692211159663 -0.0102450665
0.39172776966728645 0.10553471716259985 0.26013761877945574 -0.0733409125
-0.06641690127562631 0.08631062666209056 0.04503110931582233 0.0046983399
0.18935663089839924 0.003290606632575025 0.11365189470520318 -0.0045608186
-0.1959735875404134 -0.028185418499172863 0.17058890182090936 -0.0022351521
-0.25592467134131175 0.24353372227590298 0.10743466447541423 0.0420252988
-0.107347575395891 0.07734601813097128 0.23860594227546328 0.0129199761
-0.02764576671917643 0.12145368655924227 -0.20701800686302427 0.0058513634
0.32261144743649356 0.16373522126695006 0.2785423821767773 -0.0697017221
0.3556708793303529 0.04208079342527918 0.18967028006013603 -0.0386180577
-0.23816302532868358 0.27113765566160963 0.10111075902520321 0.0414987212
-0.2940702959554147 0.11679186062843884 0.2863743885111692 0.0378730572
-0.353948547565371 0.24007960441509052 0.18094838340159852 0.0606482620
-0.3896547164296662 0.21060483287850154 -0.011071495254818903 0.0567565761
0.023777891307624532 0.14180645194838587 -0.25061016601790476 0.0003716985
0.2858641147421306 0.2774664740628498 -0.28760400810921277 -0.0849068811
-0.15460894713315365 -0.0091296551232097 0.11227694089404411 -0.0005650911
0.01968307143859404 -0.13611481779436738 -0.1291360097130766 0.0031176448
0.13629590931670407 0.03397118051393844 -0.2547794804396534 -0.0040707618
0.3613101388313177 0.13151671512526109 0.0034450441435972534 -0.0701113921
-0.3886842845557688 0.20835202608060543 0.001061029011510041 0.0561646916
-0.3481218311400929 0.2694836838344003 -0.12189794627736443 0.0615554337
-0.26577993919392184 -0.15917691687122026 -0.06146311659954759 -0.0450698775
-0.13135888125641287 0.1939801200176715 -0.21852912676307307 0.0225317896
-0.14669800414665726 -0.05722877820407774 -0.04850704542457236 -0.0090417589
-0.39423996365841785 0.03230576379885244 0.11142655223280355 0.0143738431
0.31284497825373153 -0.11166544131448256 0.08517790689043311 0.0267160150
0.31012252095023873 0.0012251535951943449 0.09173071078495602 -0.0151299441
0.06889360683546875 -0.11642947558317973 -0.19627379439677678 0.0099786257
0.1347585124874348 0.17730658493227255 -0.2660188434335025 -0.0222850033
-0.07413584611842806 -0.09471835097021214 0.12175921398201786 -0.0066568958
0.38345087828684016 -0.1646157639348645 0.018349320542724132 0.0552128531
0.02391991664638235 0.28681305245047234 0.06484093260583541 -0.0117303420
0.020392097119574272 -0.03187653546309718 0.27734352118402256 0.0064343783
0.11984443798685913 -0.008410402657577934 0.21868271144496232 0.0017717412
-0.06075823363433578 0.1702453108952638 0.0015007558494586452 0.0065152348
0.27336594636902667 0.09571036594496408 0.06530201214952269 -0.0375017575
-0.12255899533452347 0.2799416204142449 0.0007548336077395322 0.0192196179
0.09155746368279499 0.12637255059164593 0.20172653665190085 -0.0102950239
0.06974131817103395 0.16169758889480565 -0.006514409055481863 -0.0125118625
0.27958410858123295 0.24593126356917053 0.11560137139423529 -0.0765084169
0.09434615718923005 0.08757332820506425 0.14558592627524403 -0.0081327144
0.37496210413554737 0.08025282907388748 -0.1717607398777522 -0.0571384810
0.1245314058536491 -0.19351371295624642 0.29541867946126993 0.0291170839
0.1915352298864715 0.23287577983511 0.15205538082636916 -0.0468289879
0.05972331494576783 -0.15242812124761432 0.11480681446702465 0.0097270099
-0.14029475354602144 0.1879677140119319 -0.13024478618303098 0.0200365391
-0.34444937819432353 0.20168215645960197 -0.21706632939656179 0.0547897021
0.34364409530119405 0.11311486853061377 0.13850934455858643 -0.0595938254
-0.2284220300209359 -0.010743669073146722 -0.21021589452469905 0.0031347256
-0.30304501568017606 -0.13515572221156744 0.16395519756339744 -0.0374481701
0.04987011327282269 -0.018053143534712296 -0.25122111643625183 0.0049803338
-0.3895408068801289 -0.10178264834484627 0.147796877336703 -0.0314315270
0.1604158339532543 0.16512966170582882 -0.26045026459431675 -0.0264008978
-0.1660441544337319 -0.07009653018482238 0.23855570182104274 -0.0052799866
0.04549387698092646 0.11281048947894017 -0.16195527693131417 -0.0039744376
-0.1490616349478811 0.1631530748495472 0.18347509847664528 0.0213110675
0.18249049993706473 0.2882454030080711 0.019969815534271587 -0.0542987299
0.24434656048830466 -0.049480747653780015 0.17286539834375927 0.0054546666
-0.20306741523975827 -0.010921574386622168 -0.015029141712239586 -0.0030458825
-0.04362176642020551 -0.1484526663776661 -0.0017518822729416517 -0.0088083860
-0.11067944388514372 -0.10294067730958797 -0.12813095116584716 -0.0111751116
0.3362231323079838 -0.16110385208007735 0.21052683618182355 0.0465700942
-0.087947373363712 -0.16329651731914974 -0.0089896707380255 -0.0180300189
0.14738283095893964 -0.07351634515985678 -0.22110873643539672 0.0109410674
0.24013001107938717 0.2836266371249168 0.005201958502755066 -0.0717964187
0.30728600218446095 -0.07327897384398503 -0.25742038393067146 0.0090443021
-0.11035244131601955 0.038194120667562635 0.01842882018114943 0.0033826655
0.19308189133189396 0.14180829287070632 0.13486406734421547 -0.0313667703
-0.2550861147603726 -0.16114997635010941 0.11603246606046508 -0.0427191739
-0.1085702905787938 0.29570082259420527 -0.13580282426744622 0.0186183553
-0.21134040355381284 -0.02526473551540471 -0.010861484052577107 -0.0060629507
-0.2749234662692909 0.2835302097878348 0.27763546139539996 0.0575746927
-0.018294058799665232 -0.06953560093491104 -0.23479327081944573 0.0031998790
0.17277879681220454 -0.04897518483023331 -0.15783360155031065 0.0064660613
0.26619054616646276 0.00516206659388152 -0.10124877482501039 -0.0113479792
-0.320999322206701 -0.1789919031753054 0.022384093220631215 -0.0602726454
-0.26215772815142613 -0.1456108150404229 0.0022093714740558587 -0.0410291656
0.12916688863526757 -0.17669491774311125 0.2337441151760324 0.0257164748
0.14520032839107483 0.04953022362040541 0.07474930132966132 -0.0094677787
0.3804846600830128 -0.06712383604582409 0.2805812384359645 -0.0010883664
0.26062874406872905 0.17720083029045913 -0.026325237446436334 -0.0548900419
-0.11442902680671951 -0.1572593248050341 -0.04006113446841268 -0.0215509553
0.381633760624317 0.2357817799981386 -0.12682718712047047 -0.1114802780
-0.3725942156710172 -0.07352327756785748 0.22792709905368902 -0.0149078864
0.1439183512723565 -0.10207527342003424 -0.27968481381455845 0.0161320193
0.030473638551269427 0.06829226216276947 0.21146636662515605 0.0009506827
-0.2922194394400255 -0.08114768749530235 0.2498977381300714 -0.0134167229
-0.2811697418102977 0.1833174882825313 0.23205606280968222 0.0436425107
-0.3605918407166927 0.161576450112425 0.18486211212726358 0.0477106319
-0.03516552240431475 0.19195450131321784 -0.035293636353203456 0.0029762416
-0.06584694641902722 0.14329388921961023 0.00092068057601284 0.0064940254
0.002985903506161361 0.22085826152509178 -0.28422104230025325 0.0025691628
-0.07016947612347543 -0.05583787092620487 -0.18115773444473943 -0.0010002823
-0.19294813056782498 -0.09608783474621255 0.02188516172039448 -0.0201467350
-0.2517200893502029 -0.1901205355267773 -0.09666175975793398 -0.0521837481
0.39700467110718046 0.14799346652645212 -0.21078711425713717 -0.0893604237
-0.20740732888493618 0.15800598413106415 0.23769913449620664 0.0309362073
0.3158824519888086 0.10550351885796658 -0.12648991285313696 -0.0499222051
-0.18915744629884332 -0.033551912003058196 -0.22903807761451866 -0.0000271905
0.05110936346249338 -0.10679091894153561 -0.22167382156942278 0.0082911820
-0.07110576886141676 0.05480773454646142 0.0686110102493463 0.0036696872
-0.2211274524609756 -0.047502519028720276 0.19137050423215893 -0.0058286025
0.078131577806904 0.14211987867108586 0.12690320398250027 -0.0112061578
0.2461466810087064 -0.0713340755746407 0.10435339171569208 0.0118883676
0.025056987907626754 -0.024755428430927172 0.17744851214271098 0.0029895604
-0.06273724127233686 0.18268329694407592 -0.018950050356961817 0.0069988694
-0.12686380138938003 0.1606517217174908 -0.09365882079116078 0.0155430640
-0.10383648887585448 0.10336758513104198 -0.2816920108326364 0.0169452825
-0.045835410610289035 0.21891599296935482 0.07953938502564618 0.0050700581
0.13898654509276973 0.1328868756149928 0.21868430200485306 -0.0185016942
0.35319473087107733 0.223504863389069 -0.08566313861451742 -0.0965945767
-0.3861089655817698 0.24608974458772076 0.19205774368549694 0.0676655290
0.06471652833445389 0.04260436953905479 0.027443893527943318 -0.0031584446
0.09921614733566057 0.28036830374191657 0.020116515848097098 -0.0300007537
0.08225217616071259 -0.16346163841044814 0.10028359699542508 0.0143340251
0.31488334306370813 -0.07329962116968666 -0.009240631055200496 0.0119152620
-0.060676269778864506 -0.17375646191102467 0.2536079590985823 -0.0071235715
-0.24835900128765218 0.02881194964500619 -0.24500031152105456 0.0140235702
0.2208349638830099 0.06652137331528396 0.09093174347434332 -0.0213004812
-0.1611518445965099 0.0027001784008063127 0.05228770467152695 -0.0000317538
0.37519055578625354 0.24955299094082836 0.20712675617845394 -0.1135668389
-0.3019153613837723 -0.19558044136714314 0.1745357217919133 -0.0586417952
0.13184429159130542 -0.15137184607706433 -0.2509950209365596 0.0224556320
0.3356168360595698 0.15793652948570155 -0.04430916442500974 -0.0709677458
0.0949413243526918 0.011422256864501386 0.09891265637726233 -0.0013996819
-0.18616770610786249 -0.0023116974612819516 0.10932660675163869 0.0002505358
-0.24766822476393302 -0.11432657912642569 0.19568709705617782 -0.0240519404
0.28756290056137096 -0.12381395506893743 0.0614105324490693 0.0306870827
-0.14882501575759535 0.010567523905801558 0.11358320703624857 0.0023087788
-0.21613691338030264 0.03727731003403274 -0.2520925020786216 0.0147972263
0.04521231971741384 -0.0875795790566254 0.21523193287688236 0.0067554090
0.04219937138999766 0.10171998421988303 -0.2822912008196335 0.0009339846
-0.02533048778563069 0.07980382238165881 -0.021317280065172674 0.0014542248
-0.024241845986881 0.05848588728453161 0.06331596298860567 0.0014219479
0.11390435343007511 -0.14171449598068947 -0.1143141208176869 0.0170907893
-0.04534748310803189 -0.1691682890937404 0.10480582382196603 -0.0095200963
0.23283534617163415 0.20088969350245725 -0.27838670987629344 -0.0509130583
-0.25531398934805544 0.096317562872574 0.21016266244515303 0.0251432538
-0.0029735153363861892 -0.012615976913319872 0.17901097133029972 0.0027209867
-0.35070872612877124 0.19301911675593875 -0.17264084186049838 0.0517778279
-0.07012149459398664 -0.08552742280366687 0.16728303243716972 -0.0040738913
-0.30751060460059365 -0.017608942282128913 -0.14033099700809581 -0.0021195128
-0.09166833472313346 0.2187031217653719 0.07741320381275128 0.0127699302
0.05038758114161314 0.24520475136682127 -0.09110662643219136 -0.0145965870
0.2894869756604173 -0.1856780426816683 0.19319639657047097 0.0534260153
0.18430449841900948 -0.11167180657799076 -0.2819060418435703 0.0200671972
0.323893818902092 -0.12101816470296346 -0.12447188510558271 0.0304476952
0.2849325166524036 -0.14602877674796966 -0.29621556169003554 0.0349900883
0.09476100778116801 0.2097782847535438 -0.026167730455538035 -0.0215263000
0.03930976730267066 0.06438813478368591 -0.12618642663409912 -0.0016746688
0.2311332433782904 -0.020286073535850095 0.0910750111382171 -0.0016326641
0.18708444955284617 0.253769754595986 0.01734417151329106 -0.0500005265
-0.36915335972366065 -0.14167454051245737 0.23538296967265263 -0.0401634118
0.21315876206893536 -0.15833679584481838 0.11158102958481217 0.0346329614
-0.0648750418501279 0.15770770054087047 -0.2961048749818793 0.0154628694
-0.0464634536144378 -0.18183589915181386 0.23156637345411096 -0.0066080679
-0.07881448768195158 0.2519921387901615 0.20080296406534098 0.0145056917
-0.04673785545048383 -0.03289558962517976 0.12480668622430974 -0.0002267743
-0.24646399948328895 0.01112495979014588 -0.005945767175640465 0.0015397183
-0.2969222671937253 -0.08043984030883397 -0.2484058019700145 -0.0135356120
-0.18665529666399397 0.2902225814331725 0.026586246047410864 0.0320965830
0.04552415560281666 -0.01059301955832862 -0.2844558045948302 0.0058611428
0.12417118948048092 0.22955947725843454 0.1367076875654496 -0.0292405189
-0.10445764280439532 0.1602367136106474 0.004187421877244725 0.0118123516
-0.37427900077814086 0.25861349282552415 -0.05785659199006643 0.0630756880
0.05806113796545639 0.1617792359239656 0.11590965978771049 -0.0097162427
0.022927095850343783 -0.06794828804495134 0.1809797709482354 0.0038192533
-0.17101987628008608 0.2737233643444749 -0.03288285452581303 0.0283567233
0.08298263596120821 -0.09525983390317784 0.09654595471499416 0.0082291410
-0.37094838523040097 0.04600877618189052 0.016020713769892336 0.0150598700
-0.30787901897617775 -0.13446535790411002 0.11463934328185141 -0.0399685548
0.04456060812183467 0.168726211722568 -0.2647994838071572 -0.0037434893
0.29332149582733985 0.2004787113504471 -0.23464356958284438 -0.0698066988
0.36849324344401896 0.03859305551136989 -0.12466060168869436 -0.0391077688
0.28765060352810506 -0.1055088886910428 -0.05698137008367994 0.0239534197
0.1947872094180896 0.09609579224014139 0.03315252077794616 -0.0236209399
0.10877316546605129 -0.16727101060765356 -0.18421321575054664 0.0202919298
0.1592066447329831 0.14247728136984228 0.01942246812962595 -0.0255869661
-0.3135264135815721 0.05591674672109695 -0.23576581971243366 0.0227158538
0.25909075027131145 0.276422577303947 -0.295905680259419 -0.0745896370
0.15533740359780412 0.04805992048109934 0.2688845153697846 -0.0078230262
0.20362668139568357 -0.10718899304524239 -0.2281882516073542 0.0200288885
0.36947063409337694 -0.1802634571434531 0.2505320061884369 0.0562013006
-0.25183369958770035 0.08294554905185424 0.20438281176398776 0.0221081538
0.13257448313222875 -0.11752761658674579 -0.223898075312975 0.0169983926
0.06143274765178623 0.004981660130967154 -0.015458834263863555 -0.0006021274
0.0877881603461024 0.003886423443093954 0.2734535560785249 0.0031189271
0.11008872979012871 0.12803943721943012 -0.18524138323650735 -0.0137422847
0.3697167492904513 0.03124332850786571 0.1568850373998535 -0.0369681221
-0.11353352337053818 0.23820160534635013 0.18291030154554708 0.0199919630
-0.3372441301984306 0.013922393670573893 -0.20888396576707355 0.0112447669
0.37731453685196176 0.1731857780738909 -0.10028077022830403 -0.0896396607
0.3848963968047702 -0.07984041559778393 -0.037418868284281086 0.0109658304
-0.3266611932695833 0.11373515702092805 -0.031007100437386 0.0288468022
-0.0006581331153478198 0.28896027446306843 -0.2756000926356262 0.0000777642
0.22363443044796177 -0.09507477361306418 0.1055776296237718 0.0181237732
0.1050708483391345 0.0952515147595124 0.1501910283814943 -0.0101441002
-0.1717888732529384 -0.13258230961852704 -0.2575443962923668 -0.0168850899
-0.2162292676055748 0.2975597629675633 0.15868290976450727 0.0411288678
-0.37985694078469634 -0.07078186033440811 -0.06131389559706069 -0.0226339260
0.21220861364547772 -0.1461593050400444 0.10833839461293934 0.0311601377
-0.06972375529983688 0.18579966308776363 -0.27523429986249504 0.0156193395
-0.1395170378183 0.007877913617368372 -0.20870729535936508 0.0056875122
-0.25463418455691966 -0.11771074165948556 0.01970278282285274 -0.0315999231
0.16741176990327716 0.24200141053971955 -0.09063920753211169 -0.0423480067
0.20643408028867077 0.21344486502338955 -0.042514358841742046 -0.0481112378
0.2829244022938735 -0.17223702210371317 0.10148107495029632 0.0487359518
-0.2635447892260258 -0.14095792599357673 0.2562638377491694 -0.0289559466
0.3847636309209255 -0.01761327805021956 0.2811375242345559 -0.0235109469
0.2871472105817019 0.22363726441592224 -0.25242590626830524 -0.0732773653
0.12607202393083056 0.04278150556180177 0.02019925016122131 -0.0071366510
-0.12530247922921023 0.18671349127661135 -0.23025708704766554 0.0218318937
-0.09769515153658745 -0.117353896739903 0.10845913542385975 -0.0121879961
-0.22638441379737995 0.03440839734571306 0.22606897706684104 0.0130055722
0.270717321323252 -0.18211204176382265 0.18361399205921627 0.0496122995
-0.2690770352342432 0.1261429034778753 -0.04183931126196263 0.0258844566
0.21877208311726845 -0.1382515269024912 -0.12463124814773824 0.0296266599
-0.038508903085498654 0.019141855231005173 0.285207463128621 0.0083309035
-0.15683497657372644 -0.1205287821821617 0.11659486915618664 -0.0196552955
0.1575184202645183 0.23872843061313842 -0.05070115999950231 -0.0395797466
-0.3675200128853858 0.2760700313771428 0.19046706798004354 0.0687601174
0.1799464892282452 0.08092127470831778 -0.03631737266783279 -0.0186286418
-0.20964033378376154 -0.03340258489168575 0.00681420602505084 -0.0077104257
-0.2120268038395446 -0.19491364265024252 -0.26939005767377705 -0.0362641295
0.07532389725578148 -0.08140367441805965 0.09256038130826334 0.0063733602
0.3178930049570479 -0.07407948852081628 -0.29607834568495367 0.0076796750
-0.12603243171428466 0.29296122169324923 0.022177248817728146 0.0202172394
-0.3967679787444515 0.07484680039620825 0.14254776087720242 0.0284673263
0.3273663756909528 0.07237255896044062 -0.28106815216364855 -0.0439879287
0.3918899508629207 0.051299400931634584 -0.017812177710804275 -0.0486777667
-0.027249724375245133 -0.06851263675743555 -0.2745279889002 0.0045253342
-0.1768208201213176 0.277357409690535 0.26647214704393307 0.0375682647
-0.22881790873489521 0.042819321732703204 -0.294882550481927 0.0195758100
-0.36399655471453257 0.2782431709151024 -0.13265814804890297 0.0659835033
-0.38543399890861957 0.2658850020903914 -0.01342521009750524 0.0657257193
0.3903376515964893 0.22359646963177418 -0.12446681105096624 -0.1111594678
-0.26445888144117274 0.26215307892690765 -0.27138092721392176 0.0531856619
0.22954913713190322 0.052418756517560866 0.01861266728660268 -0.0193634798
