dis_1 dis_2 ang_1 delta_har
1.04225 1.09221 97.54338 -0.1308673831
1.05737 1.17911 130.37562 -0.3936744207
0.97232 0.94136 90.5035 0.0015477700
1.13931 0.86531 95.97815 -0.2284257522
0.96958 0.96873 85.35882 0.0103643370
1.03261 0.9742 94.39697 -0.0114497618
0.97722 0.78612 100.40987 0.4199404047
1.2982 0.9907 133.83656 -1.3412224129
1.00325 0.79497 96.7187 0.3390172505
1.1261 0.96383 117.3866 -0.2069527359
0.79587 1.18643 125.66345 -0.1685219806
0.64951 1.01535 112.52961 3.2024368234
0.8089 1.06943 128.82361 0.1251804293
1.14989 0.93561 96.1565 -0.3155840404
1.01211 1.37472 80.17628 -2.2480766039
1.1873 0.93358 75.56069 -0.4326229038
0.94574 1.26418 133.42111 -1.0286893878
0.81398 1.04412 111.52761 0.2054278879
1.10597 0.96439 136.51749 -0.1301218575
0.92931 1.16303 132.95105 -0.3392612481
1.19479 0.87071 92.17894 -0.5379920948
0.8352 0.87922 88.92949 0.1696016251
1.05706 1.14638 85.15606 -0.2048225258
0.99846 1.18257 75.3061 -0.2866178869
0.85106 0.85449 98.2452 0.1778753349
1.00291 1.08765 134.62109 -0.0578064753
0.80043 0.91802 126.25633 0.1831448380
0.81019 0.82925 93.96658 0.4324871890
1.29649 0.99941 91.82927 -1.4194919159
0.99056 1.01115 128.77723 -0.0085735551
0.91389 1.14487 108.50472 -0.2933424268
1.05028 0.89406 70.66037 -0.0478564098
0.90218 1.2376 109.35269 -0.8905545232
0.84294 1.24719 95.10334 -0.8933911952
0.70344 1.01071 86.89743 1.5294540483
0.90018 0.77721 97.30703 0.5163850748
0.89362 0.86017 145.50372 -0.5274068065
0.98343 1.21401 118.14648 -0.6892752339
0.82226 1.23385 98.21619 -0.6947826032
0.8971 0.8497 107.77467 0.1067358385
1.00473 1.29672 129.54848 -1.3706919584
0.69937 1.0482 116.94251 1.6503404415
0.89197 1.0189 90.3494 0.0019314037
1.07752 0.8509 109.35751 0.0102785679
1.07666 1.02911 102.82584 -0.1018115345
1.20145 0.80326 137.54288 -0.4080350194
0.90651 0.83658 88.26899 0.1336387568
0.7869 1.21504 95.49598 -0.3404093116
1.08458 1.22337 104.28133 -0.8944463128
1.13464 0.89954 102.65489 -0.2456233273
1.06721 0.98832 96.83955 -0.0565795526
1.21318 0.91252 117.63807 -0.6767296265
0.96483 0.82496 88.09194 0.1601792211
0.94058 1.08417 129.36096 -0.0866196175
0.96384 0.92566 137.74456 -0.1842241024
0.88568 0.75014 123.47051 0.6859102706
0.86413 1.12285 85.63801 -0.1716751840
0.98727 0.80986 110.28035 0.2551660215
0.66187 1.03026 120.34228 2.6998018072
0.78021 1.16311 94.39209 0.0445958496
1.09469 1.00033 111.22731 -0.1276819510
0.67609 1.02725 111.21392 2.2999171725
0.81852 1.10523 113.7268 0.0674191911
0.96937 1.17162 112.35819 -0.4317374599
1.05882 0.68227 88.81737 2.0008213098
1.1296 1.08002 123.54602 -0.2656403178
1.15613 0.88377 125.6488 -0.3009503662
0.95962 0.71639 138.19678 0.8979419016
0.88563 0.92283 133.28503 -0.1586502744
1.08771 1.24947 97.14385 -1.0648135018
0.93133 1.29372 130.08501 -1.3641365083
0.68227 0.99675 143.82324 1.4770806304
1.28464 1.00044 103.97696 -1.3797054215
0.8555 0.86651 76.00528 0.0988933523
1.24666 1.1098 131.20448 -0.9471657019
1.38747 1.02353 74.54745 -2.2938708058
1.18446 0.85807 119.65834 -0.4135623890
1.2347 0.86225 73.72098 -0.8505392850
0.97512 0.80125 136.72254 0.0187979449
1.23142 0.9202 75.53605 -0.7565815069
0.84474 0.9703 118.13552 0.0830524734
0.92554 0.97482 94.44757 0.0011755256
1.12917 0.83292 97.50865 -0.0993196402
0.85443 1.21047 93.80276 -0.6199743200
1.03671 0.92749 133.45836 -0.0762603185
1.13501 0.75692 75.74745 0.2574051970
1.31753 0.86183 111.77504 -1.6854522532
0.73824 1.14088 70.88267 0.3825218279
1.21732 0.78683 120.24781 -0.2955987834
1.02044 1.1623 88.41268 -0.3035866878
1.05468 1.38966 77.71559 -2.3490073201
1.04437 1.06942 84.10467 -0.0006102952
0.88738 1.25245 90.9014 -1.0078105429
1.17264 0.87231 126.47286 -0.3704521456
1.22278 0.93547 73.08085 -0.6514837291
0.95028 1.04583 135.10988 -0.0721867982
1.16864 1.13508 103.2473 -0.6799044152
1.21361 0.92867 126.50826 -0.6482063299
1.29545 1.06222 113.36412 -1.5650560042
0.89236 1.19108 71.32697 -0.5192603189
1.08512 0.6745 100.97212 2.2517872301
1.00352 1.0788 130.5633 -0.0446430410
1.13706 1.15356 78.10679 -0.2320634016
0.84562 1.1528 131.01303 -0.2452758036
1.31383 0.96459 111.26465 -1.7216681250
1.29533 0.91498 127.90785 -1.3997408110
1.04992 1.18917 107.22029 -0.5913500911
1.04893 1.17231 99.53352 -0.4619241065
1.17942 0.96326 102.75317 -0.4818917895
0.9256 1.36353 81.93261 -2.2755627267
1.08236 0.85814 90.72787 -0.0390600596
1.03587 0.88561 72.50969 -0.0311955468
1.03115 1.26525 107.74756 -1.2000606456
0.99987 0.99061 103.9128 -0.0058578257
1.11643 0.97655 115.19539 -0.1793980786
0.95477 0.83605 88.29535 0.1194028733
1.13229 0.67534 114.7319 2.1079744004
0.74075 0.97569 99.79839 0.9254511226
0.76256 1.06432 84.0205 0.4989301902
1.16881 1.08316 103.04573 -0.5176995991
0.89654 1.2474 78.06177 -0.9308438920
1.27251 1.04711 82.20322 -0.9928241648
0.94402 0.94093 117.17426 -0.0104582663
0.72815 0.96695 97.21171 1.1202104401
0.81645 1.1308 78.68337 -0.1097133726
0.8541 1.11011 134.89115 -0.1592544741
1.25317 0.82085 133.54103 -0.8328327791
0.8447 1.07458 70.01983 -0.0692057948
0.9885 0.75672 131.23665 0.5180814089
1.01842 1.23321 129.8865 -0.7473594978
0.67042 1.03661 134.49877 2.1752463413
0.70889 0.99737 110.49345 1.4861684538
1.05647 1.05332 110.54156 -0.0940253089
0.90399 0.93077 113.10278 0.0034243781
1.12716 0.81643 86.28428 -0.0572217836
0.9229 1.28442 113.41465 -1.3552036279
1.09402 1.00881 108.85325 -0.1321353941
1.23906 0.84088 77.14818 -0.8591684058
0.86516 1.23615 104.63879 -0.8365198852
1.07423 1.28936 113.55211 -1.5169304180
1.27729 0.84355 78.12777 -1.2247660332
0.92473 1.30125 114.53909 -1.5461109973
0.73621 1.08697 100.07368 0.8783575887
0.79669 1.13468 135.18504 -0.0267456405
1.05557 0.77509 127.26132 0.3933053446
1.15858 0.73644 71.98331 0.3302898184
1.09427 0.74275 76.81218 0.5930149211
0.95938 0.9434 88.32027 0.0004870076
1.21564 0.83463 117.16545 -0.5575152541
1.18259 1.08894 122.48708 -0.5500237781
1.30635 0.86737 89.12611 -1.5675355385
1.24702 0.95498 101.40347 -0.9884984039
0.90486 0.74034 104.23539 0.9474347377
1.01524 1.02748 117.60946 -0.0159271761
1.075 1.31328 86.38049 -1.5225279072
1.04539 1.21603 85.02416 -0.5750853226
1.03165 0.72255 121.42715 1.1551406894
1.10804 0.92526 94.30418 -0.1545640058
1.1307 0.72209 82.54542 0.8362108864
0.66671 1.04012 142.1867 2.0289858668
0.65808 0.99789 135.29775 2.5389626990
0.91527 0.94515 101.87118 0.0055578331
1.14392 1.0638 95.16141 -0.3094512805
0.77079 0.97244 90.99589 0.5369570750
1.12591 0.70984 117.18433 1.2572048565
0.77059 0.92886 146.61816 -0.1951848939
1.09471 1.10157 116.85356 -0.2532759740
0.80986 1.18288 75.15285 -0.3757184059
1.00881 1.32984 98.18755 -1.8995022532
1.02071 0.60961 100.50671 5.0599892607
1.14666 1.02244 99.83688 -0.3129108859
1.24415 0.87112 98.89665 -0.9227621425
0.76139 1.16824 133.11929 0.1592867625
0.69599 1.09112 78.26902 1.4556289234
0.85555 0.98134 72.7206 0.0166511103
0.95358 1.31433 91.56425 -1.6591534080
0.96676 1.18031 129.94766 -0.4061632035
1.07742 0.76473 121.35855 0.5176204876
1.12768 1.11342 89.08217 -0.2784083503
0.93161 1.10797 95.35868 -0.1555272417
0.78561 1.03103 102.95853 0.4047721461
0.73746 1.08811 91.46266 0.8122321791
1.04414 0.90537 114.84537 -0.0202704273
1.07703 1.24319 119.60264 -1.0064044760
1.29333 1.06973 97.00211 -1.4795132037
1.06871 0.78202 119.5034 0.3754208426
0.97478 0.89694 130.04634 -0.0754629172
0.85631 1.09472 86.79197 -0.0715282340
0.99856 1.39286 132.72556 -2.6762033296
0.91201 0.99732 75.69159 -0.0068462778
0.89597 0.85438 77.4034 0.0625102021
1.10519 0.92119 80.56175 -0.1211949000
0.94134 0.73044 104.11981 1.0915713544
1.07608 1.04905 117.94023 -0.1020102885
0.97044 0.78144 129.15493 0.3037853725
1.2146 1.09599 92.06169 -0.7269730729
0.98632 0.79234 141.25984 -0.0494299374
1.28989 1.02471 105.87704 -1.4573572830
0.82498 0.9068 78.35705 0.1528096315
0.83681 0.98054 133.45791 -0.0475247370
1.07349 1.00066 116.03147 -0.0703945666
1.40129 0.99068 92.93129 -2.9324650391
0.74776 1.03799 97.24427 0.7864313712
1.29668 0.98204 81.59194 -1.3062011545
1.05858 1.00173 130.44891 -0.0219723328
0.61098 1.04867 84.33147 4.8089193741
1.12483 1.14599 135.34677 -0.3032008570
0.87348 1.12298 71.34443 -0.2115188878
1.27187 0.92971 97.41233 -1.2211126026
1.16636 0.7291 99.38298 0.6825254449
0.9821 1.17499 111.73126 -0.4541714841
1.2816 1.03308 123.71759 -1.2825902792
0.76502 0.87168 123.88912 0.5203277681
1.06531 0.66318 98.97492 2.6435371592
1.20737 0.75046 94.15752 0.0764075101
0.64465 1.0735 97.97882 3.3046022137
0.90189 1.28689 87.3891 -1.3463835398
1.05986 0.86479 87.39039 -0.0133173402
1.04436 1.3883 74.35344 -2.2535442744
0.98008 1.28566 77.29117 -1.1364431062
0.82226 0.91361 135.92844 -0.1154094394
0.94138 1.26209 119.16762 -1.0992527525
1.30496 0.96204 109.29696 -1.6142309944
0.9366 0.89964 124.54477 -0.0464744265
0.9465 0.97548 84.75192 0.0050638495
0.76027 1.0553 105.80655 0.6300429483
0.82606 1.0204 139.5758 -0.1190792742
1.03801 1.07718 133.29375 -0.0349247619
1.03312 0.6107 98.71946 4.9800341368
1.101 0.79589 76.50734 0.0800230345
1.24415 1.00462 98.42824 -0.9474236780
0.99636 1.27886 112.13942 -1.3152057965
0.90147 0.94781 116.44424 -0.0024597869
1.06801 0.804 74.12791 0.1023767927
1.11069 1.00447 88.71142 -0.1142367912
0.91417 1.00927 74.71748 -0.0077833502
1.21107 0.83958 72.92819 -0.6589224764
1.08942 0.68561 134.84663 1.6974547067
0.95786 0.7374 128.94782 0.7894522904
1.06471 1.10776 82.63156 -0.0614215026
1.01956 1.06837 86.3114 -0.0106101842
0.95735 1.01784 82.98379 0.0134977144
1.04445 1.28978 124.77558 -1.3697375596
1.20648 0.97894 111.35088 -0.6593705133
0.96443 1.07777 117.26991 -0.0736940043
1.14674 0.83959 101.00165 -0.1903682480
1.02805 0.92014 134.09641 -0.0875620028
1.12785 0.90091 122.5938 -0.1980518511
0.95002 1.33403 126.38845 -1.8879413212
1.00774 0.96478 97.85476 -0.0038971149
0.80607 0.998 74.64366 0.1839713833
0.79904 0.9778 122.46315 0.2627112141
1.04153 1.12616 133.32931 -0.1379117307
0.93199 1.26576 99.026 -1.1637069280
1.0341 1.01862 126.89883 -0.0056206566
1.04407 1.17289 99.17137 -0.4579137507
1.1725 0.87202 77.14685 -0.4127350205
1.32829 0.97164 85.67303 -1.7543284462
0.80214 1.21709 110.60656 -0.4158167520
0.89767 0.82159 131.06088 -0.0077029466
1.00727 1.11269 80.5985 -0.0576274126
0.74031 1.00554 102.75815 0.9288787182
1.32226 0.86424 117.69508 -1.7311644128
0.99361 0.97907 97.54872 0.0003958781
1.0974 0.96291 120.02806 -0.1119836545
1.187 0.77651 76.53554 -0.1981691057
1.00326 1.0584 85.89064 0.0012437486
0.90884 1.01801 122.27098 -0.0155700493
1.34162 0.93987 80.2516 -1.9225029165
1.0736 1.06212 71.9405 0.0974110064
1.04947 1.33648 78.02365 -1.6119053894
0.79069 1.05591 137.95507 0.0909043821
1.07334 1.15229 91.20939 -0.3189162813
0.94345 1.20919 89.65823 -0.6337753726
1.21041 1.08318 113.76823 -0.7904766269
0.58676 1.03687 112.16374 6.4731847918
1.08908 1.08065 131.62135 -0.0933155942
0.73282 1.13822 144.08923 0.3651959936
1.16033 1.00315 112.72593 -0.3774353351
1.24528 1.07847 133.5102 -0.8344170034
1.06954 1.28454 83.06715 -1.1274361622
1.07717 1.24201 133.76367 -0.8010873995
1.0834 0.64525 113.43634 3.2963213433
1.07863 0.83888 98.83656 0.0325064199
1.06102 0.78189 135.76888 0.1993413425
1.04583 1.11414 103.00986 -0.2169731079
0.89477 1.03547 84.25577 -0.0138023751
1.24801 1.10487 114.02458 -1.1647894608
0.66944 1.06138 79.77335 2.2722456981
0.78071 0.97378 87.7886 0.4333632108
0.73098 1.11296 84.07232 0.7758098059
1.30136 0.87007 111.38654 -1.5030165244
0.85871 0.94387 66.14063 -0.0092551640
1.15593 0.87605 113.01773 -0.3024928474
0.91563 1.19871 103.04732 -0.6014295462
1.04261 0.70713 99.577 1.4866161723
1.09084 0.78005 68.52583 0.1332916101
1.03633 0.84627 86.32953 0.0510605910
1.1494 0.82218 102.54745 -0.1306772993
0.92675 1.23761 120.39108 -0.8654518901
0.83481 1.15766 104.21796 -0.2199556615
1.39763 0.94797 119.3452 -2.9348805064
1.33517 0.986 86.01712 -1.8304118469
0.86886 1.16405 89.41424 -0.3547071584
0.90739 0.78737 111.51362 0.4040524317
0.88617 0.9994 104.83694 0.0226424263
0.78326 0.8537 94.4902 0.5396550574
1.09558 0.78921 141.7098 -0.0312928084
0.97007 0.77038 135.22763 0.2742050851
0.88177 1.16676 135.66857 -0.3823690381
1.1506 0.73347 77.00512 0.4914213510
0.87537 1.21699 138.57475 -0.6875086867
0.83436 0.85353 82.92819 0.2150391581
0.83751 0.93522 66.71288 0.0456375203
1.08259 1.2373 116.67596 -0.9909120992
0.94457 0.99096 115.84625 -0.0028999889
1.17173 0.74321 103.53744 0.4546902503
0.72677 1.18466 125.31034 0.6281188383
1.24068 1.03688 80.70748 -0.6920410257
0.79688 1.10748 130.98678 0.1043549234
1.13371 1.2229 94.95693 -0.9411198503
0.8317 1.12902 104.56942 -0.0805980581
0.76984 1.01483 120.73551 0.5197132265
0.70372 1.10468 131.12952 1.3149070416
1.10039 1.16929 123.8526 -0.4883040760
1.07208 1.33017 87.04226 -1.7447084471
0.99266 0.76472 74.86892 0.5024500217
1.14103 0.81536 124.47954 -0.0557675851
0.65711 1.0681 143.65322 2.2780015672
0.82266 1.0497 126.03716 0.1044150634
1.29008 0.83875 99.78426 -1.3133643205
0.86204 0.85613 142.6663 -0.4124635089
1.02795 1.3055 121.90275 -1.5745435371
1.05213 0.67867 120.68912 2.1575993428
0.96763 0.67631 99.21588 2.3069328583
1.05082 0.7426 76.9833 0.7047069134
1.03561 1.21608 107.25635 -0.7651262187
0.90442 1.17754 109.72229 -0.4550225986
1.01712 1.02482 79.59585 0.0525931862
1.26943 0.87818 126.3264 -1.1115047087
0.98409 1.3769 85.19348 -2.4208558069
0.82111 1.23294 105.16682 -0.6641952935
0.92228 0.92817 77.06641 -0.0168109659
0.90926 1.02519 108.20087 -0.0070902892
1.30681 0.94796 102.97067 -1.6319178940
0.7893 1.0051 107.87357 0.3923690569
0.86471 0.95734 126.14353 -0.0217712951
1.2538 0.9986 85.17359 -0.9025766352
0.8246 1.03767 81.76369 0.1029477096
1.29067 1.07683 106.2766 -1.5408629555
0.91941 1.1704 107.47883 -0.4250417481
1.16608 0.72198 81.82165 0.6517256418
1.27814 1.06269 117.11756 -1.3474518374
0.98606 1.16937 115.93812 -0.4100640675
1.0987 0.70863 98.4371 1.3390384835
0.95596 0.83121 87.48226 0.1348719103
1.22371 0.94882 125.59898 -0.7232713941
1.10166 1.20194 133.8426 -0.5468123529
0.74539 0.97296 106.29728 0.8632157249
1.07712 1.16629 126.15817 -0.3968461266
0.84186 1.14242 111.578 -0.1617955456
1.03085 0.67533 136.52652 1.9699326855
0.99182 1.12762 90.2139 -0.1811200346
0.85511 0.86167 115.55841 0.1091991616
0.92997 1.02393 118.69219 -0.0132014064
1.18291 1.08243 113.57025 -0.6015133005
0.94352 0.82194 117.34354 0.1631285385
0.92154 1.1622 130.49198 -0.3379440092
1.00229 1.21446 103.67232 -0.7249563851
1.01759 0.76109 142.8083 0.1747892320
1.06913 1.17472 129.48248 -0.3925254839
1.04601 1.02159 72.67617 0.0873269045
0.99831 1.19288 96.19347 -0.5397705673
0.79721 1.18539 72.57572 -0.3616892637
1.02004 1.33418 113.46693 -2.0076446611
0.87916 1.12815 107.01603 -0.1949551387
1.01717 0.96326 138.41364 -0.0990412375
1.23206 1.12409 76.87988 -0.5737345266
0.85402 1.26532 100.52765 -1.0902020777
0.85385 1.21696 70.46116 -0.7289204646
1.02257 0.95017 117.63304 -0.0107023420
0.91936 1.25761 100.8741 -1.0863616742
1.16165 1.09669 134.03338 -0.3183567969
1.23324 1.13386 84.49085 -0.8016075763
1.01844 0.71785 140.6642 0.8439924575
0.7765 1.16456 121.3193 0.1191599406
1.20234 0.99344 110.44466 -0.6351289016
1.08911 0.8854 127.9252 -0.0947763415
1.09223 1.03128 91.5874 -0.0894581570
1.01771 1.12693 117.42917 -0.2197240347
1.09855 0.92688 82.15727 -0.1031372766
0.88775 0.88397 110.34681 0.0450365517
0.78856 1.16145 75.0767 -0.1444115156
0.95888 1.38852 102.93236 -2.8155234974
0.93665 0.9755 91.78767 0.0010350817
1.138 0.92922 101.49321 -0.2705814358
1.19491 0.95554 71.4092 -0.4145019325
0.88459 1.06204 76.94641 -0.0489644533
1.11598 1.05316 100.60874 -0.2240985129
0.92223 1.14992 119.4542 -0.2979701024
0.99546 1.35567 134.73914 -2.0654717687
0.83606 0.88798 86.33316 0.1492013750
1.12626 1.09408 121.21678 -0.3034360310
0.94813 0.73809 102.57842 0.9703002726
1.20968 1.05944 122.73579 -0.6723844913
0.8465 1.14179 95.66251 -0.1981545010
0.73879 0.97889 85.54099 0.9006669644
1.33219 0.93372 87.70353 -1.8735224875
1.00731 0.80656 79.43377 0.2013466282
1.25823 0.96916 129.59951 -0.9832576446
1.26008 0.84606 120.67886 -0.9700236815
0.77621 1.19937 120.61117 -0.0780678619
0.81134 1.24421 69.16049 -0.9153508123
0.92783 0.91624 96.51949 0.0053269211
0.88472 0.79219 128.64016 0.1976245006
1.27032 0.92848 106.20465 -1.2195086097
0.82087 0.99583 74.89547 0.1179620344
0.97476 1.32531 88.46641 -1.7469472039
0.83775 0.87641 108.91919 0.1631415177
0.86282 1.0191 114.24397 0.0484335955
1.09743 0.98842 119.73804 -0.1110634196
1.27109 0.8403 101.90566 -1.1081846521
1.34982 0.93354 120.40431 -2.1615097891
0.93897 0.93778 123.76843 -0.0373498532
1.05402 1.19129 82.84868 -0.3853326912
0.75388 0.93534 118.94825 0.6898354599
0.77635 0.98655 122.86507 0.4362619442
1.15289 1.04893 124.51464 -0.3086551671
0.86668 1.20796 134.40554 -0.5947801536
1.20313 1.1116 131.60325 -0.6133587934
1.01783 1.29204 111.02225 -1.4778845422
0.70455 1.13795 97.07269 1.2781896020
1.05237 0.60943 134.56002 4.7338290124
1.28849 1.03665 106.31797 -1.4533365331
0.91909 0.97699 68.21402 -0.0228061732
1.17221 0.98897 107.44574 -0.4452177317
1.0657 0.63553 88.13111 3.6178317714
1.11084 1.24564 133.04768 -0.9056428514
0.9443 0.79292 102.96153 0.3709798542
0.8231 1.13263 68.17719 -0.2226559244
1.10556 1.03273 103.67724 -0.1782644900
0.98155 0.83421 68.47127 0.0447707792
0.97679 1.27975 83.75892 -1.1607582794
0.84138 1.05771 68.93875 -0.0395095770
1.22301 0.86978 102.97722 -0.7380375869
0.96301 0.82418 66.38893 0.0750849876
1.23372 0.83864 74.0906 -0.8281799472
1.19417 1.02081 109.68887 -0.5938288681
1.01345 0.83342 123.08712 0.0978301542
1.29826 0.96411 118.66471 -1.4958322191
1.01736 1.32914 90.54708 -1.7943488804
0.94991 1.13292 71.83375 -0.1460983745
0.73298 0.9022 118.63844 0.9832815609
1.03811 1.11853 110.06833 -0.2272525641
0.68025 1.08536 143.43593 1.5641252541
0.89346 1.24228 100.88635 -0.9314925567
1.12167 0.76647 99.81746 0.3837103012
1.05363 1.06051 76.55171 0.0660492670
1.20233 0.78019 135.27159 -0.2313559946
0.98262 0.71339 110.06424 1.3950262302
0.91766 0.97356 92.40139 0.0020871678
1.09248 0.86123 118.36286 -0.0469464417
1.04597 1.0577 75.63992 0.0750683195
0.80736 0.97961 132.71439 0.0786201962
1.26112 0.80684 100.11282 -0.8610880877
1.08896 0.84451 105.59211 0.0003792228
1.2595 0.88037 77.0195 -1.0552626187
1.04647 0.78717 132.67619 0.2251925571
0.89586 0.939 71.18423 -0.0264874486
1.13846 1.01543 128.56679 -0.2031134761
0.98634 0.80548 88.64559 0.2549463409
1.03809 0.86654 106.05578 0.0297671878
1.06738 0.7575 90.77128 0.5906789602
1.02503 1.35175 126.56015 -2.1319537696
0.81551 1.13955 94.75049 -0.0742599706
1.23269 0.96211 102.65067 -0.8648256078
0.93983 1.28132 113.91867 -1.3240638880
1.29553 1.05892 109.01053 -1.5687334565
1.40924 0.97507 88.68771 -3.0214107090
0.74184 1.19176 118.16475 0.3779840851
1.0338 1.07605 132.67891 -0.0340990054
1.1466 0.76601 88.61834 0.2269091406
1.07 1.14752 127.70464 -0.2824292739
1.06236 0.78581 99.73517 0.3577648339
1.35489 0.99802 73.66029 -1.8702555695
0.90642 1.15306 130.79357 -0.3015548833
1.1306 1.23882 106.11143 -1.1770015303
1.10042 1.08827 122.07134 -0.2019356760
1.05421 1.00053 116.36999 -0.0392441542
1.14841 1.01569 95.94797 -0.2982593968
1.1439 1.21437 74.99181 -0.4492251444
0.71638 1.13442 115.81677 1.0982740236
1.19222 0.75679 94.8266 0.1091318666
0.91659 0.80095 93.67341 0.3143256083
1.02796 0.64789 114.29504 3.2531562618
1.02615 0.72263 127.09368 1.0900147681
0.97107 1.01498 81.37315 0.0252285611
1.04074 0.76934 97.81267 0.5326048934
0.81292 1.27145 127.4077 -0.9473721407
0.93216 1.31854 115.73766 -1.7586067167
0.92591 1.15184 111.80701 -0.3249540329
1.28183 0.99133 103.17475 -1.3438894306
1.1214 1.05192 115.52803 -0.2392754605
0.90164 1.34339 130.90818 -1.9896397427
0.91994 0.90898 109.84561 0.0080775856
1.0271 1.04396 116.09858 -0.0396394776
0.79096 1.11445 111.92963 0.2112003968
0.93396 0.88361 142.41039 -0.3694763087
0.95098 1.15493 105.73557 -0.3503760574
1.13706 1.22457 83.24032 -0.7163624862
1.06104 1.19689 72.52456 -0.2453520264
1.02135 1.33537 84.31907 -1.7648430138
0.975 1.048 137.15718 -0.0630718323
1.33925 0.93224 100.13366 -2.0492386434
1.06213 1.16026 97.03135 -0.3974763635
1.04752 1.04873 110.54934 -0.0757480119
0.7108 0.96308 144.24635 0.7656103377
0.98235 1.37279 107.12337 -2.5725591078
0.89977 0.99662 72.44947 -0.0159438871
0.97216 1.22913 97.23178 -0.8143922481
1.16812 0.89417 131.33498 -0.3708784423
1.03078 0.99085 84.12004 0.0241275411
1.23487 1.09183 95.04162 -0.9189112716
1.02185 0.91724 91.66194 -0.0086583913
0.9789 1.28603 133.38484 -1.2212079258
1.09412 1.09067 96.14543 -0.2024523961
0.83948 1.16132 125.91138 -0.2438347143
0.89909 1.10669 70.88965 -0.1463624984
0.94667 1.08869 83.35088 -0.0690284811
0.9747 1.28602 73.18035 -1.1057155781
0.84859 1.11879 134.2755 -0.1640349061
0.84544 1.13295 70.28655 -0.2441802307
1.05439 1.13123 90.69089 -0.2088004101
1.24547 1.13303 134.48759 -0.9368854476
1.11087 1.14179 104.08401 -0.4634236867
1.15338 1.11635 111.56556 -0.5416044143
0.91213 1.11985 93.17911 -0.1907600979
0.88245 1.12335 109.37083 -0.1788557649
1.26962 1.14876 83.85235 -1.1318004969
0.98492 1.00634 107.20973 -0.0071398245
1.31991 1.00893 109.52944 -1.8175036511
1.28659 0.90893 75.31991 -1.2876949890
0.92672 1.17136 107.91508 -0.4322273262
1.27886 0.87374 107.55283 -1.2622595141
0.98102 0.83584 130.74925 -0.0002188938
1.02429 1.24535 121.27988 -0.9409170077
0.7572 0.96596 94.78187 0.6982157835
0.97467 0.86076 97.4613 0.0636481744
0.76576 1.01222 73.20412 0.4599497031
1.17423 0.92617 110.50331 -0.4446777117
1.19455 0.85073 128.92832 -0.4629927544
0.68072 1.0925 75.40635 1.7926332465
0.73116 1.18132 87.84653 0.4754432704
1.04029 0.91897 86.74399 -0.0193246666
1.20427 1.00247 98.23645 -0.6284962768
0.95361 0.74867 100.8845 0.8186761342
0.74076 0.95538 109.65855 0.9223405353
1.11201 1.08532 82.47988 -0.0895160642
1.07786 1.12338 122.27314 -0.2492216253
1.2858 0.91403 113.64355 -1.3657269873
0.82086 0.96722 102.89412 0.2020577131
1.24376 1.12541 134.43233 -0.9005872339
1.02614 0.60424 95.74969 5.3360966310
1.38805 0.93403 107.57043 -2.8139785397
0.67557 1.016 120.50408 2.2655353293
1.10748 1.30286 85.71731 -1.4237241864
1.11872 1.15713 127.95919 -0.4306535999
0.64497 1.05513 105.06212 3.3542870581
1.11139 1.04783 132.49046 -0.1041214871
0.9477 1.13915 78.60273 -0.1952246970
1.00965 0.76799 145.38559 0.0007173920
1.24679 1.15475 79.38012 -0.8222646729
0.81514 1.26712 86.07259 -1.0123398077
1.38258 0.92433 128.85741 -2.5951638317
1.23085 0.82853 132.54782 -0.6690614439
1.20758 1.06877 112.08513 -0.7447146918
1.16295 1.15168 98.33803 -0.6807937024
0.90468 0.77852 89.91101 0.4890814809
0.98809 1.17304 118.56409 -0.4193228882
0.97749 0.67632 103.10415 2.3113582102
1.21378 0.80324 128.29718 -0.4037018167
1.13395 0.93583 69.35417 -0.1735551799
0.73876 0.95176 92.56375 0.9416951668
0.81364 1.06005 66.89077 0.0147809987
1.31719 0.90069 94.77626 -1.7335308805
1.10308 1.09088 102.90082 -0.2627118010
0.85267 1.25584 72.1134 -1.0471254468
1.07787 0.6317 93.47888 3.8140866120
0.91499 1.25375 123.77855 -0.9916447624
1.12172 0.69626 107.55188 1.5801378117
1.24446 0.94992 108.67833 -0.9698198177
0.92611 0.82821 110.19407 0.1632076554
0.93019 1.17054 101.68928 -0.4294164347
0.96539 1.07252 81.68769 -0.0194508859
1.1584 0.8074 88.94498 -0.1420832513
1.15925 0.89472 77.86521 -0.3371680382
0.64789 1.04903 83.18248 3.0880097961
1.15066 0.79195 125.59844 0.0401039318
0.73187 0.94555 115.40478 1.0310709349
0.83891 0.96857 84.07158 0.0973201976
0.96436 0.91184 79.53977 -0.0064726257
0.91748 0.85997 119.35414 0.0286404050
0.78811 0.87072 84.97848 0.4446767101
1.29289 1.04642 84.3432 -1.2427200461
1.26848 1.06518 116.17611 -1.2563055208
1.08325 1.13071 118.55006 -0.3138036657
0.89534 1.2832 74.27918 -1.2743928872
1.03085 0.9411 72.19451 0.0078245279
1.04692 1.35034 77.1933 -1.7759717144
1.01545 1.18277 125.64665 -0.4353224802
1.16696 0.7524 73.81848 0.1147853102
1.32378 0.97384 89.30866 -1.7381873499
1.30816 1.00899 130.07556 -1.4975068650
0.80659 0.87508 119.88328 0.2393690302
1.24871 0.7914 96.16853 -0.6557258096
0.85169 1.1389 135.62461 -0.2450623155
1.05343 1.13902 111.87982 -0.3228751374
