dis_1 dis_2 ang_1 delta_int
0.94574 1.26418 133.42111 0.1687981775
0.81398 1.04412 111.52761 -0.0009974080
1.10597 0.96439 136.51749 0.1050106651
0.92931 1.16303 132.95105 0.1134188976
1.19479 0.87071 92.17894 -0.0532070766
0.8352 0.87922 88.92949 0.1124857396
1.05706 1.14638 85.15606 -0.1782363440
0.99846 1.18257 75.3061 -0.2886065758
0.85106 0.85449 98.2452 0.0383074289
1.00291 1.08765 134.62109 0.1061419885
0.80043 0.91802 126.25633 -0.1160964708
0.81019 0.82925 93.96658 0.0964314210
1.29649 0.99941 91.82927 -0.1367935952
0.99056 1.01115 128.77723 0.0453608034
0.91389 1.14487 108.50472 0.0211582962
1.05028 0.89406 70.66037 -0.0518605879
0.90218 1.2376 109.35269 0.0385278368
0.84294 1.24719 95.10334 -0.0368392383
0.70344 1.01071 86.89743 0.1085153160
0.90018 0.77721 97.30703 0.0517816170
0.89362 0.86017 145.50372 -0.1648332311
0.98343 1.21401 118.14648 0.0783863758
0.82226 1.23385 98.21619 -0.0092913293
0.8971 0.8497 107.77467 -0.0209917360
1.00473 1.29672 129.54848 0.1620635715
0.69937 1.0482 116.94251 -0.0279710689
0.89197 1.0189 90.3494 0.0022219009
1.07752 0.8509 109.35751 0.0111352606
1.07666 1.02911 102.82584 -0.0122886157
1.20145 0.80326 137.54288 0.1110326350
0.90651 0.83658 88.26899 0.1002689593
0.7869 1.21504 95.49598 -0.0111832423
1.08458 1.22337 104.28133 -0.0218288201
1.13464 0.89954 102.65489 0.0000687286
1.06721 0.98832 96.83955 -0.0316134076
1.21318 0.91252 117.63807 0.0731169315
0.96483 0.82496 88.09194 0.0706216423
0.94058 1.08417 129.36096 0.0632742995
0.96384 0.92566 137.74456 -0.0213128623
0.88568 0.75014 123.47051 -0.1544724399
0.86413 1.12285 85.63801 -0.0514475906
0.98727 0.80986 110.28035 -0.0160351608
0.66187 1.03026 120.34228 -0.0300325315
0.78021 1.16311 94.39209 -0.0029680782
1.09469 1.00033 111.22731 0.0259940363
0.67609 1.02725 111.21392 -0.0086751152
0.81852 1.10523 113.7268 0.0198001559
0.96937 1.17162 112.35819 0.0409431481
1.05882 0.68227 88.81737 0.0828528499
1.1296 1.08002 123.54602 0.0984138281
1.15613 0.88377 125.6488 0.0747058445
0.95962 0.71639 138.19678 -0.1862154104
0.88563 0.92283 133.28503 -0.0787277382
1.08771 1.24947 97.14385 -0.0951773420
0.93133 1.29372 130.08501 0.1604782474
0.68227 0.99675 143.82324 -0.1755954005
1.28464 1.00044 103.97696 -0.0117770714
0.8555 0.86651 76.00528 0.2426784301
1.24666 1.1098 131.20448 0.1683649581
1.38747 1.02353 74.54745 -0.5069258628
1.18446 0.85807 119.65834 0.0664878323
1.2347 0.86225 73.72098 -0.2488127134
0.97512 0.80125 136.72254 -0.1016262467
1.23142 0.9202 75.53605 -0.2682823927
0.84474 0.9703 118.13552 -0.0348082064
0.92554 0.97482 94.44757 0.0055041366
1.12917 0.83292 97.50865 -0.0031798339
0.85443 1.21047 93.80276 -0.0415954199
1.03671 0.92749 133.45836 0.0341776208
1.13501 0.75692 75.74745 -0.0243647903
1.31753 0.86183 111.77504 0.0706405472
0.73824 1.14088 70.88267 -0.0326567528
1.21732 0.78683 120.24781 0.0767450327
1.02044 1.1623 88.41268 -0.1336071433
1.05468 1.38966 77.71559 -0.4532050791
1.04437 1.06942 84.10467 -0.1342178000
0.88738 1.25245 90.9014 -0.0880156795
1.17264 0.87231 126.47286 0.0828842392
1.22278 0.93547 73.08085 -0.3079905704
0.95028 1.04583 135.10988 0.0551451219
1.16864 1.13508 103.2473 -0.0330613604
1.21361 0.92867 126.50826 0.1127277601
1.29545 1.06222 113.36412 0.0525294436
0.89236 1.19108 71.32697 -0.2519761439
1.08512 0.6745 100.97212 0.0428888869
1.00352 1.0788 130.5633 0.0888182730
1.13706 1.15356 78.10679 -0.3342683414
0.84562 1.1528 131.01303 0.0744395621
1.31383 0.96459 111.26465 0.0520772372
1.29533 0.91498 127.90785 0.1485108923
1.04992 1.18917 107.22029 0.0075304635
1.04893 1.17231 99.53352 -0.0483047167
1.17942 0.96326 102.75317 -0.0100102571
0.9256 1.36353 81.93261 -0.2717025369
1.08236 0.85814 90.72787 -0.0120549743
1.03587 0.88561 72.50969 -0.0161782517
1.03115 1.26525 107.74756 0.0135079594
0.99987 0.99061 103.9128 -0.0015980405
1.11643 0.97655 115.19539 0.0432830062
0.95477 0.83605 88.29535 0.0699018044
1.13229 0.67534 114.7319 0.0338877206
0.74075 0.97569 99.79839 0.0271619502
0.76256 1.06432 84.0205 0.0482858320
1.16881 1.08316 103.04573 -0.0264941123
0.89654 1.2474 78.06177 -0.2309347694
1.27251 1.04711 82.20322 -0.2866169411
0.94402 0.94093 117.17426 -0.0109817379
0.72815 0.96695 97.21171 0.0465142703
0.81645 1.1308 78.68337 -0.0556292226
0.8541 1.11011 134.89115 0.0528266993
1.25317 0.82085 133.54103 0.1410501795
0.8447 1.07458 70.01983 -0.0325319183
0.9885 0.75672 131.23665 -0.0994136713
1.01842 1.23321 129.8865 0.1491281321
0.67042 1.03661 134.49877 -0.0853191216
0.70889 0.99737 110.49345 -0.0274886058
1.05647 1.05332 110.54156 0.0226618692
0.90399 0.93077 113.10278 -0.0206850102
1.12716 0.81643 86.28428 -0.0266517005
0.9229 1.28442 113.41465 0.0672849538
1.09402 1.00881 108.85325 0.0163369740
1.23906 0.84088 77.14818 -0.1948008869
0.86516 1.23615 104.63879 0.0176373578
1.07423 1.28936 113.55211 0.0522601142
1.27729 0.84355 78.12777 -0.2194689849
0.92473 1.30125 114.53909 0.0768050527
0.73621 1.08697 100.07368 0.0205107301
0.79669 1.13468 135.18504 0.0487933809
1.05557 0.77509 127.26132 -0.0227942537
1.15858 0.73644 71.98331 -0.0555969598
1.09427 0.74275 76.81218 0.0396434308
0.95938 0.9434 88.32027 0.0081767747
1.21564 0.83463 117.16545 0.0690045846
1.18259 1.08894 122.48708 0.1030720354
1.30635 0.86737 89.12611 -0.1154395272
1.24702 0.95498 101.40347 -0.0209444791
0.90486 0.74034 104.23539 -0.0056272702
1.01524 1.02748 117.60946 0.0366411532
1.075 1.31328 86.38049 -0.2538636723
1.04539 1.21603 85.02416 -0.2118612704
1.03165 0.72255 121.42715 -0.0485073445
1.10804 0.92526 94.30418 -0.0348237813
1.1307 0.72209 82.54542 0.0135145338
0.66671 1.04012 142.1867 -0.1041227590
0.65808 0.99789 135.29775 -0.1224530455
0.91527 0.94515 101.87118 0.0039376181
1.14392 1.0638 95.16141 -0.0823026593
0.77079 0.97244 90.99589 0.0757710239
1.12591 0.70984 117.18433 0.0167014248
0.77059 0.92886 146.61816 -0.2158342973
1.09471 1.10157 116.85356 0.0611823202
0.80986 1.18288 75.15285 -0.1297710707
1.00881 1.32984 98.18755 -0.0735167428
1.02071 0.60961 100.50671 0.2684677743
1.14666 1.02244 99.83688 -0.0365241095
1.24415 0.87112 98.89665 -0.0184475729
0.76139 1.16824 133.11929 0.0631312438
0.69599 1.09112 78.26902 0.0770568335
0.85555 0.98134 72.7206 0.1029395173
0.95358 1.31433 91.56425 -0.1265209967
0.96676 1.18031 129.94766 0.1210107156
1.07742 0.76473 121.35855 -0.0039163117
1.12768 1.11342 89.08217 -0.1538184776
0.93161 1.10797 95.35868 -0.0322362673
0.78561 1.03103 102.95853 0.0103042865
0.73746 1.08811 91.46266 0.0312868151
1.04414 0.90537 114.84537 0.0127575815
1.07703 1.24319 119.60264 0.0919264923
1.29333 1.06973 97.00211 -0.1000094757
1.06871 0.78202 119.5034 -0.0030469560
0.97478 0.89694 130.04634 -0.0266757101
0.85631 1.09472 86.79197 -0.0258198080
0.99856 1.39286 132.72556 0.1988935448
0.91201 0.99732 75.69159 0.0067688086
0.89597 0.85438 77.4034 0.1901569696
1.10519 0.92119 80.56175 -0.1002804822
0.94134 0.73044 104.11981 -0.0015505407
1.07608 1.04905 117.94023 0.0557619268
0.97044 0.78144 129.15493 -0.0946998590
1.2146 1.09599 92.06169 -0.1462372688
0.98632 0.79234 141.25984 -0.1081703684
1.28989 1.02471 105.87704 -0.0008389878
0.82498 0.9068 78.35705 0.1996527871
0.83681 0.98054 133.45791 -0.0645449860
1.07349 1.00066 116.03147 0.0399258704
1.40129 0.99068 92.93129 -0.1442156415
0.74776 1.03799 97.24427 0.0303321419
1.29668 0.98204 81.59194 -0.2717547158
1.05858 1.00173 130.44891 0.0779503477
0.61098 1.04867 84.33147 0.3609799058
1.12483 1.14599 135.34677 0.1772293797
0.87348 1.12298 71.34443 -0.1359696961
1.27187 0.92971 97.41233 -0.0492507259
1.16636 0.7291 99.38298 0.0192785968
0.9821 1.17499 111.73126 0.0381854189
1.2816 1.03308 123.71759 0.1236221966
0.76502 0.87168 123.88912 -0.1591231981
1.06531 0.66318 98.97492 0.0653014992
1.20737 0.75046 94.15752 -0.0046684642
0.64465 1.0735 97.97882 0.1110062300
0.90189 1.28689 87.3891 -0.1435551375
1.05986 0.86479 87.39039 -0.0080861921
1.04436 1.3883 74.35344 -0.5279672373
0.98008 1.28566 77.29117 -0.3352531308
0.82226 0.91361 135.92844 -0.1449828914
0.94138 1.26209 119.16762 0.0940208960
1.30496 0.96204 109.29696 0.0376125850
0.9366 0.89964 124.54477 -0.0421409236
0.9465 0.97548 84.75192 -0.0031354405
0.76027 1.0553 105.80655 0.0081501483
0.82606 1.0204 139.5758 -0.0439062809
1.03801 1.07718 133.29375 0.1116836039
1.03312 0.6107 98.71946 0.2722835442
1.101 0.79589 76.50734 -0.0111675280
1.24415 1.00462 98.42824 -0.0577473094
0.99636 1.27886 112.13942 0.0508334963
0.90147 0.94781 116.44424 -0.0220729652
1.06801 0.804 74.12791 0.0248338405
1.11069 1.00447 88.71142 -0.0994584347
0.91417 1.00927 74.71748 -0.0108876010
1.21107 0.83958 72.92819 -0.2105269700
1.08942 0.68561 134.84663 -0.0337980874
0.95786 0.7374 128.94782 -0.1311476566
1.06471 1.10776 82.63156 -0.1866922991
1.01956 1.06837 86.3114 -0.1021566331
0.95735 1.01784 82.98379 -0.0447832364
1.04445 1.28978 124.77558 0.1312233848
1.20648 0.97894 111.35088 0.0400264132
0.96443 1.07777 117.26991 0.0384509549
1.14674 0.83959 101.00165 0.0035597098
1.02805 0.92014 134.09641 0.0244523042
1.12785 0.90091 122.5938 0.0573045959
0.95002 1.33403 126.38845 0.1515152995
1.00774 0.96478 97.85476 -0.0107553345
0.80607 0.998 74.64366 0.1250808025
0.79904 0.9778 122.46315 -0.0595102830
1.04153 1.12616 133.32931 0.1347250478
0.93199 1.26576 99.026 -0.0355488856
1.0341 1.01862 126.89883 0.0643078239
1.04407 1.17289 99.17137 -0.0501854112
1.1725 0.87202 77.14685 -0.1512171509
1.32829 0.97164 85.67303 -0.2190928519
0.80214 1.21709 110.60656 0.0475766366
0.89767 0.82159 131.06088 -0.1403795688
1.00727 1.11269 80.5985 -0.1705374280
0.74031 1.00554 102.75815 0.0115310332
1.32226 0.86424 117.69508 0.1047606945
0.99361 0.97907 97.54872 -0.0114370190
1.0974 0.96291 120.02806 0.0520337998
1.187 0.77651 76.53554 -0.0982744918
1.00326 1.0584 85.89064 -0.0896644635
0.90884 1.01801 122.27098 0.0074050279
1.34162 0.93987 80.2516 -0.2965228123
1.0736 1.06212 71.9405 -0.2799199340
1.04947 1.33648 78.02365 -0.4076483102
0.79069 1.05591 137.95507 -0.0281498706
1.07334 1.15229 91.20939 -0.1248782186
0.94345 1.20919 89.65823 -0.1072040631
1.21041 1.08318 113.76823 0.0506592619
0.58676 1.03687 112.16374 0.4108419590
1.08908 1.08065 131.62135 0.1261581375
0.73282 1.13822 144.08923 0.0267313873
1.16033 1.00315 112.72593 0.0413331087
1.24528 1.07847 133.5102 0.1811740240
1.06954 1.28454 83.06715 -0.2922043379
1.07717 1.24201 133.76367 0.1820003297
1.0834 0.64525 113.43634 0.0612089412
1.07863 0.83888 98.83656 0.0043607034
1.06102 0.78189 135.76888 -0.0254474464
1.04583 1.11414 103.00986 -0.0162529164
0.89477 1.03547 84.25577 -0.0123939176
1.24801 1.10487 114.02458 0.0519128765
0.66944 1.06138 79.77335 0.1431050061
0.78071 0.97378 87.7886 0.0906544711
0.73098 1.11296 84.07232 0.0243707670
1.30136 0.87007 111.38654 0.0641715739
0.85871 0.94387 66.14063 0.2111765639
1.15593 0.87605 113.01773 0.0383993460
0.91563 1.19871 103.04732 -0.0008272905
1.04261 0.70713 99.577 0.0279841389
1.09084 0.78005 68.52583 0.0122182606
1.03633 0.84627 86.32953 0.0168301953
1.1494 0.82218 102.54745 0.0105107297
0.92675 1.23761 120.39108 0.0934277471
0.83481 1.15766 104.21796 0.0140603908
1.39763 0.94797 119.3452 0.1191132455
1.33517 0.986 86.01712 -0.2242001856
0.86886 1.16405 89.41424 -0.0574848014
0.90739 0.78737 111.51362 -0.0503197676
0.88617 0.9994 104.83694 0.0012937026
0.78326 0.8537 94.4902 0.0913638134
1.09558 0.78921 141.7098 0.0100777002
0.97007 0.77038 135.22763 -0.1228369846
0.88177 1.16676 135.66857 0.1077750048
1.1506 0.73347 77.00512 -0.0240951587
0.87537 1.21699 138.57475 0.1499632761
0.83436 0.85353 82.92819 0.1962651023
0.83751 0.93522 66.71288 0.2614498682
1.08259 1.2373 116.67596 0.0719048685
0.94457 0.99096 115.84625 0.0057146990
1.17173 0.74321 103.53744 0.0252216081
0.72677 1.18466 125.31034 0.0582897442
1.24068 1.03688 80.70748 -0.2841139840
0.79688 1.10748 130.98678 0.0240019078
1.13371 1.2229 94.95693 -0.1275341086
0.8317 1.12902 104.56942 0.0129356965
0.76984 1.01483 120.73551 -0.0408301873
0.70372 1.10468 131.12952 -0.0125784454
1.10039 1.16929 123.8526 0.1101458891
1.07208 1.33017 87.04226 -0.2485432857
0.99266 0.76472 74.86892 0.1757984778
1.14103 0.81536 124.47954 0.0477286686
0.65711 1.0681 143.65322 -0.0599284208
0.82266 1.0497 126.03716 -0.0079229484
1.29008 0.83875 99.78426 -0.0061915867
0.86204 0.85613 142.6663 -0.1936325757
1.02795 1.3055 121.90275 0.1154914312
1.05213 0.67867 120.68912 -0.0307159475
0.96763 0.67631 99.21588 0.0535162315
1.05082 0.7426 76.9833 0.0971879486
1.03561 1.21608 107.25635 0.0092619059
0.90442 1.17754 109.72229 0.0310898455
1.01712 1.02482 79.59585 -0.1129872004
1.26943 0.87818 126.3264 0.1286911990
0.98409 1.3769 85.19348 -0.2542369263
0.82111 1.23294 105.16682 0.0267473769
0.92228 0.92817 77.06641 0.0752728736
0.90926 1.02519 108.20087 0.0041280153
1.30681 0.94796 102.97067 -0.0089197969
0.7893 1.0051 107.87357 -0.0062215164
0.86471 0.95734 126.14353 -0.0509717427
1.2538 0.9986 85.17359 -0.2044664740
0.8246 1.03767 81.76369 0.0351488137
1.29067 1.07683 106.2766 -0.0077404398
0.91941 1.1704 107.47883 0.0196596888
1.16608 0.72198 81.82165 -0.0187535341
1.27814 1.06269 117.11756 0.0787022465
0.98606 1.16937 115.93812 0.0582489615
1.0987 0.70863 98.4371 0.0268775497
0.95596 0.83121 87.48226 0.0762283200
1.22371 0.94882 125.59898 0.1152168596
1.10166 1.20194 133.8426 0.1769078068
0.74539 0.97296 106.29728 -0.0092174490
1.07712 1.16629 126.15817 0.1197350682
0.84186 1.14242 111.578 0.0297782257
1.03085 0.67533 136.52652 -0.1019722057
0.99182 1.12762 90.2139 -0.0902101996
0.85511 0.86167 115.55841 -0.0696776034
0.92997 1.02393 118.69219 0.0149024173
1.18291 1.08243 113.57025 0.0480774450
0.94352 0.82194 117.34354 -0.0533584760
0.92154 1.1622 130.49198 0.1022546557
1.00229 1.21446 103.67232 -0.0118280069
1.01759 0.76109 142.8083 -0.0979177635
1.06913 1.17472 129.48248 0.1386962457
1.04601 1.02159 72.67617 -0.1912996276
0.99831 1.19288 96.19347 -0.0660771763
0.79721 1.18539 72.57572 -0.1427399279
1.02004 1.33418 113.46693 0.0609481972
0.87916 1.12815 107.01603 0.0155356063
1.01717 0.96326 138.41364 0.0475353348
1.23206 1.12409 76.87988 -0.4082151814
0.85402 1.26532 100.52765 -0.0043425047
0.85385 1.21696 70.46116 -0.2613458589
1.02257 0.95017 117.63304 0.0188086753
0.91936 1.25761 100.8741 -0.0172944494
1.16165 1.09669 134.03338 0.1667830489
1.23324 1.13386 84.49085 -0.2769998145
1.01844 0.71785 140.6642 -0.1219348302
0.7765 1.16456 121.3193 0.0504645622
1.20234 0.99344 110.44466 0.0335392047
1.08911 0.8854 127.9252 0.0424520937
1.09223 1.03128 91.5874 -0.0824274826
1.01771 1.12693 117.42917 0.0593243734
1.09855 0.92688 82.15727 -0.0896959611
0.88775 0.88397 110.34681 -0.0281008087
0.78856 1.16145 75.0767 -0.0862308967
0.95888 1.38852 102.93236 -0.0136007801
0.93665 0.9755 91.78767 0.0022680923
1.138 0.92922 101.49321 -0.0091538062
1.19491 0.95554 71.4092 -0.3193123373
0.88459 1.06204 76.94641 -0.0417058073
1.11598 1.05316 100.60874 -0.0328516292
0.92223 1.14992 119.4542 0.0609543556
0.99546 1.35567 134.73914 0.2078560078
0.83606 0.88798 86.33316 0.1297594751
1.12626 1.09408 121.21678 0.0877309791
0.94813 0.73809 102.57842 0.0099688641
1.20968 1.05944 122.73579 0.1067738639
0.8465 1.14179 95.66251 -0.0143771232
0.73879 0.97889 85.54099 0.1251571429
1.33219 0.93372 87.70353 -0.1728389378
1.00731 0.80656 79.43377 0.0880373014
1.25823 0.96916 129.59951 0.1493616714
1.26008 0.84606 120.67886 0.0992090904
0.77621 1.19937 120.61117 0.0679987762
0.81134 1.24421 69.16049 -0.2790444890
0.92783 0.91624 96.51949 0.0178778866
0.88472 0.79219 128.64016 -0.1604908197
1.27032 0.92848 106.20465 0.0190377400
0.82087 0.99583 74.89547 0.1108132592
0.97476 1.32531 88.46641 -0.1790663151
0.83775 0.87641 108.91919 -0.0330753895
0.86282 1.0191 114.24397 -0.0037511576
1.09743 0.98842 119.73804 0.0563969774
1.27109 0.8403 101.90566 0.0079099394
1.34982 0.93354 120.40431 0.1204005798
0.93897 0.93778 123.76843 -0.0199855594
1.05402 1.19129 82.84868 -0.2316139647
0.75388 0.93534 118.94825 -0.0901236432
0.77635 0.98655 122.86507 -0.0635531534
1.15289 1.04893 124.51464 0.1033772890
0.86668 1.20796 134.40554 0.1262540529
1.20313 1.1116 131.60325 0.1642542153
1.01783 1.29204 111.02225 0.0409898504
0.70455 1.13795 97.07269 0.0250697591
1.05237 0.60943 134.56002 0.1235867700
1.28849 1.03665 106.31797 0.0005677627
0.91909 0.97699 68.21402 0.0338830076
1.17221 0.98897 107.44574 0.0143365721
1.0657 0.63553 88.13111 0.1897845380
1.11084 1.24564 133.04768 0.1808020190
0.9443 0.79292 102.96153 0.0063118192
0.8231 1.13263 68.17719 -0.1165304318
1.10556 1.03273 103.67724 -0.0102370994
0.98155 0.83421 68.47127 0.1557750057
0.97679 1.27975 83.75892 -0.2258846406
0.84138 1.05771 68.93875 -0.0000810127
1.22301 0.86978 102.97722 0.0070835784
0.96301 0.82418 66.38893 0.2266829042
1.23372 0.83864 74.0906 -0.2236415130
1.19417 1.02081 109.68887 0.0265649800
1.01345 0.83342 123.08712 -0.0242447480
1.29826 0.96411 118.66471 0.0980161412
1.01736 1.32914 90.54708 -0.1704691946
0.94991 1.13292 71.83375 -0.2283119870
0.73298 0.9022 118.63844 -0.1186962560
1.03811 1.11853 110.06833 0.0239257250
0.68025 1.08536 143.43593 -0.0537321787
0.89346 1.24228 100.88635 -0.0105146209
1.12167 0.76647 99.81746 0.0156256644
1.05363 1.06051 76.55171 -0.2037250903
1.20233 0.78019 135.27159 0.1000561292
0.98262 0.71339 110.06424 -0.0307011307
0.91766 0.97356 92.40139 0.0102420467
1.09248 0.86123 118.36286 0.0256797729
1.04597 1.0577 75.63992 -0.2026761672
0.80736 0.97961 132.71439 -0.0824641203
1.26112 0.80684 100.11282 0.0044503881
1.08896 0.84451 105.59211 0.0096689279
1.2595 0.88037 77.0195 -0.2441462926
1.04647 0.78717 132.67619 -0.0326716454
0.89586 0.939 71.18423 0.1228898302
1.13846 1.01543 128.56679 0.1105695648
0.98634 0.80548 88.64559 0.0645229078
1.03809 0.86654 106.05578 0.0040182003
1.06738 0.7575 90.77128 0.0351669079
1.02503 1.35175 126.56015 0.1511288439
0.81551 1.13955 94.75049 -0.0077061146
1.23269 0.96211 102.65067 -0.0124907294
0.93983 1.28132 113.91867 0.0682489797
1.29553 1.05892 109.01053 0.0188686562
1.40924 0.97507 88.68771 -0.2031767628
0.74184 1.19176 118.16475 0.0559844965
1.0338 1.07605 132.67891 0.1071507251
1.1466 0.76601 88.61834 -0.0070643782
1.07 1.14752 127.70464 0.1221984381
1.06236 0.78581 99.73517 0.0154684931
1.35489 0.99802 73.66029 -0.4822462247
0.90642 1.15306 130.79357 0.0935421603
1.1306 1.23882 106.11143 -0.0150942653
1.10042 1.08827 122.07134 0.0864943751
1.05421 1.00053 116.36999 0.0365242326
1.14841 1.01569 95.94797 -0.0629533108
1.1439 1.21437 74.99181 -0.4488683087
0.71638 1.13442 115.81677 0.0220125749
1.19222 0.75679 94.8266 -0.0006883070
0.91659 0.80095 93.67341 0.0696045947
1.02796 0.64789 114.29504 0.0205065054
1.02615 0.72263 127.09368 -0.0696858865
0.97107 1.01498 81.37315 -0.0578568341
1.04074 0.76934 97.81267 0.0245981578
0.81292 1.27145 127.4077 0.1283002932
0.93216 1.31854 115.73766 0.0863981269
0.92591 1.15184 111.80701 0.0347095646
1.28183 0.99133 103.17475 -0.0164386633
1.1214 1.05192 115.52803 0.0527150538
0.90164 1.34339 130.90818 0.1804170993
0.91994 0.90898 109.84561 -0.0148092853
1.0271 1.04396 116.09858 0.0385106598
0.79096 1.11445 111.92963 0.0199370924
0.93396 0.88361 142.41039 -0.0901220805
0.95098 1.15493 105.73557 0.0077942227
1.13706 1.22457 83.24032 -0.2947281856
1.06104 1.19689 72.52456 -0.4077624905
1.02135 1.33537 84.31907 -0.2701960934
0.975 1.048 137.15718 0.0745373401
1.33925 0.93224 100.13366 -0.0312471088
1.06213 1.16026 97.03135 -0.0699007794
1.04752 1.04873 110.54934 0.0217138779
0.7108 0.96308 144.24635 -0.2128806905
0.98235 1.37279 107.12337 0.0189381446
0.89977 0.99662 72.44947 0.0243576527
0.97216 1.22913 97.23178 -0.0567604933
1.16812 0.89417 131.33498 0.1001072049
1.03078 0.99085 84.12004 -0.0734450203
1.23487 1.09183 95.04162 -0.1162853430
1.02185 0.91724 91.66194 -0.0090918156
0.9789 1.28603 133.38484 0.1807673878
1.09412 1.09067 96.14543 -0.0685797629
0.83948 1.16132 125.91138 0.0678039713
0.89909 1.10669 70.88965 -0.1434546009
0.94667 1.08869 83.35088 -0.0889821476
0.9747 1.28602 73.18035 -0.4087958694
0.84859 1.11879 134.2755 0.0563845836
0.84544 1.13295 70.28655 -0.1281905117
1.05439 1.13123 90.69089 -0.1140841607
1.24547 1.13303 134.48759 0.1923860925
1.11087 1.14179 104.08401 -0.0195816151
1.15338 1.11635 111.56556 0.0332475443
0.91213 1.11985 93.17911 -0.0389171484
0.88245 1.12335 109.37083 0.0210365314
1.26962 1.14876 83.85235 -0.3148285790
0.98492 1.00634 107.20973 0.0049071702
1.31991 1.00893 109.52944 0.0321164009
1.28659 0.90893 75.31991 -0.3168840592
0.92672 1.17136 107.91508 0.0212330830
1.27886 0.87374 107.55283 0.0373206603
0.98102 0.83584 130.74925 -0.0593080147
1.02429 1.24535 121.27988 0.1029795957
0.7572 0.96596 94.78187 0.0583331390
0.97467 0.86076 97.4613 0.0176771615
0.76576 1.01222 73.20412 0.1552319471
1.17423 0.92617 110.50331 0.0332736006
1.19455 0.85073 128.92832 0.0969596739
0.68072 1.0925 75.40635 0.1012444973
0.73116 1.18132 87.84653 -0.0136313450
1.04029 0.91897 86.74399 -0.0266540214
1.20427 1.00247 98.23645 -0.0526744184
0.95361 0.74867 100.8845 0.0212978324
0.74076 0.95538 109.65855 -0.0328638173
1.11201 1.08532 82.47988 -0.2048317558
1.07786 1.12338 122.27314 0.0902608136
1.2858 0.91403 113.64355 0.0696925682
0.82086 0.96722 102.89412 0.0059332558
1.24376 1.12541 134.43233 0.1912473387
1.02614 0.60424 95.74969 0.3419047182
1.38805 0.93403 107.57043 0.0350973635
0.67557 1.016 120.50408 -0.0550490484
1.10748 1.30286 85.71731 -0.2766376227
1.11872 1.15713 127.95919 0.1345128211
0.64497 1.05513 105.06212 0.0802125396
1.11139 1.04783 132.49046 0.1270698783
0.9477 1.13915 78.60273 -0.1658209535
1.00965 0.76799 145.38559 -0.1088434965
1.24679 1.15475 79.38012 -0.3901619854
0.81514 1.26712 86.07259 -0.1063283029
1.38258 0.92433 128.85741 0.1782406781
1.23085 0.82853 132.54782 0.1250765597
1.20758 1.06877 112.08513 0.0398376435
1.16295 1.15168 98.33803 -0.0807762768
0.90468 0.77852 89.91101 0.1183826681
0.98809 1.17304 118.56409 0.0716659466
0.97749 0.67632 103.10415 0.0239227631
1.21378 0.80324 128.29718 0.0970517903
1.13395 0.93583 69.35417 -0.2409961838
0.73876 0.95176 92.56375 0.0848855928
0.81364 1.06005 66.89077 0.0315360011
1.31719 0.90069 94.77626 -0.0715697372
1.10308 1.09088 102.90082 -0.0214332560
0.85267 1.25584 72.1134 -0.2886824815
1.07787 0.6317 93.47888 0.1754066811
0.91499 1.25375 123.77855 0.1138782110
1.12172 0.69626 107.55188 0.0233494108
1.24446 0.94992 108.67833 0.0302537237
0.92611 0.82821 110.19407 -0.0294460797
0.93019 1.17054 101.68928 -0.0100291829
0.96539 1.07252 81.68769 -0.0991758740
1.1584 0.8074 88.94498 -0.0303628459
1.15925 0.89472 77.86521 -0.1495811377
0.64789 1.04903 83.18248 0.1878085659
1.15066 0.79195 125.59844 0.0499835396
0.73187 0.94555 115.40478 -0.0729106471
0.83891 0.96857 84.07158 0.0794580399
0.96436 0.91184 79.53977 0.0393531567
0.91748 0.85997 119.35414 -0.0584173922
0.78811 0.87072 84.97848 0.1934826567
1.29289 1.04642 84.3432 -0.2625763700
1.26848 1.06518 116.17611 0.0713843915
1.08325 1.13071 118.55006 0.0727725185
0.89534 1.2832 74.27918 -0.3204651186
1.03085 0.9411 72.19451 -0.0770326781
1.04692 1.35034 77.1933 -0.4335516339
1.01545 1.18277 125.64665 0.1116834595
1.16696 0.7524 73.81848 -0.0713893932
1.32378 0.97384 89.30866 -0.1666593836
1.30816 1.00899 130.07556 0.1678660271
0.80659 0.87508 119.88328 -0.1091933480
1.24871 0.7914 96.16853 -0.0138161733
0.85169 1.1389 135.62461 0.0752886621
1.05343 1.13902 111.87982 0.0352090551
1.29307 1.03877 131.33113 0.1736323505
1.06556 0.80368 109.9917 0.0057154708
0.94138 1.32939 113.02155 0.0692904062
0.73659 1.18084 101.79408 0.0232400597
1.03524 0.83827 76.4208 0.0342690853
1.10519 0.84524 119.77509 0.0296456721
1.15002 0.96808 130.36159 0.1094092509
1.14375 0.90364 69.65495 -0.2150082592
1.39252 0.95472 133.97201 0.2107720582
1.33736 1.045 93.50477 -0.1438444468
0.83803 1.2595 100.62777 0.0001626219
1.25403 0.88879 114.30835 0.0683394858
0.75472 1.1742 101.13442 0.0192137856
0.9591 0.66692 96.5862 0.0892313109
0.92991 1.00373 80.48025 -0.0157739763
1.24861 0.80679 78.74975 -0.1626801283
0.82371 1.20891 87.64773 -0.0689304223
0.78964 0.98173 112.23765 -0.0269782731
0.89936 1.34697 127.76505 0.1640356616
0.88152 1.15119 74.12119 -0.1609734653
1.18628 1.19899 86.71258 -0.2512417583
