c_1 c_2 c_3 dis_1 dis_2 ang_1 delta_dir delta_har delta_nor delta_int pot_dir_full pot_har_full pot_nor_full pot_int_full pot_dir_104 pot_har_104 pot_nor_104 pot_int_104 error_dir_abs_full error_dir_abs_104 dir_error_diff error_har_abs_full error_har_abs_104 har_error_diff error_nor_abs_full error_nor_abs_104 nor_error_diff error_int_abs_full error_int_abs_104 int_error_diff
-0.6000000000000001 0.19999999999999996 0.8 1.3526 0.74184 131.90716 4607.1092729 -1318.7431769 -3236.3172114999998 186.847409 4583.102078465214 -905.3783464032327 -2764.628487337712 199.9722462236412 4618.671787982532 -926.2182490143911 -2104.6073680661257 204.3335879102793 24.007194434785717 11.56251508253181 -12.444679352253907 413.3648304967672 392.52492788560886 -20.839902611158323 471.6887241622878 1131.709843433874 660.0211192715863 13.124837223641217 17.486178910279314 4.361341686638097
-0.6000000000000001 0.29999999999999993 -0.8 0.77832 1.39002 130.84947 4009.4560755 -2295.8056967 -4111.3739036 200.4286855 3984.4586780407303 -1869.2539151895305 -3681.1665598338614 208.8077721304409 3961.7392536777725 -1896.2454842575648 -2977.7128431853876 206.16483182763739 24.997397459269877 47.71682182222747 22.719424362957596 426.5517815104696 399.5602124424351 -26.991569068034494 430.2073437661385 1133.661060414612 703.4537166484735 8.379086630440874 5.736146327637387 -2.6429403028034866
-0.6000000000000001 0.29999999999999993 -0.7000000000000001 0.81617 1.35157 130.44815 3160.5999451 -1943.9672079999998 -2877.2913165 180.0967621 3153.8986072483103 -1587.4423968028914 -2741.5784225258044 185.78891975531803 3131.282173112678 -1612.2711046286659 -2390.3086428087595 182.31042432156636 6.701337851689804 29.317771987322327 22.616434135632524 356.5248111971084 331.6961033713342 -24.828707825774245 135.71289397419582 486.9826736912404 351.26977971704457 5.6921576553180255 2.213662221566354 -3.4784954337516716
-0.6000000000000001 0.29999999999999993 -0.6000000000000001 0.85411 1.31313 130.11263 2510.5419965 -1553.4228713 -1940.3156829999998 162.9843715 2510.758731162821 -1253.332694028901 -1915.3314551551355 165.86500545076248 2497.346456522561 -1268.409497519968 -1785.688377686724 166.06005147787747 0.21673466282079445 13.195539977439275 12.97880531461848 300.0901772710991 285.013373780032 -15.076803491067096 24.984227844864428 154.62730531327605 129.64307746841163 2.88063395076249 3.0756799778774715 0.19504602711498142
-0.6000000000000001 0.29999999999999993 -0.5 0.89211 1.27471 129.8372 2018.3719082999999 -1165.0832861 -1234.207576 148.1971082 2018.618678258316 -911.510786092748 -1238.374826405208 147.8993872915865 2017.5096441343294 -914.8297876967408 -1222.0479190061997 152.7288408182983 0.24676995831640625 0.8622641656703678 0.6154942073539615 253.57250000725196 250.25349840325916 -3.3190016039928025 4.167250405208156 12.159656993800283 7.992406588592127 0.2977209084135124 4.531732618298284 4.234011709884772
-0.6000000000000001 0.29999999999999993 -0.4 0.93018 1.23632 129.6174 1652.8401738 -810.1981979000001 -710.6948369 136.0051282 1651.271344463123 -593.9367182896398 -716.6222513592253 133.57569895227132 1657.404726412095 -590.3297426956076 -738.0232459709347 140.35797064883866 1.5688293368771866 4.564552612094985 2.9957232752177987 216.26147961036025 219.86845520439246 3.606975594032207 5.927414459225289 27.3284090709347 21.40099461170941 2.429429247728654 4.352842448838656 1.923413201110002
-0.6000000000000001 0.29999999999999993 -0.30000000000000004 0.96831 1.19795 129.44977 1390.529621 -512.184412 -334.9443553 126.4255128 1388.4542775049442 -323.8679685044403 -337.7798528231889 124.04271320543332 1393.2688054418297 -321.2114182876487 -354.5523636575684 128.93016092085787 2.0753434950557814 2.739184441829634 0.6638409467738526 188.3164434955597 190.97299371235127 2.6565502167915724 2.8354975231889012 19.608008357568373 16.77251083437947 2.3827995945666784 2.5046481208578775 0.12184852629119902
-0.6000000000000001 0.29999999999999993 -0.19999999999999996 1.00648 1.1596 129.33175 1214.4968330000002 -287.9855556 -82.4815846 119.61214670000001 1213.7535720872897 -118.50956729916007 -83.46001126487685 118.91922513109013 1211.0034216480958 -122.6755978725322 -79.97999708948207 119.44033845927606 0.7432609127102641 3.4934113519042853 2.7501504391940212 169.47598830083993 165.3099577274678 -4.166030573372126 0.9784266648768525 2.501587510517933 1.5231608456410806 0.6929215689098767 0.1718082407239363 -0.5211133281859404
-0.6000000000000001 0.29999999999999993 -0.09999999999999998 1.0447 1.12128 129.26157 1113.2908149 -149.0523341 62.8753423 115.52612859999999 1114.4459690407664 9.79763963765663 62.43545492751856 116.80346010507829 1103.5282148817025 -1.8936482928413767 84.18559653877367 113.11801876112142 1.1551541407663901 9.76260001829754 8.60744587753115 158.8499737376566 147.1586858071586 -11.691287930497992 0.4398873724814345 21.31025423877367 20.870366866292237 1.2773315050782914 2.408109838878583 1.1307783338002917
-0.6000000000000001 0.29999999999999993 0.0 1.08296 1.083 129.23819 1080.2913385 -102.0053794 110.3424879 114.1457553 1082.3100856342971 53.44434916778127 109.98739299970808 116.29075560584008 1067.9545776272134 38.55938659107778 138.7643817116068 110.89700607131121 2.018747134297172 12.336760872786456 10.318013738489284 155.44972856778128 140.5647659910778 -14.884962576703487 0.3550949002919107 28.4218938116068 28.06679891131489 2.1450003058400835 3.2487492286887854 1.1037489228487019
-0.6000000000000001 0.29999999999999993 0.09999999999999998 1.12126 1.04475 129.26128 1113.3256563 -149.0171947 62.916686799999994 115.4986967 1114.4824792062097 9.833518093955007 62.528363491977146 116.80885245206892 1103.5564816598835 -1.8664968146463679 84.29747134315093 113.11984024825783 1.1568229062097757 9.769174640116507 8.612351733906731 158.85071279395498 147.15069788535362 -11.70001490860136 0.3883233080228532 21.38078454315094 20.99246123512809 1.3101557520689144 2.37885645174217 1.0687006996732558
-0.6000000000000001 0.29999999999999993 0.19999999999999996 1.15959 1.00654 129.33116 1214.5440257 -287.9376552 -82.3814876 119.600751 1213.8026070689446 -118.46073385777913 -83.28624500888608 118.92849737678065 1211.043291028457 -122.63896416127871 -79.77495302166311 119.4441084645483 0.7414186310554793 3.5007346715429932 2.759316040487514 169.47692134222083 165.29869103872127 -4.178230303499561 0.9047574088860838 2.606534578336886 1.7017771694508022 0.6722536232193488 0.15664253545170925 -0.5156110877676395
-0.6000000000000001 0.29999999999999993 0.30000000000000004 1.19794 0.96838 129.44888 1390.5427505 -512.1702842 -334.7481481 126.48529180000001 1388.4672778610425 -323.8541064603382 -337.55075786818236 124.05326293436553 1393.282449355001 -321.20503916106566 -354.2942914440477 128.93654155933731 2.075472638957576 2.739698855001027 0.6642262160434509 188.3161777396618 190.96524503893437 2.6490672992725592 2.8026097681823625 19.54614334404775 16.743533575865385 2.4320288656344697 2.451249759337304 0.019220893702834196
-0.6000000000000001 0.29999999999999993 0.40000000000000013 1.23633 0.93026 129.61618 1652.7448712999999 -810.2922251 -710.3407521 136.0140375 1651.1731966501734 -594.0339748788596 -716.3822708965612 133.5851248005536 1657.3232976483728 -590.4235455354983 -737.7800649237113 140.36835889299795 1.5716746498264378 4.578426348372799 3.0067516985463616 216.25825022114043 219.86867956450175 3.610429343361318 6.041518796561118 27.43931282371126 21.39779402715014 2.428912699446395 4.354321392997962 1.9254086935515669
-0.6000000000000001 0.29999999999999993 0.5 1.27473 0.89221 129.83563 2018.0600276999999 -1165.3935941 -1233.6004305 148.2487913 2018.304034050857 -911.828057380071 -1238.2010804222302 147.90767839807515 2017.2194774120662 -915.1343582913612 -1221.9266062169 152.7445316835454 0.24400635085708444 0.8405502879336169 0.5965439370765324 253.56553671992899 250.25923580863883 -3.306300911290151 4.600649922230415 11.673824283100043 7.073174360869627 0.3411129019248449 4.4957403835454155 4.154627481620571
-0.6000000000000001 0.29999999999999993 0.6000000000000001 1.31316 0.85421 130.11067 2509.8629554 -1554.1000398 -1939.3144944 162.9786383 2510.083601490087 -1254.0180958455026 -1915.3568906669639 165.87551927170992 2496.6741803001596 -1269.084703868554 -1785.8491890946382 166.07949940628401 0.22064609008687341 13.188775099840289 12.968129009753415 300.0819439544975 285.01533593144603 -15.066608023051458 23.957603733036237 153.46530530536185 129.50770157232563 2.8968809717099253 3.10086110628402 0.20398013457409458
-0.6000000000000001 0.29999999999999993 0.7 1.35161 0.81629 130.44577 3159.3484853 -1945.2162124000001 -2875.688861 180.1865564 3152.663548979455 -1588.693341421277 -2742.017762763908 185.8033792191187 3129.9860812795923 -1613.527733127935 -2390.9751166340784 182.32456690721096 6.68493632054501 29.362404020407684 22.677467699862675 356.5228709787232 331.6884792720649 -24.834391706658266 133.6710982360918 484.7137443659215 351.0426461298297 5.616822819118711 2.1380105072109634 -3.478812311907747
-0.6000000000000001 0.29999999999999993 0.8 1.39008 0.77845 130.84661 4007.3563797 -2297.9029601 -4108.8710967 200.4632551 3982.3834728636302 -1871.3320841560303 -3682.3347257821492 208.80985111229657 3959.51864791015 -1898.3366243384903 -2979.170103504851 206.15197635155198 24.97290683636999 47.837731789849954 22.864824953479964 426.57087594396967 399.5663357615098 -27.00454018245989 426.53637091785066 1129.7009931951488 703.1646222772981 8.346596012296592 5.688721251551981 -2.657874760744611
-0.6000000000000001 0.3999999999999999 -0.8 0.81506 1.42755 129.87395 3636.7422167 -3199.689123 -4821.2281434 205.70013039999998 3611.301075370237 -2770.521233616376 -4448.814259525737 217.73890046401735 3538.327007805532 -2794.8217326242993 -3702.890253325556 213.92660347726232 25.441141329763273 98.4152088944681 72.97406756470482 429.16788938362413 404.86739037570095 -24.30049900792318 372.41388387426343 1118.3378900744437 745.9240062001803 12.038770064017351 8.22647307726232 -3.8122969867550314
-0.6000000000000001 0.3999999999999999 -0.7000000000000001 0.853 1.38907 129.51783 2989.2251585 -2646.5113542 -3385.8062248 188.3211834 2983.1786243511106 -2300.4532427589374 -3280.874386703936 196.92852385546013 2935.3051194662 -2324.4090153110133 -2914.015363810521 194.6833350023578 6.04653414888956 53.92003903380038 47.873504884910815 346.05811144106235 322.10233888898676 -23.955772552075587 104.93183809606377 471.79086098947874 366.859022893415 8.607340455460106 6.362151602357785 -2.245188853102321
-0.6000000000000001 0.3999999999999999 -0.6000000000000001 0.89102 1.35061 129.21939 2496.2200780999997 -2098.9142444999998 -2291.7779363 173.30986470000002 2496.5560379082794 -1813.3769621456665 -2278.0600729882426 177.1976318759468 2477.435787755308 -1826.7067160777628 -2145.566870228269 179.0806812489695 0.3359598082797177 18.78429034469198 18.44833053641226 285.5372823543334 272.20752842223715 -13.329753932096253 13.717863311757394 146.21106607173084 132.49320275997346 3.887767175946799 5.770816548969493 1.8830493730226938
-0.6000000000000001 0.3999999999999999 -0.5 0.92911 1.31217 128.97395 2125.2126126 -1589.4122498000002 -1464.5074235 160.35290229999998 2125.3723247333255 -1349.6709192242577 -1469.4095078416367 160.2980199744364 2127.9421394301316 -1352.0127623470314 -1452.790767810276 165.20087024841104 0.15971213332566236 2.729526830131501 2.569814696805839 239.74133057574232 237.39948745296857 -2.341843122773753 4.902084341636748 11.71665568972391 6.814571348087162 0.054882325563609946 4.8479679484110525 4.7930856228474426
-0.6000000000000001 0.3999999999999999 -0.4 0.96724 1.27374 128.77776 1851.3231716 -1142.8847214 -849.3522367 149.5855648 1849.9580617996353 -938.4624499707209 -852.017013942761 147.6778575466747 1861.2809633132877 -936.1401530268083 -869.3411616268335 152.79706187675828 1.365109800364861 9.95779171328759 8.592681912922728 204.42227142927916 206.74456837319167 2.322296943912505 2.6647772427609295 19.988924926833462 17.324147684072532 1.9077072533253137 3.2114970767583015 1.3037898234329879
-0.6000000000000001 0.3999999999999999 -0.30000000000000004 1.00543 1.23534 128.62795 1655.8782815 -778.0052512 -406.736049 141.1110656 1654.230266693817 -600.4302191019647 -405.6295522850498 139.46191695948755 1662.117265683568 -601.0513260572253 -411.5618685153869 142.3647749421349 1.6480148061830402 6.238984183567942 4.590969377384901 177.57503209803528 176.95392514277464 -0.6211069552606432 1.1064967149502225 4.825819515386909 3.7193228004366867 1.6491486405124378 1.2537093421348955 -0.3954392983775423
-0.6000000000000001 0.3999999999999999 -0.19999999999999996 1.04366 1.19696 128.52238 1525.3454098000002 -508.3063578 -108.7732922 135.0352739 1524.8629064461654 -349.86291477564964 -106.21736958599577 134.7957079427089 1522.6197752040455 -357.9663551549828 -84.89982809952927 134.50583827087888 0.48250335383470677 2.7256345959545403 2.2431312421198335 158.44344302435036 150.34000264501717 -8.103440379333193 2.5559226140042246 23.873464100470727 21.317541486466503 0.23956595729110464 0.5294356291211111 0.28986967183000645
-0.6000000000000001 0.3999999999999999 -0.09999999999999998 1.08193 1.15861 128.45956 1450.5653373 -342.9473607 63.00944679999999 131.3621039 1451.6062893692426 -196.05147382592136 65.65302427784161 132.56106227949687 1439.5501173132534 -211.3547478438079 110.36547937136199 129.6478309401284 1.0409520692427066 11.015219986746594 9.974267917503887 146.89588687407863 131.5926128561921 -15.303274017886537 2.6435774778416214 47.35603257136199 44.71245509352037 1.1989583794968783 1.7142729598716155 0.5153145803747372
-0.6000000000000001 0.3999999999999999 0.0 1.12024 1.12028 128.43862 1426.2358983000001 -287.2303457 119.1466525 130.14649580000003 1427.9513212469246 -144.20531837636545 121.71510151156077 131.91761047746323 1411.9308269757416 -162.41788792954495 175.3288244897792 128.00810181517795 1.7154229469245053 14.305071324258511 12.589648377334006 143.02502732363453 124.81245777045505 -18.212569553179478 2.5684490115607668 56.18217198977921 53.61372297821844 1.7711146774632147 2.138393984822046 0.3672793073588312
-0.6000000000000001 0.3999999999999999 0.09999999999999998 1.15857 1.08199 128.45927 1450.6157083 -342.8966877 63.0663313 131.38041510000002 1451.6580042081735 -196.003495371788 65.79439428894815 132.56284502606104 1439.5938344680435 -211.31248363136734 110.53573798179777 129.64816954458982 1.0422959081735073 11.021873831956519 9.979577923783012 146.89319232821197 131.58420406863263 -15.308988259579337 2.7280629889481487 47.469406681797764 44.74134369284962 1.1824299260610183 1.7322455554101834 0.5498156293491652
-0.6000000000000001 0.3999999999999999 0.19999999999999996 1.19694 1.04373 128.5218 1525.4270739 -508.22417470000005 -108.63885739999999 135.0116837 1524.9468214137398 -349.78508114122985 -105.93888631931385 134.7990823369867 1522.691346093944 -357.8981621994689 -84.57671695039721 134.50543159804022 0.4802524862601576 2.735727806056021 2.2554753197958632 158.43909355877017 150.32601250053114 -8.113081058239032 2.6999710806861477 24.062140449602783 21.362169368916636 0.21260136301332055 0.5062521019597865 0.293650738946466
-0.6000000000000001 0.3999999999999999 0.30000000000000004 1.23533 1.00551 128.62708 1655.9513713000001 -777.931206 -406.4799679 141.09764189999999 1654.3054565214406 -600.361833956321 -405.22422015095464 139.46573214173216 1662.1828025232628 -600.991999640889 -411.12207997647516 142.3623973107972 1.6459147785594652 6.231431223262751 4.585516444703286 177.56937204367895 176.93920635911098 -0.6301656845679702 1.255747749045355 4.642112076475136 3.3863643274297806 1.6319097582678244 1.264755410797208 -0.36715434747061626
-0.6000000000000001 0.3999999999999999 0.40000000000000013 1.27374 0.96734 128.77657 1851.3243063 -1142.8822034 -848.9015978 149.5728134 1849.9598434852885 -938.4690998933174 -851.5066759443197 147.67956250762253 1861.2839344600675 -936.148393007782 -868.8430819629541 152.792671376465 1.3644628147115867 9.959628160067568 8.595165345355982 204.41310350668252 206.73381039221783 2.3207068855353157 2.6050781443197613 19.94148416295416 17.3364060186344 1.8932508923774627 3.2198579764649846 1.326607084087522
-0.6000000000000001 0.3999999999999999 0.5 1.31218 0.92921 128.97242 2125.0499811 -1589.5732304 -1463.7510098 160.3410461 2125.209019737387 -1349.849056268098 -1468.8420795490965 160.2948192757972 2127.7939469110916 -1352.1793842502354 -1452.3236693367257 165.19631642244156 0.1590386373866437 2.7439658110912646 2.584927173704621 239.7241741319023 237.39384614976467 -2.330327982137618 5.091069749096677 11.427340463274094 6.336270714177417 0.046226824202799666 4.8552703224415685 4.809043498238768
-0.6000000000000001 0.3999999999999999 0.6000000000000001 1.35063 0.89114 129.21751 2495.7662303 -2099.3663082 -2290.5516602999996 173.3277246 2496.103951952137 -1813.857598218106 -2277.5328720084835 177.1891204956077 2477.0014382362638 -1827.1639698490208 -2145.2631912016036 179.07857094101516 0.33772165213674654 18.76479206373638 18.427070411599633 285.508709981894 272.2023383509793 -13.306371630914725 13.018788291516259 145.28846909839598 132.2696808068797 3.861395895607689 5.750846341015137 1.8894504454074483
-0.6000000000000001 0.3999999999999999 0.7 1.3891 0.85313 129.51554 2988.3069647 -2647.4273845 -3383.8710224 188.34624250000002 2982.2725733452194 -2301.405458556901 -3280.563068406267 196.9180023890181 2934.3878729965386 -2325.3358288361505 -2914.0645342750036 194.68340204454685 6.034391354780677 53.91909170346132 47.88470034868064 346.02192594309855 322.0915556638491 -23.930370279249473 103.30795399373294 469.8064881249966 366.4985341312636 8.571759889018093 6.337159544546833 -2.23460034447126
-0.6000000000000001 0.3999999999999999 0.8 1.42759 0.81519 129.87122 3635.1274659 -3201.3012771999997 -4818.2403093 205.59259260000002 3609.715584595631 -2772.1600652580464 -4448.994021248341 217.72741166042147 3536.65990052304 -2796.4414802364945 -3703.5453616972527 213.91983321338284 25.41188130436911 98.46756537696022 73.0556840725911 429.1412119419533 404.8597969635055 -24.2814149784478 369.24628805165935 1114.6949476027476 745.4486595510882 12.134819060421464 8.32724061338283 -3.807578447038633
-0.6000000000000001 0.4999999999999999 -0.8 0.8519 1.4651 128.97356 3440.8025392 -4078.5609486 -5400.3935762 205.686749 3410.257704477928 -3646.1683587032758 -5070.722482835902 219.80584241312846 3301.1513366521726 -3647.790542682593 -4292.489787242517 221.18431652185853 30.544834722071812 139.65120254782715 109.10636782575534 432.392589896724 430.7704059174071 -1.622183979316901 329.67109336409806 1107.9037889574827 778.2326955933846 14.119093413128446 15.497567521858546 1.3784741087300993
-0.6000000000000001 0.4999999999999999 -0.7000000000000001 0.88994 1.4266 128.65635 2954.9348992 -3363.7339693000004 -3803.3224947000003 189.676342 2945.7102326335835 -3033.167767774978 -3721.4138738571037 199.91060158788594 2876.3477655880424 -3042.2143710490295 -3352.849997958613 200.99213779958802 9.224666566416406 78.58713361195768 69.36246704554128 330.56620152502217 321.51959825097043 -9.046603274051733 81.90862084289651 450.4724967413871 368.56387589849055 10.23425958788593 11.315795799588024 1.081536211702094
-0.6000000000000001 0.4999999999999999 -0.6000000000000001 0.92803 1.38812 128.38996 2588.231973 -2689.8344748 -2582.9917026000003 176.2410868 2587.811823607948 -2425.4742376489226 -2577.3490376927784 182.05900540357652 2554.839951265087 -2431.141582316561 -2460.169716915236 183.4550402033571 0.4201493920521493 33.39202173491307 32.97187234286092 264.3602371510774 258.69289248343864 -5.667344667638758 5.642664907221651 122.8219856847641 117.17932077754244 5.817918603576527 7.213953403357093 1.3960347997805655
-0.6000000000000001 0.4999999999999999 -0.5 0.96618 1.34965 128.17049 2314.8164563 -2082.7405631 -1658.1293431 164.92265410000002 2316.6087957684567 -1863.3896447761792 -1662.6647564195157 167.56453008876147 2308.8047785734125 -1863.659654752441 -1665.8129582745514 168.6594312667214 1.792339468456916 6.0116777265877275 4.219338258130811 219.3509183238209 219.08090834755933 -0.2700099762615764 4.53541331951568 7.683615174551406 3.148201855035726 2.6418759887614494 3.736777166721411 1.0949011779599616
-0.6000000000000001 0.4999999999999999 -0.4 1.00438 1.3112 127.99481 2114.850057 -1562.2899793 -969.0510426 155.4591621 2116.309396442169 -1376.1610607580271 -968.2762627420996 156.54717723807954 2120.682755009047 -1373.5674782887756 -1000.2872647867149 157.10770556402485 1.4593394421691386 5.832698009046844 4.373358566877705 186.12891854197278 188.72250101122435 2.5935824692515723 0.7747798579004206 31.236222186714958 30.461442328814538 1.0880151380795455 1.6485434640248764 0.5605283259453309
-0.6000000000000001 0.4999999999999999 -0.30000000000000004 1.04262 1.27277 127.86051 1973.4128481999999 -1143.4027909 -472.4271918 147.9918517 1974.0493041768943 -983.4335354602928 -468.19674353092114 148.4275903484696 1980.4303785874188 -981.1353058068609 -478.3983095535483 148.99503514166383 0.6364559768943234 7.017530387418924 6.381074410524601 159.96925543970718 162.26748509313916 2.2982296534319744 4.2304482690788685 5.971117753548305 1.7406694844694366 0.4357386484696024 1.0031834416638352 0.5674447931942328
-0.6000000000000001 0.4999999999999999 -0.19999999999999996 1.0809 1.23436 127.76578 1879.6697649 -836.9141111 -137.67462450000002 142.6144538 1879.7042750631394 -697.109644494131 -133.8170032464081 142.66948479310574 1882.7286872630996 -696.8241412607046 -105.40752224477359 143.9896319685712 0.03451016313937849 3.058922363099459 3.0244121999600804 139.8044666058691 140.08996983929543 0.2855032334263399 3.857621253591903 32.26710225522641 28.40948100163451 0.05503099310572024 1.3751781685711617 1.3201471754654415
-0.6000000000000001 0.4999999999999999 -0.09999999999999998 1.11921 1.19598 127.70938 1826.2732078 -650.171705 55.491560299999996 139.3319784 1826.0069456843546 -523.4934943679483 57.642495416110506 139.12437580158618 1824.9215266992824 -525.1870739933405 117.97138460121772 141.4190560519227 0.26626211564528823 1.3516811007174834 1.0854189850721951 126.67821063205164 124.98463100665947 -1.693579625392175 2.1509351161105097 62.479824301217725 60.328889185107215 0.20760259841381967 2.0870776519227032 1.8794750535088836
-0.6000000000000001 0.4999999999999999 0.0 1.15756 1.15762 127.69057 1808.9634518999999 -587.4349485 118.6484704 138.2019785 1808.611712425511 -465.35381652440503 120.00943752239905 137.91196192716964 1805.7932745413746 -467.831905280509 192.38357127448467 140.64813650495438 0.3517394744889657 3.170177358625459 2.818437884136493 122.08113197559494 119.603043219491 -2.4780887561039435 1.3609671223990538 73.73510087448466 72.3741337520856 0.29001657283034277 2.446158004954402 2.156141432124059
-0.6000000000000001 0.4999999999999999 0.09999999999999998 1.19593 1.11928 127.70911 1826.3402049 -650.1043342 55.5651109 139.3467967 1826.0731260084228 -523.433029230187 57.83413338140342 139.121425139444 1824.9877077888445 -525.1217045513886 118.201111641131 141.41953525003146 0.2670788915770661 1.3524971111553707 1.0854182195783046 126.67130496981305 124.9826296486114 -1.6886753212016572 2.2690224814034194 62.636000741131014 60.366978259727595 0.2253715605559925 2.0727385500314552 1.8473669894754627
-0.6000000000000001 0.4999999999999999 0.19999999999999996 1.23433 1.08098 127.76523 1879.7874134 -836.7957435999999 -137.50409290000002 142.5821665 1879.8215696641773 -697.0022285189948 -133.42995100896752 142.66475923896272 1882.8439553728108 -696.7099923184306 -104.96293561136731 143.98830781546863 0.034156264177243045 3.056541972810578 3.022385708633335 139.79351508100513 140.08575128156932 0.2922362005641901 4.074141891032501 32.541157288632704 28.467015397600203 0.0825927389627168 1.406141315468623 1.3235485765059063
-0.6000000000000001 0.4999999999999999 0.30000000000000004 1.27275 1.04272 127.85967 1973.5473677 -1143.2673784 -472.10971870000003 147.93466750000002 1974.1852955310706 -983.3101159282343 -467.60852621585303 148.4220623543558 1980.5611617703023 -981.0060850441588 -477.76953150617953 148.9886187157346 0.6379278310706393 7.013794070302337 6.375866239231698 159.95726247176577 162.26129335584127 2.3040308840755017 4.501192484146987 5.659812806179499 1.1586203220325118 0.48739485435578267 1.0539512157345943 0.5665563613788116
-0.6000000000000001 0.4999999999999999 0.40000000000000013 1.31119 1.00449 127.99367 2114.9474574 -1562.191229 -968.504205 155.4185196 2116.410219225883 -1376.0759350864937 -967.4846716405312 156.53986022367556 2120.7781755773894 -1373.4758043385775 -999.5230737889674 157.09386648813356 1.4627618258828967 5.83071817738956 4.367956351506663 186.11529391350624 188.71542466142245 2.600130747916211 1.019533359468805 31.018868788967424 29.99933542949862 1.121340623675554 1.675346888133561 0.5540062644580068
-0.6000000000000001 0.4999999999999999 0.5 1.34965 0.9663 128.16902 2314.7988805 -2082.7563551999997 -1657.227695 164.89519380000002 2316.595540922536 -1863.426474372884 -1661.6847022838904 167.55204416332987 2308.792793296592 -1863.6820676253733 -1664.9859626096757 168.6385957554531 1.7966604225359006 6.006087203407784 4.209426780871883 219.3298808271158 219.07428757462654 -0.25559325248926257 4.457007283890313 7.758267609675684 3.301260325785371 2.6568503633298546 3.7434019554531126 1.086551592123258
-0.6000000000000001 0.4999999999999999 0.6000000000000001 1.38813 0.92816 128.38815 2587.9916774 -2690.0726895 -2581.5516489 176.2207444 2587.576836593327 -2425.74881101996 -2576.2368466074295 182.037545678254 2554.6170389156987 -2431.385641783669 -2459.3865484826447 183.43081258036165 0.41484080667286705 33.37463848430122 32.95979767762836 264.3238784800399 258.687047716331 -5.636830763708929 5.31480229257042 122.16510041735562 116.8502981247852 5.8168012782540135 7.210068180361656 1.3932669021076425
-0.6000000000000001 0.4999999999999999 0.7 1.42662 0.89008 128.65415 2954.3261261 -3364.3404825 -3801.0778243 189.6556304 2945.112346385222 -3033.827517423726 -3720.2991105145256 199.8796725770859 2875.7627335385678 -3042.825511856182 -3352.2650450702586 200.96937017303952 9.213779714777992 78.56339256143218 69.3496128466542 330.5129650762737 321.51497064381783 -8.997994432455869 80.7787137854743 448.8127792297414 368.0340654442671 10.22404217708589 11.313739773039512 1.0896975959536217
-0.6000000000000001 0.4999999999999999 0.8 1.46513 0.85206 128.97095 3439.6303326 -4079.7306028999997 -5396.9632274 205.74098809999998 3409.11169954447 -3647.3921079215484 -5069.8362761843455 219.76981984978298 3299.9872723216326 -3648.954619807071 -4292.3182575588735 221.1642607499787 30.518633055530042 139.64306027836759 109.12442722283754 432.33849497845125 430.7759830929285 -1.5625118855227242 327.1269512156545 1104.644969841126 777.5180186254715 14.028831749782977 15.423272649978697 1.39444090019572
-0.6000000000000001 0.6 -0.8 0.88885 1.50268 128.13978 3381.2967836999997 -4972.7614826 -5874.6763283 201.27013530000002 3339.565747853496 -4513.145925394351 -5543.182723881902 214.35105610374708 3201.741335157494 -4467.268632515141 -4753.62978562374 224.1049815099025 41.73103584650395 179.5554485425055 137.82441269600156 459.61555720564905 505.4928500848597 45.87729287921064 331.49360441809694 1121.04654267626 789.5529382581631 13.080920803747064 22.834846209902476 9.753925406155412
-0.6000000000000001 0.6 -0.7000000000000001 0.92696 1.46416 127.85624 3025.3511633 -4128.0122725 -4147.6829989 185.18484909999998 3009.4392284790893 -3800.644497156521 -4066.3282675959254 196.2427181329854 2913.7308560028123 -3777.6928757329515 -3714.9224432271894 200.6163604916335 15.911934820910467 111.62030729718752 95.70837247627705 327.36777534347937 350.31939676704883 22.951621423569463 81.35473130407433 432.7605556728105 351.40582436873615 11.057869032985417 15.431511391633485 4.373642358648068
-0.6000000000000001 0.6 -0.6000000000000001 0.96512 1.42566 127.61767 2760.3271646 -3352.4342498 -2825.6738315000002 172.4250306 2758.3416360466363 -3104.923562566744 -2822.213968156832 181.15704721428418 2698.861398455031 -3092.105590958979 -2739.417945527202 180.75285795623623 1.9855285533636469 61.4657661449689 59.48023759160526 247.5106872332562 260.32865884102074 12.817971607764548 3.459863343167946 86.25588597279821 82.79602262963027 8.732016614284188 8.327827356236217 -0.4041892580479711
-0.6000000000000001 0.6 -0.5 1.00333 1.38717 127.42081 2565.5982795 -2666.6536157 -1822.1246444 162.2559664 2569.755134426056 -2468.5083022893778 -1830.6816334111927 168.98062766991674 2537.8802030009215 -2458.072442393254 -1874.3645947926714 165.59545471775436 4.156854926055775 27.71807649907876 23.561221573022983 198.14531341062212 208.58117330674642 10.435859896124299 8.556989011192506 52.239950392671155 43.68296138147865 6.724661269916749 3.339488317754352 -3.3851729521623968
-0.6000000000000001 0.6 -0.4 1.04158 1.3487 127.26301 2425.3172907 -2086.517438 -1073.3607946 154.012525 2430.6142051822794 -1922.4259981236223 -1078.9451433772647 158.86036109847305 2418.7105735707282 -1909.4090974918436 -1148.841063900201 155.6169518800374 5.296914482279647 6.606717129271633 1.3098026469919866 164.09143987637776 177.10834050815637 13.016900631778611 5.58434877726488 75.48026930020124 69.89592052293636 4.84783609847303 1.6044268800373684 -3.2434092184356613
